spr_id,act_id,frame_count,frame_rate
7751,1,22,24
7751,18,28,24
7751,19,28,24
7751,30,23,24
7752,0,12,24
7755,0,12,24
7755,1,23,24
7755,18,27,24
7756,0,12,24
7759,1,4,24
7760,0,12,24
7762,0,15,24
7764,0,16,24
7764,1,16,24
7764,18,24,24
7767,0,40,24
7768,0,52,24
7769,0,6,24
7770,0,20,24
7771,0,235,24
7780,0,42,24
7781,0,47,24
7782,0,35,24
7783,0,28,24
7784,0,28,24
7784,1,24,24
7784,30,29,24
7784,18,24,24
7784,19,35,24
7786,0,28,24
7786,1,24,24
7786,30,29,24
7786,18,24,24
7786,19,35,24
7788,0,28,24
7788,1,24,24
7788,30,29,24
7788,18,24,24
7788,19,35,24
7791,0,20,24
7795,0,6,24
7797,0,15,24
7799,0,63,24
7805,0,12,24
7805,1,18,24
7807,0,25,24
7823,0,30,24
7824,0,30,24
7826,0,82,24
7828,0,82,24
7834,0,96,24
7836,0,96,24
7840,0,32,24
7840,1,20,24
7840,30,25,24
7840,18,26,24
7840,19,21,24
7840,11,72,24
7842,0,69,24
7844,0,4,24
7845,0,16,24
7845,19,20,24
7845,18,16,24
7845,1,14,24
7845,4,16,24
7845,5,14,24
7845,11,16,24
7845,12,14,24
7845,20,16,24
7845,21,19,24
7845,24,16,24
7845,25,14,24
7845,40,16,24
7845,41,14,24
7845,46,16,24
7845,47,14,24
7845,50,16,24
7845,51,18,24
7845,54,16,24
7845,55,14,24
7845,58,16,24
7845,59,14,24
7845,62,16,24
7845,63,19,24
7846,0,16,24
7846,19,18,24
7846,18,16,24
7846,1,14,24
7846,4,16,24
7846,5,14,24
7846,11,16,24
7846,12,14,24
7846,20,16,24
7846,21,19,24
7846,24,16,24
7846,25,14,24
7846,40,16,24
7846,41,14,24
7846,46,16,24
7846,47,14,24
7846,50,16,24
7846,51,17,24
7846,54,16,24
7846,55,14,24
7846,58,16,24
7846,59,14,24
7846,62,16,24
7846,63,19,24
7847,0,16,24
7847,19,20,24
7847,18,16,24
7847,1,14,24
7847,4,16,24
7847,5,14,24
7847,11,16,24
7847,12,14,24
7847,20,16,24
7847,21,19,24
7847,24,16,24
7847,25,14,24
7847,40,16,24
7847,41,14,24
7847,46,16,24
7847,47,14,24
7847,50,16,24
7847,51,18,24
7847,54,16,24
7847,55,14,24
7847,58,16,24
7847,59,14,24
7847,62,16,24
7847,63,19,24
7848,0,16,24
7848,19,18,24
7848,18,16,24
7848,1,14,24
7848,4,16,24
7848,5,14,24
7848,11,16,24
7848,12,14,24
7848,20,16,24
7848,21,19,24
7848,24,16,24
7848,25,14,24
7848,40,16,24
7848,41,14,24
7848,46,16,24
7848,47,14,24
7848,50,16,24
7848,51,17,24
7848,54,16,24
7848,55,14,24
7848,58,16,24
7848,59,14,24
7848,62,16,24
7848,63,19,24
7849,0,39,24
7851,0,4,24
7852,0,28,24
7853,0,28,24
7854,0,28,24
7855,0,30,24
7858,28,27,24
7858,29,31,24
7859,28,27,24
7859,29,31,24
7860,28,4,24
7860,29,4,24
7862,28,4,24
7862,29,4,24
7864,0,12,24
7864,4,12,24
7864,1,47,24
7864,5,38,24
7864,12,32,24
7864,25,46,24
7864,51,45,24
7864,41,48,24
7864,47,63,24
7864,19,50,24
7864,18,64,24
7864,11,65,24
7864,28,3,24
7868,11,16,24
7868,0,7,24
7868,1,31,24
7868,4,7,24
7868,5,31,24
7868,30,29,24
7869,0,12,24
7869,4,12,24
7869,1,47,24
7869,5,38,24
7869,12,32,24
7869,25,46,24
7869,51,45,24
7869,41,48,24
7869,47,63,24
7869,19,50,24
7869,18,64,24
7869,11,65,24
7869,20,58,24
7869,28,3,24
7870,0,12,24
7870,4,12,24
7870,1,47,24
7870,5,38,24
7870,12,32,24
7870,25,46,24
7870,51,45,24
7870,41,48,24
7870,47,63,24
7870,19,50,24
7870,18,64,24
7870,11,65,24
7870,20,53,24
7870,30,84,24
7870,28,3,24
7873,0,50,24
7874,0,106,24
7875,0,262,24
7877,0,65,24
7878,0,15,24
7878,1,28,24
7879,0,16,24
7879,1,25,24
7880,0,24,24
7880,18,30,24
7880,19,29,24
7881,0,15,24
7881,1,28,24
7882,0,16,24
7882,1,35,24
7883,0,24,24
7883,1,52,24
7883,19,51,24
7884,0,15,24
7884,1,28,24
7885,0,16,24
7885,1,35,24
7886,0,24,24
7886,19,56,24
7886,18,56,24
7887,0,15,24
7887,1,28,24
7888,0,16,24
7888,1,27,24
7889,0,24,24
7889,1,34,24
7889,19,31,24
7890,0,100,24
7892,0,30,24
7893,0,30,24
7894,0,30,24
7895,0,30,24
7897,0,93,24
7900,0,16,24
7900,1,23,24
7900,4,16,24
7900,5,23,24
7900,11,16,24
7900,12,23,24
7900,17,23,24
7900,18,35,24
7900,19,35,24
7900,20,16,24
7900,24,16,24
7900,30,19,24
7900,40,16,24
7900,41,23,24
7900,46,16,24
7900,47,23,24
7900,50,16,24
7900,51,32,24
7900,54,16,24
7900,55,23,24
7900,58,16,24
7900,59,23,24
7900,62,16,24
7901,0,16,24
7901,1,29,24
7902,0,58,24
7903,1,23,24
7903,28,3,24
7903,30,32,24
7903,0,16,24
7903,19,36,24
7903,18,36,24
7903,17,23,24
7904,0,26,24
7904,1,24,24
7904,30,30,24
7904,18,30,24
7904,19,32,24
7905,0,16,24
7905,1,22,24
7905,30,23,24
7915,0,96,24
7916,0,96,24
7917,0,96,24
7918,0,96,24
7919,0,96,24
7920,0,96,24
7921,0,96,24
7922,0,96,24
7923,0,96,24
7924,0,96,24
7925,0,10,24
7925,1,22,24
7925,18,26,24
7925,19,26,24
7925,4,10,24
7925,5,22,24
7925,11,10,24
7925,12,22,24
7925,20,10,24
7925,21,22,24
7925,24,10,24
7925,25,22,24
7925,40,10,24
7925,41,22,24
7925,46,10,24
7925,47,22,24
7925,50,10,24
7925,51,22,24
7925,54,10,24
7925,55,22,24
7925,58,10,24
7925,59,22,24
7925,62,10,24
7925,63,22,24
7928,0,50,24
7929,0,48,24
7930,0,26,24
7931,0,42,24
7932,0,35,24
7933,0,36,24
7934,0,16,24
7934,1,24,24
7934,18,20,24
7934,19,27,24
7936,0,21,24
7937,0,6,24
7938,0,12,24
7939,0,14,24
7939,1,17,24
7939,30,20,24
7939,18,22,24
7939,19,27,24
7940,0,14,24
7940,1,17,24
7940,30,20,24
7940,18,22,24
7940,19,27,24
7941,0,14,24
7941,1,17,24
7941,30,20,24
7941,18,22,24
7941,19,27,24
7944,0,6,24
7945,0,15,24
7946,0,39,24
7947,0,30,24
7948,0,30,24
7949,0,30,24
7950,0,30,24
7951,0,48,24
7952,0,48,24
7953,0,48,24
7954,0,48,24
7955,0,48,24
7956,0,48,24
7957,0,26,24
7958,0,26,24
7959,0,16,24
7959,1,15,24
7959,4,16,24
7959,5,15,24
7959,55,15,24
7959,11,16,24
7959,12,17,24
7959,59,17,24
7959,20,16,24
7959,21,19,24
7959,24,16,24
7959,25,16,24
7959,40,16,24
7959,41,15,24
7959,46,16,24
7959,47,14,24
7959,50,16,24
7959,51,17,24
7959,18,19,24
7959,19,22,24
7961,0,20,24
7962,0,20,24
7963,0,22,24
7964,0,22,24
7965,0,23,24
7966,0,24,24
7967,0,16,24
7967,1,15,24
7967,4,16,24
7967,5,15,24
7967,55,15,24
7967,11,16,24
7967,12,17,24
7967,59,17,24
7967,20,16,24
7967,21,19,24
7967,24,16,24
7967,25,16,24
7967,40,16,24
7967,41,15,24
7967,46,16,24
7967,47,14,24
7967,18,19,24
7967,19,22,24
7968,0,16,24
7968,1,15,24
7968,4,16,24
7968,5,15,24
7968,41,15,24
7968,20,16,24
7968,21,19,24
7968,46,16,24
7968,47,14,24
7968,54,16,24
7968,55,15,24
7968,12,15,24
7968,58,16,24
7968,59,15,24
7968,51,15,24
7968,62,16,24
7968,63,19,24
7968,18,19,24
7968,19,22,24
7969,0,16,24
7969,1,15,24
7969,4,16,24
7969,5,15,24
7969,55,15,24
7969,11,16,24
7969,12,17,24
7969,59,17,24
7969,24,16,24
7969,25,16,24
7969,50,16,24
7969,51,17,24
7969,62,16,24
7969,63,19,24
7969,18,19,24
7969,19,22,24
7970,0,16,24
7970,1,15,24
7970,11,16,24
7970,12,17,24
7970,5,17,24
7970,20,16,24
7970,21,19,24
7970,40,16,24
7970,41,15,24
7970,58,16,24
7970,59,15,24
7970,51,15,24
7970,18,19,24
7970,19,22,24
7971,0,24,24
7972,0,6,24
7973,0,15,24
7974,0,35,24
7975,0,8,24
7976,0,48,24
7977,0,29,24
7980,0,135,24
7985,0,185,24
7987,0,52,24
7989,0,28,24
7989,1,36,24
7989,30,45,24
7989,18,26,24
7989,19,39,24
7992,0,28,24
7992,1,36,24
7992,30,45,24
7992,18,26,24
7992,19,39,24
7993,0,32,24
7995,0,28,24
7995,1,36,24
7995,30,45,24
7995,18,26,24
7995,19,39,24
7998,0,28,24
7998,1,36,24
7998,30,45,24
7998,18,26,24
7998,19,39,24
8001,0,8,24
8002,0,8,24
8003,0,8,24
8004,0,8,24
8005,0,16,24
8005,1,15,24
8005,30,19,24
8005,18,22,24
8005,31,22,24
8005,19,24,24
8005,4,16,24
8005,5,15,24
8005,11,16,24
8005,12,15,24
8005,20,16,24
8005,24,16,24
8005,40,16,24
8005,41,15,24
8005,46,16,24
8005,47,15,24
8005,50,16,24
8005,51,23,24
8005,54,16,24
8005,55,19,24
8005,58,16,24
8005,59,19,24
8005,62,16,24
8006,0,20,24
8007,0,6,24
8008,0,6,24
8009,0,6,24
8010,0,6,24
8011,28,56,24
8011,29,60,24
8015,28,56,24
8015,29,60,24
8023,0,122,24
8028,0,14,24
8029,0,14,24
8030,0,14,24
8031,0,30,24
8032,0,45,24
8035,0,69,24
8036,0,12,24
8036,4,12,24
8036,1,40,24
8036,5,36,24
8036,12,36,24
8036,25,47,24
8036,51,49,24
8036,41,48,24
8036,47,60,24
8036,19,64,24
8036,18,64,24
8036,11,51,24
8036,30,82,24
8036,20,65,24
8036,55,48,24
8036,59,64,24
8038,28,4,24
8038,29,4,24
8040,28,4,24
8040,29,4,24
8044,28,4,24
8044,29,4,24
8045,0,24,24
8045,1,24,24
8045,18,32,24
8045,19,42,24
8045,4,16,24
8045,5,15,24
8046,0,32,24
8047,0,64,24
8047,5,36,24
8047,12,37,24
8047,51,48,24
8047,41,48,24
8047,19,59,24
8047,18,69,24
8047,11,39,24
8047,30,85,24
8047,20,58,24
8049,0,30,24
8050,0,52,24
8051,0,52,24
8052,0,122,24
8053,0,122,24
8054,0,12,24
8054,4,12,24
8054,1,40,24
8054,5,36,24
8054,12,36,24
8054,25,47,24
8054,51,49,24
8054,41,48,24
8054,47,60,24
8054,19,64,24
8054,18,64,24
8054,11,51,24
8054,20,65,24
8054,55,48,24
8054,59,64,24
8055,0,12,24
8055,4,12,24
8055,1,40,24
8055,5,36,24
8055,12,36,24
8055,25,47,24
8055,51,49,24
8055,41,48,24
8055,47,60,24
8055,19,64,24
8055,18,64,24
8055,11,51,24
8055,20,65,24
8055,30,82,24
8055,55,48,24
8055,59,64,24
8056,0,64,24
8056,5,36,24
8056,12,37,24
8056,51,48,24
8056,41,48,24
8056,19,59,24
8056,18,69,24
8056,11,39,24
8056,30,85,24
8056,20,58,24
8057,0,64,24
8057,5,36,24
8057,12,37,24
8057,51,48,24
8057,41,48,24
8057,19,59,24
8057,18,69,24
8057,11,39,24
8057,30,85,24
8057,20,58,24
8059,0,32,24
8060,0,33,24
8062,0,24,24
8062,4,24,24
8062,1,36,24
8062,18,34,24
8062,19,100,24
8063,0,26,24
8063,1,24,24
8063,30,30,24
8063,18,30,24
8063,19,32,24
8065,0,52,24
8066,0,48,24
8067,0,44,24
8068,0,55,24
8070,0,32,24
8071,0,32,24
8072,0,33,24
8073,0,33,24
8075,0,12,24
8075,1,15,24
8075,30,19,24
8075,19,24,24
8075,4,12,24
8075,5,15,24
8075,11,12,24
8075,12,15,24
8075,20,12,24
8075,24,12,24
8075,40,12,24
8075,41,15,24
8075,46,12,24
8075,47,15,24
8075,50,12,24
8075,51,23,24
8075,54,12,24
8075,55,19,24
8075,58,12,24
8075,59,19,24
8075,62,12,24
8076,0,12,24
8076,1,15,24
8076,30,19,24
8076,18,22,24
8076,19,24,24
8076,4,12,24
8076,5,15,24
8076,11,12,24
8076,12,15,24
8076,20,12,24
8076,24,12,24
8076,40,12,24
8076,41,15,24
8076,46,12,24
8076,47,15,24
8076,50,12,24
8076,51,23,24
8076,54,12,24
8076,55,19,24
8076,58,12,24
8076,59,19,24
8076,62,12,24
8077,0,57,24
8081,0,32,24
8081,1,24,24
8081,18,24,24
8081,19,42,24
8084,0,6,24
8085,0,19,24
8086,0,56,24
8087,0,36,24
8087,1,26,24
8087,18,32,24
8087,19,35,24
8087,11,60,24
8087,30,28,24
8089,0,42,24
8091,0,6,24
8093,0,19,24
8095,0,44,24
8096,1,45,24
8096,11,48,24
8098,0,44,24
8099,0,44,24
8100,0,44,24
8101,0,44,24
8102,0,57,24
8104,0,75,24
8106,0,46,24
8107,0,47,24
8108,0,46,24
8109,0,46,24
8110,0,47,24
8111,0,47,24
8112,0,17,24
8112,4,15,24
8112,11,16,24
8112,20,16,24
8112,24,17,24
8112,40,16,24
8112,46,16,24
8112,50,16,24
8112,54,16,24
8112,58,16,24
8112,62,16,24
8112,1,25,24
8112,30,48,24
8112,18,18,24
8112,19,20,24
8112,5,14,24
8112,12,16,24
8112,21,18,24
8112,25,18,24
8112,41,14,24
8112,47,13,24
8112,51,16,24
8112,55,14,24
8112,59,14,24
8112,63,18,24
8113,0,23,24
8114,0,57,24
8115,0,20,24
8115,1,32,24
8115,30,32,24
8116,0,17,36
8116,1,22,24
8116,30,36,24
8116,19,34,24
8117,0,28,24
8117,1,21,24
8117,30,37,24
8117,18,69,24
8117,19,35,24
8118,0,78,24
8119,0,121,24
8120,0,27,24
8121,0,54,24
8124,0,63,24
8125,0,62,24
8126,0,8,24
8126,4,32,24
8126,5,31,24
8126,1,31,24
8126,18,54,24
8128,0,8,24
8128,4,8,24
8128,1,24,24
8128,30,48,24
8130,0,62,24
8131,0,62,24
8132,0,12,24
8134,0,20,24
8134,1,36,24
8134,18,36,24
8134,19,44,24
8136,0,61,24
8139,0,8,24
8139,4,32,24
8139,5,31,24
8139,1,31,24
8139,18,54,24
8140,0,8,24
8140,4,8,24
8140,1,24,24
8140,30,48,24
8141,0,30,24
8142,0,240,24
8144,0,89,24
8145,0,89,24
8146,0,89,24
8147,0,89,24
8148,0,89,24
8149,0,89,24
8150,0,26,24
8152,0,26,24
8154,0,36,24
8154,1,24,24
8154,18,36,24
8154,19,46,24
8154,30,42,24
8155,0,36,24
8155,1,24,24
8155,18,36,24
8155,19,46,24
8155,30,42,24
8156,0,36,24
8156,1,24,24
8156,18,36,24
8156,19,46,24
8156,30,42,24
8161,0,58,24
8162,0,16,24
8164,0,24,24
8165,0,24,24
8166,0,24,24
8167,28,4,24
8167,29,4,24
8168,0,16,24
8168,1,23,24
8168,18,19,24
8168,19,24,24
8168,30,24,24
8171,0,6,24
8172,0,14,24
8173,0,46,24
8175,0,24,24
8175,1,33,24
8175,18,48,24
8178,0,48,24
8179,0,30,24
8180,0,16,36
8180,4,16,36
8180,11,16,36
8180,20,16,36
8180,24,16,36
8180,40,16,36
8180,46,16,36
8180,50,16,36
8180,54,16,36
8180,58,16,36
8180,62,16,36
8183,0,43,24
8184,0,35,24
8190,0,57,24
8192,0,26,24
8193,0,26,24
8194,0,26,24
8195,0,26,24
8196,0,35,24
8196,1,30,24
8196,30,30,24
8196,19,42,24
8200,0,12,24
8200,1,20,24
8201,0,12,24
8201,4,12,24
8201,1,36,24
8201,18,51,24
8201,19,40,24
8205,0,47,24
8210,0,43,24
8213,0,47,24
8215,0,12,24
8215,4,12,24
8215,1,40,24
8215,5,36,24
8215,12,36,24
8215,25,47,24
8215,18,64,24
8215,55,55,24
8215,47,61,24
8215,51,45,24
8215,30,84,24
8215,19,72,24
8215,21,40,24
8215,41,53,24
8215,24,60,24
8215,59,63,24
8215,63,43,24
8215,11,12,24
8215,20,12,24
8217,0,16,24
8217,1,13,24
8217,18,20,24
8217,19,26,24
8217,4,15,24
8217,5,14,24
8217,11,16,24
8217,12,16,24
8217,20,18,24
8217,21,20,24
8217,24,17,24
8217,25,18,24
8217,40,16,24
8217,41,14,24
8217,46,16,24
8217,47,13,24
8217,50,16,24
8217,51,16,24
8217,54,16,24
8217,55,14,24
8217,58,16,24
8217,59,14,24
8217,62,18,24
8217,63,20,24
8219,0,28,24
8220,0,30,24
8221,0,12,24
8221,1,19,24
8221,30,20,24
8221,18,20,24
8221,19,26,24
8222,0,16,24
8222,1,13,24
8222,18,20,24
8222,19,26,24
8222,4,17,24
8222,5,16,24
8222,11,17,24
8222,12,18,24
8222,20,16,24
8222,21,18,24
8222,24,19,24
8222,25,20,24
8222,40,17,24
8222,41,16,24
8222,46,17,24
8222,47,15,24
8222,50,17,24
8222,51,18,24
8222,54,17,24
8222,55,16,24
8222,58,17,24
8222,59,16,24
8222,62,16,24
8222,63,18,24
8223,0,16,24
8223,1,13,24
8223,18,18,24
8223,19,20,24
8223,4,17,24
8223,5,16,24
8223,11,17,24
8223,12,18,24
8223,20,18,24
8223,21,20,24
8223,24,19,24
8223,25,20,24
8223,40,14,24
8223,41,16,24
8223,46,17,24
8223,47,15,24
8223,50,17,24
8223,51,18,24
8223,54,17,24
8223,55,16,24
8223,58,17,24
8223,59,16,24
8223,62,18,24
8223,63,20,24
8224,0,32,24
8224,1,26,24
8224,18,29,24
8224,19,34,24
8227,0,6,24
8228,0,26,24
8229,1,28,24
8229,4,65,24
8229,30,32,24
8231,1,25,24
8231,4,65,24
8231,30,33,24
8233,0,35,24
8234,0,35,24
8237,0,57,24
8239,1,37,24
8239,4,65,24
8239,18,28,24
8239,19,43,24
8239,30,27,24
8241,0,214,24
8243,0,73,24
8247,0,115,24
8260,0,24,24
8263,0,24,24
8270,0,64,24
8273,0,54,24
8276,0,135,24
8279,0,50,24
8282,0,88,24
8286,0,89,24
8289,0,102,24
8292,0,147,24
8295,0,155,24
8298,0,150,24
8305,28,24,24
8305,29,24,24
8307,28,24,24
8307,29,24,24
8309,0,36,24
8311,0,31,24
8313,0,39,24
8315,0,44,24
8318,0,47,24
8319,0,47,24
8320,0,47,24
8321,0,16,24
8321,1,13,24
8321,18,16,24
8321,19,18,24
8325,0,120,24
8327,0,117,24
8329,0,36,24
8329,1,22,24
8330,0,24,24
8330,1,38,24
8330,30,37,24
8331,0,24,24
8331,18,30,24
8331,19,29,24
8332,0,24,24
8332,18,30,24
8332,1,41,24
8333,0,28,24
8333,1,34,24
8333,30,45,24
8334,0,48,24
8334,1,54,24
8334,30,60,24
8334,19,54,24
8334,18,54,24
8337,4,36,24
8337,0,20,24
8337,1,22,24
8337,30,24,24
8337,18,28,24
8337,19,32,24
8338,0,24,24
8338,1,28,24
8338,18,30,24
8338,30,35,24
8339,0,12,24
8339,1,21,24
8339,30,46,24
8339,18,24,24
8339,19,26,24
8340,0,18,24
8340,1,24,24
8340,30,22,24
8340,18,30,24
8340,4,57,24
8341,0,18,24
8341,1,26,24
8341,30,27,24
8341,18,60,24
8341,4,64,24
8342,0,18,24
8342,1,28,24
8342,30,26,24
8342,18,34,24
8342,4,44,24
8343,0,16,24
8343,1,24,24
8343,30,33,24
8343,18,37,24
8343,19,69,24
8344,0,16,24
8344,1,26,24
8344,30,33,24
8344,18,27,24
8345,0,16,24
8345,1,26,24
8345,30,46,24
8346,0,24,24
8346,1,26,24
8346,30,30,24
8347,0,16,24
8347,1,27,24
8347,30,32,24
8348,0,28,24
8348,1,34,24
8348,30,45,24
8349,0,48,24
8349,1,54,24
8349,30,60,24
8349,19,54,24
8349,18,54,24
8350,0,14,24
8350,1,26,24
8350,30,24,24
8350,4,69,24
8351,0,24,24
8351,1,33,24
8351,30,37,24
8352,0,24,24
8352,1,32,24
8352,30,38,24
8352,19,40,24
8352,18,38,24
8353,0,24,24
8353,1,31,24
8353,30,31,24
8354,0,16,24
8354,1,20,24
8354,30,27,24
8354,18,36,24
8355,0,24,24
8355,1,34,24
8355,18,45,24
8356,0,16,24
8356,1,29,24
8356,30,26,24
8357,0,16,24
8357,1,29,24
8357,30,26,24
8358,0,24,24
8358,1,28,24
8358,18,28,24
8358,30,22,24
8359,0,24,24
8359,1,38,24
8359,18,34,24
8360,0,24,24
8360,1,34,24
8360,30,31,24
8360,18,31,24
8361,0,24,36
8361,1,57,24
8361,30,52,24
8362,0,24,36
8362,1,57,24
8362,30,52,24
8363,0,24,24
8363,1,25,24
8363,30,36,24
8364,0,24,24
8364,1,25,24
8364,30,36,24
8365,0,36,36
8365,1,31,24
8365,30,27,24
8366,0,36,36
8366,1,35,24
8366,30,40,24
8367,0,24,24
8367,1,28,24
8367,30,29,24
8367,18,25,24
8368,0,24,24
8368,1,31,24
8368,30,30,24
8368,18,28,24
8368,19,28,24
8369,0,24,24
8369,1,27,24
8369,30,27,24
8370,0,32,24
8370,1,28,24
8370,30,28,24
8371,0,24,24
8371,1,18,24
8371,18,24,24
8372,0,16,24
8372,1,32,24
8372,30,24,24
8372,18,30,24
8373,0,36,24
8373,1,48,24
8373,30,40,24
8373,18,36,24
8374,0,24,24
8374,1,30,24
8374,30,32,24
8375,0,12,24
8375,1,26,24
8375,30,35,24
8376,0,24,24
8376,1,28,24
8376,30,29,24
8376,18,30,24
8377,0,16,24
8377,1,18,24
8377,30,18,24
8378,0,24,24
8378,1,35,24
8378,30,25,24
8379,0,16,24
8379,1,30,24
8379,30,24,24
8380,0,16,24
8380,1,28,24
8380,30,24,24
8381,0,16,24
8381,1,21,24
8381,30,31,24
8382,0,24,24
8382,1,18,24
8382,30,28,24
8382,18,21,24
8383,0,16,24
8383,1,30,24
8383,30,34,24
8384,0,16,24
8384,1,25,24
8384,30,52,24
8385,0,16,24
8385,1,24,24
8385,30,20,24
8386,0,16,24
8386,1,23,24
8386,18,21,24
8386,30,22,24
8387,0,28,24
8387,1,21,24
8387,30,37,24
8387,18,69,24
8387,19,35,24
8388,0,24,24
8388,1,20,24
8388,30,36,24
8388,19,34,24
8389,0,18,24
8389,1,24,24
8389,30,32,24
8389,18,39,24
8389,19,44,24
8389,12,49,24
8390,0,48,24
8390,1,36,24
8390,30,32,24
8390,18,36,24
8391,0,24,24
8391,18,30,24
8391,1,41,24
8392,0,12,24
8392,1,37,24
8392,18,42,24
8392,19,46,24
8393,0,12,24
8393,1,19,24
8393,30,20,24
8393,18,20,24
8393,19,26,24
8394,0,24,24
8394,1,22,24
8394,30,31,24
8395,0,36,24
8395,1,47,24
8395,19,44,24
8396,0,24,24
8396,1,30,24
8396,30,32,24
8397,0,24,24
8397,1,32,24
8397,30,32,24
8397,19,50,24
8398,0,24,24
8398,1,16,24
8398,18,28,24
8398,30,24,24
8399,0,24,24
8399,1,25,24
8399,30,30,24
8399,18,37,24
8400,0,16,24
8400,1,25,24
8400,30,15,24
8400,18,29,24
8401,0,24,24
8401,1,28,24
8401,18,30,24
8401,30,35,24
8402,0,12,24
8402,1,21,24
8402,30,46,24
8402,18,24,24
8402,19,26,24
8403,0,18,24
8403,1,24,24
8403,30,22,24
8403,18,30,24
8403,4,57,24
8404,0,18,24
8404,1,26,24
8404,30,27,24
8404,18,60,24
8404,4,64,24
8405,0,18,24
8405,1,28,24
8405,30,26,24
8405,18,34,24
8405,4,44,24
8406,0,16,24
8406,1,24,24
8406,30,33,24
8406,18,37,24
8406,19,69,24
8407,0,16,24
8407,1,26,24
8407,30,33,24
8407,18,27,24
8408,0,16,24
8408,1,26,24
8408,30,46,24
8409,0,24,24
8409,1,26,24
8409,30,30,24
8410,0,16,24
8410,1,27,24
8410,30,32,24
8411,0,28,24
8411,1,34,24
8411,30,45,24
8412,0,48,24
8412,1,54,24
8412,30,60,24
8412,19,54,24
8412,18,54,24
8413,0,14,24
8413,1,26,24
8413,30,24,24
8413,4,69,24
8414,0,24,24
8414,1,33,24
8414,30,37,24
8415,0,24,24
8415,1,32,24
8415,30,38,24
8415,19,40,24
8415,18,38,24
8416,0,24,24
8416,1,31,24
8416,30,31,24
8417,0,16,24
8417,1,20,24
8417,30,27,24
8417,18,36,24
8418,0,24,24
8418,1,34,24
8418,18,45,24
8419,0,16,24
8419,1,29,24
8419,30,26,24
8420,0,16,24
8420,1,29,24
8420,30,26,24
8421,0,24,24
8421,1,28,24
8421,18,28,24
8421,30,22,24
8422,0,24,24
8422,1,38,24
8422,18,34,24
8423,0,24,24
8423,1,34,24
8423,30,31,24
8423,18,31,24
8424,0,24,36
8424,1,57,24
8424,30,52,24
8425,0,24,36
8425,1,57,24
8425,30,52,24
8426,0,24,24
8426,1,25,24
8426,30,36,24
8427,0,24,24
8427,1,25,24
8427,30,36,24
8428,0,36,36
8428,1,31,24
8428,30,27,24
8429,0,36,36
8429,1,35,24
8429,30,40,24
8430,0,24,24
8430,1,28,24
8430,30,29,24
8430,18,25,24
8431,0,24,24
8431,1,31,24
8431,30,30,24
8431,18,28,24
8431,19,28,24
8432,0,24,24
8432,1,27,24
8432,30,27,24
8433,0,32,24
8433,1,28,24
8433,30,28,24
8434,0,24,24
8434,1,18,24
8434,18,24,24
8435,0,16,24
8435,1,32,24
8435,30,24,24
8435,18,30,24
8436,0,36,24
8436,1,48,24
8436,30,40,24
8436,18,36,24
8437,0,24,24
8437,1,30,24
8437,30,32,24
8438,0,12,24
8438,1,26,24
8438,30,35,24
8439,0,24,24
8439,1,28,24
8439,30,29,24
8439,18,30,24
8440,0,16,24
8440,1,18,24
8440,30,18,24
8441,0,24,24
8441,1,35,24
8441,30,25,24
8442,0,16,24
8442,1,30,24
8442,30,24,24
8443,0,16,24
8443,1,28,24
8443,30,24,24
8444,0,16,24
8444,1,21,24
8444,30,31,24
8445,0,24,24
8445,1,18,24
8445,30,28,24
8445,18,21,24
8446,0,16,24
8446,1,30,24
8446,30,34,24
8447,0,16,24
8447,1,25,24
8447,30,52,24
8448,0,16,24
8448,1,24,24
8448,30,20,24
8449,0,16,24
8449,1,23,24
8449,18,21,24
8449,30,22,24
8450,0,28,24
8450,1,21,24
8450,30,37,24
8450,18,69,24
8450,19,35,24
8451,0,24,24
8451,1,20,24
8451,30,36,24
8451,19,34,24
8452,0,18,24
8452,1,24,24
8452,30,32,24
8452,18,39,24
8452,19,44,24
8452,12,49,24
8453,0,48,24
8453,1,36,24
8453,30,32,24
8453,18,36,24
8454,0,24,24
8454,18,30,24
8454,1,41,24
8455,0,12,24
8455,1,37,24
8455,18,42,24
8455,19,46,24
8456,0,12,24
8456,1,19,24
8456,30,20,24
8456,18,20,24
8456,19,26,24
8457,0,24,24
8457,1,22,24
8457,30,31,24
8458,0,36,24
8458,1,47,24
8458,19,44,24
8459,0,24,24
8459,1,30,24
8459,30,32,24
8460,0,24,24
8460,1,32,24
8460,30,32,24
8460,19,50,24
8461,0,24,24
8461,1,16,24
8461,18,28,24
8461,30,24,24
8462,0,24,24
8462,1,25,24
8462,30,30,24
8462,18,37,24
8463,0,16,24
8463,1,25,24
8463,30,15,24
8463,18,29,24
8464,0,16,24
8464,1,23,24
8464,18,19,24
8464,19,24,24
8464,30,24,24
8465,0,16,24
8465,30,20,24
8465,1,37,24
8465,18,20,24
8465,19,25,24
8466,0,16,24
8466,30,20,24
8466,1,37,24
8466,18,20,24
8466,19,28,24
8467,0,16,24
8467,30,20,24
8467,1,37,24
8467,18,20,24
8467,19,28,24
8468,0,16,24
8468,30,20,24
8468,1,22,24
8468,18,15,24
8468,19,20,24
8469,0,12,24
8469,1,19,24
8469,30,20,24
8469,18,20,24
8469,19,26,24
8470,0,20,24
8470,1,36,24
8470,18,36,24
8470,19,44,24
8471,0,20,24
8471,1,36,24
8471,18,36,24
