npc_id,note,act_no,type,tri_rnd,tri_hp,tri_companion_hp,tri_range,tri_count,change_target,range,area_width,area_height,leverage,skill_id,gfx_id,act_id,summon_id,summon_min,summon_max,poly_id,chat_id
45834,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45834,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45835,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45836,ブラックタイガー(物理攻撃),0,1,50,0,0,-2,0,0,2,0,0,0,0,-1,30,0,0,0,0,0
45837,ラスタバド調教師(物理攻撃),0,1,50,0,0,-2,0,0,2,0,0,2,0,-1,30,0,0,0,0,0
45839,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45839,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45840,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45842,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45842,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45843,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45845,ダーク エレメンタリスト(3セル範囲魔法),0,2,100,0,0,-3,4,0,3,0,0,0,10091,-1,0,0,0,0,0,0
45847,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45847,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45847,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45849,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45850,ダークフォレストガード(6セル遠距離攻撃),0,2,100,0,0,-6,5,0,6,0,0,0,10093,-1,0,0,0,0,0,0
45851,ダークフォレストガード(6セル遠距離攻撃),0,2,100,0,0,-6,5,0,6,0,0,0,10093,-1,0,0,0,0,0,0
45852,ダーク エレメンタリスト(3セル範囲魔法),0,2,100,0,0,-3,4,0,3,0,0,0,10091,-1,0,0,0,0,0,0
45853,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45853,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45853,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45859,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45859,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45859,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45860,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45860,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45860,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45861,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45862,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45863,魔霊軍王 ライア(アイスイラプション),0,2,30,0,0,-9,0,0,0,0,0,30,10035,-1,0,0,0,0,0,0
45863,魔霊軍王 ライア(強制変身:オーク),1,4,5,0,0,-9,0,0,0,0,0,0,0,-1,0,0,0,0,3906,0
45863,魔霊軍王 ライア(グレーターヒール),2,2,80,0,90,-15,0,1,0,0,0,100,35,-1,0,0,0,0,0,0
45864,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45864,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45864,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45865,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45865,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45866,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45866,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45867,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
45869,カーズドダークエルフメイジ(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,5,0,-1,1,0,0,0,0,0
45869,カーズドダークエルフメイジ(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
45869,カーズドダークエルフメイジ(単体魔法),2,2,30,0,0,-1,0,0,0,0,0,5,10085,-1,0,0,0,0,0,0
45870,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45870,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45871,カーズドダークエルフナイト(遠距離特殊攻撃),0,2,30,0,0,-6,0,0,0,0,0,5,10081,5722,0,0,0,0,0,0
45871,カーズドダークエルフナイト(範囲特殊攻撃),1,2,30,0,0,-4,0,0,0,0,0,5,10082,5635,0,0,0,0,0,0
45874,ヴァリアントリザードマン(ヒール),0,2,30,0,50,-15,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
45874,ヴァリアントリザードマン(6セル範囲特殊攻撃),1,2,30,0,0,6,0,0,0,0,0,0,10080,-1,0,0,0,0,0,0
45899,ダークエルフの敗残兵(コーンオブコールド),0,2,80,0,0,-8,0,0,0,0,0,15,38,-1,0,0,0,0,0,0
45906,ダークエルフの敗残兵(コーンオブコールド),0,2,80,0,0,-8,0,0,0,0,0,15,38,-1,0,0,0,0,0,0
45907,ダーク エレメンタリスト(3セル範囲魔法),0,2,100,0,0,-3,4,0,3,0,0,0,10091,-1,0,0,0,0,0,0
45907,ダーク エレメンタリスト(召還:ダークエレメンタル),1,3,5,0,0,-3,1,0,3,0,0,0,0,-1,0,45911,1,2,0,0
45926,呪われたゲイザー(カーズ パラライズ),0,2,50,0,0,-2,0,0,0,0,0,0,10101,-1,18,0,0,0,0,0
45931,水の精霊(アイスダガー),0,2,30,0,0,-10,0,0,0,0,0,30,6,-1,0,0,0,0,0,0
45931,水の精霊(召還:水の精霊の召喚物),1,3,50,0,0,-2,0,0,0,0,0,0,0,-1,0,45932,2,2,0,0
45935,呪われたメデューサ(カーズ パラライズ),0,2,50,0,0,-2,0,0,0,0,0,0,10101,-1,18,0,0,0,0,0
45936,エヴァ シーダンサー(10セル遠距離特殊攻撃),0,2,100,0,0,-10,0,0,10,0,0,0,10096,-1,0,0,0,0,0,0
45936,エヴァ シーダンサー(10セルトルネード),1,2,100,0,0,-10,0,0,8,0,0,0,10097,-1,0,0,0,0,0,0
45938,エヴァ イレッカドム(範囲特殊攻撃),0,1,80,0,0,-3,0,0,2,5,5,20,0,-1,18,0,0,0,0,0
45941,呪われた巫女 サエル(範囲魔法),0,2,50,0,0,-1,0,0,1,0,0,10,10100,-1,0,0,0,0,0,0
45942,呪われた水の大精霊(コーン オブ コールド),0,2,60,0,0,-6,0,0,0,0,0,0,38,-1,0,0,0,0,0,0
45943,カープ(イラプション),0,2,50,0,0,-8,0,0,0,0,0,0,10098,-1,0,0,0,0,0,0
45944,ジャイアント ワーム(特殊範囲攻撃1),0,1,50,0,0,-2,0,0,1,7,7,60,0,5792,1,0,0,0,0,0
45944,ジャイアント ワーム(特殊範囲攻撃2),1,2,50,0,0,-2,0,0,0,0,0,50,10099,-1,1,0,0,0,0,0
45945,ジャイアント ワーム(特殊範囲攻撃3),2,1,100,1,0,-1,0,0,1,7,7,300,0,5793,0,0,0,0,0,0
45952,ジャイアントガードアント(アースクエイク),0,2,30,0,0,-15,0,0,0,0,0,5,10090,-1,0,0,0,0,0,0
45952,ジャイアントガードアント(物理攻撃),1,1,100,0,0,-3,0,0,3,0,0,15,0,-1,30,0,0,0,0,0
45955,大法官ケイナ(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10113,-1,0,0,0,0,0,0
45955,大法官ケイナ(5セル範囲特殊攻撃),1,2,15,0,0,-5,0,0,0,0,0,0,10117,-1,0,0,0,0,0,0
45955,大法官ケイナ(物理攻撃),2,1,100,0,0,-2,0,0,2,0,0,20,0,-1,1,0,0,0,0,0
45956,大法官ビアタス(5セル範囲特殊攻撃),0,2,15,0,0,-5,0,0,0,0,0,0,10116,-1,0,0,0,0,0,0
45956,大法官ビアタス(物理攻撃),1,1,100,0,0,-2,0,0,2,0,0,20,0,5367,1,0,0,0,0,0
45957,大法官バロメス(5セル範囲特殊攻撃),0,2,10,0,0,-5,0,0,0,0,0,7,10109,-1,0,0,0,0,0,0
45957,大法官バロメス(7セル範囲特殊攻撃),1,2,10,0,0,-7,0,0,0,0,0,8,10115,-1,0,0,0,0,0,0
45957,大法官バロメス(物理攻撃),2,1,100,0,0,-1,0,0,0,0,0,20,0,5480,1,0,0,0,0,0
45958,大法官エンディアス(5セル範囲特殊攻撃),0,2,15,0,0,-5,0,0,0,0,0,0,10114,-1,0,0,0,0,0,0
45958,大法官エンディアス(物理攻撃),1,1,100,0,0,-8,0,0,8,0,0,20,0,-1,1,0,0,0,0,0
45959,大法官イデア(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10113,-1,0,0,0,0,0,0
45959,大法官イデア(物理攻撃),1,1,100,0,0,-2,0,0,2,0,0,30,0,-1,1,0,0,0,0,0
45960,大法官ティアメス(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10111,-1,0,0,0,0,0,0
45960,大法官ティアメス(ダークメテオストライク),1,2,15,0,0,-15,0,0,0,0,0,30,10112,-1,0,0,0,0,0,0
45960,大法官ティアメス(物理攻撃),2,1,100,0,0,-1,0,0,1,0,0,30,0,-1,1,0,0,0,0,0
45961,大法官ラミアス(5セル範囲特殊攻撃),0,2,30,0,0,-5,0,0,0,0,0,0,10110,-1,0,0,0,0,0,0
45961,大法官ラミアス(召喚:ブラックタイガー),1,3,20,50,0,-3,10,0,0,0,0,0,0,-1,0,45483,1,1,0,0
45961,大法官ラミアス(召喚:ヘルハウンド),2,3,20,50,0,-3,10,0,0,0,0,0,0,-1,0,45512,1,1,0,0
45961,大法官ラミアス(物理攻撃),3,1,100,0,0,-1,0,0,1,0,0,30,0,-1,1,0,0,0,0,0
45962,大法官バロード(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10108,-1,0,0,0,0,0,0
45962,大法官バロード(5セル範囲特殊攻撃),1,2,10,0,0,-5,0,0,0,0,0,0,10109,-1,0,0,0,0,0,0
45962,大法官バロード(物理攻撃),2,1,100,0,0,-1,0,0,1,0,0,20,0,-1,1,0,0,0,0,0
45963,副祭祀長カサンドラ(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,12,10104,-1,0,0,0,0,0,0
45978,ディープフラワー(6セル遠距離攻撃),0,2,100,0,0,-6,0,0,6,0,0,0,10094,-1,0,0,0,0,0,0
45980,ラスタバド調教師(物理攻撃),0,1,50,0,0,-2,0,0,2,0,0,2,0,-1,30,0,0,0,0,0
45982,ダークフォレストガード(6セル遠距離攻撃),0,2,100,0,0,-6,5,0,6,0,0,0,10093,-1,0,0,0,0,0,0
45991,ダーク エレメンタリスト(3セル範囲魔法),0,2,100,0,0,-3,4,0,3,0,0,0,10091,-1,0,0,0,0,0,0
45994,長老随行員(A)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,0,10102,-1,0,0,0,0,0,0
45995,長老随行員(B)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,0,10103,-1,0,0,0,0,0,0
45998,長老随行員(C)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,0,10102,-1,0,0,0,0,0,0
45999,長老随行員(D)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,11,10103,-1,0,0,0,0,0,0
46002,長老随行員(E)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,9,10102,-1,0,0,0,0,0,0
46003,長老随行員(F)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,0,10103,-1,0,0,0,0,0,0
46004,長老随行員(G)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,11,10103,-1,0,0,0,0,0,0
46007,長老随行員(H)(8セル遠距離特殊攻撃),0,2,80,0,0,-8,0,0,0,0,0,0,10103,-1,0,0,0,0,0,0
46018,ブラックウィザード(遠距離魔法1),0,2,80,0,0,0,0,0,0,0,0,10,10044,-1,0,0,0,0,0,0
46018,ブラックウィザード(遠距離魔法2),1,2,50,0,0,0,0,0,0,0,0,10,10092,-1,0,0,0,0,0,0
46021,グリーディー ウィザード(ファイアーボール),0,2,30,0,0,-6,0,0,0,0,0,20,25,-1,0,0,0,0,0,0
46021,グリーディー ウィザード(ファイアストーム),1,2,20,0,0,-3,0,0,0,0,0,25,70,-1,0,0,0,0,0,0
46025,タロス伯爵(範囲特殊攻撃),0,1,50,0,0,-4,0,0,1,0,0,50,0,4853,0,0,0,0,0,0
46025,タロス伯爵(範囲特殊攻撃),1,1,50,0,0,-6,0,0,1,0,0,50,0,4858,0,0,0,0,0,0
46026,マモン(範囲特殊攻撃),0,1,30,0,0,-6,0,0,1,0,0,100,0,4792,0,0,0,0,0,0
46026,マモン(範囲特殊攻撃),1,1,50,0,0,-4,0,0,1,0,0,50,0,4795,0,0,0,0,0,0
46033,ロット ゾンビウィザード(コーンオブコールド),0,2,70,0,0,-8,0,0,0,0,0,10,38,-1,0,0,0,0,0,0
46033,ロット ゾンビウィザード(マス スロー),1,2,10,0,0,-3,0,0,0,0,0,0,76,-1,0,0,0,0,0,0
46034,ロット ゾンビジェネラル(イラプション),0,2,20,0,0,-6,0,0,0,0,0,10,45,-1,0,0,0,0,0,0
46035,ロット ゾンビロード(範囲特殊攻撃),0,2,20,0,0,-6,0,0,0,0,0,20,10000,-1,0,0,0,0,0,0
46036,ロット スケルトンナイト(遠距離特殊攻撃),0,2,20,0,0,-6,0,0,0,0,0,70,7,-1,0,0,0,0,0,0
46036,ロット スケルトンナイト(範囲特殊攻撃),1,1,20,0,0,-4,0,0,1,0,0,20,0,3680,0,0,0,0,0,0
46037,黒魔術師 マヤ(ファイアーボール),0,2,30,0,0,-6,0,0,0,0,0,100,25,-1,0,0,0,0,0,0
46037,黒魔術師 マヤ(範囲特殊攻撃),1,1,50,0,0,-4,0,0,1,0,0,80,0,5215,0,0,0,0,0,0
46037,黒魔術師 マヤ(範囲特殊攻撃),2,1,50,0,0,-6,0,0,1,0,0,80,0,5216,0,0,0,0,0,0
46037,黒魔術師 マヤ(召還:マヤの召喚物),3,3,20,0,0,-3,1,0,0,0,0,0,0,-1,0,46038,1,1,0,0
46037,黒魔術師 マヤ(召還:マヤの召喚物),4,3,20,0,0,-3,1,0,0,0,0,0,0,-1,0,46039,1,1,0,0
46037,黒魔術師 マヤ(召還:マヤの召喚物),5,3,20,0,0,-3,1,0,0,0,0,0,0,-1,0,46040,1,1,0,0
46042,ベビーカンガルー(炎のパンチ),0,2,50,0,0,-1,0,0,1,0,0,0,15,6327,18,0,0,0,0,0
46043,バーニングカンガルー(炎のパンチ),0,2,50,0,0,-1,0,0,1,0,0,0,15,6324,18,0,0,0,0,0
46044,ベビーパンダ(ACダウン),0,2,50,0,0,-6,0,0,6,0,0,0,47,6317,18,0,0,0,0,0
46045,フィアーパンダ(ACダウン),0,2,50,0,0,-6,0,0,6,0,0,0,47,6317,18,0,0,0,0,0
46046,ゴールドドラゴン(近距離魔法),0,2,50,0,0,-2,0,0,0,0,0,0,10162,-1,0,0,0,0,0,0
46046,ゴールドドラゴン(遠距離魔法),1,2,50,0,0,-6,0,0,0,0,0,0,10163,-1,0,0,0,0,0,0
46053,船の悪霊(召還:船の悪霊の召喚物),0,3,5,0,0,-3,0,0,0,0,0,0,0,-1,0,45722,1,2,0,0
46062,カーズドダークエルフファイター(ショックスタン),0,2,15,0,0,-1,0,0,0,0,0,0,87,-1,0,0,0,0,0,0
46062,カーズドダークエルフファイター(6セル遠距離特殊攻撃),1,2,60,0,0,-6,0,0,0,0,0,0,10119,-1,0,0,0,0,0,0
46063,カーズドダークエルフメイジ(10セル遠距離特殊攻撃),0,2,60,0,0,-10,0,0,0,0,0,0,10120,-1,0,0,0,0,0,0
46064,カーズドダークエルフナイト(6セル遠距離特殊攻撃),0,2,15,0,0,-6,0,0,0,0,0,0,10121,-1,0,0,0,0,0,0
46064,カーズドダークエルフナイト(7セル範囲特殊攻撃),1,2,15,0,0,-7,0,0,0,0,0,0,10122,-1,0,0,0,0,0,0
46064,カーズドダークエルフナイト(4セル範囲攻撃),2,2,15,0,0,-4,0,0,0,0,0,0,10123,-1,0,0,0,0,0,0
46065,オーテュ(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10124,-1,0,0,0,0,0,0
46066,テューポン(5セル範囲特殊攻撃),0,2,30,0,0,-5,0,0,0,0,0,0,10125,-1,0,0,0,0,0,0
46067,ワイバーン(トルネード),0,2,30,0,0,-4,0,0,0,0,0,20,53,-1,0,0,0,0,0,0
46069,選ばれなかった者(砂の墓)(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,10,0,-1,18,0,0,0,0,0
46070,選ばれなかった者(パーズ)(トルネード),0,2,20,0,0,-4,0,0,0,0,0,5,53,-1,0,0,0,0,0,0
46071,選ばれなかった者(パーズ)(変身後)(8セル遠距離特殊攻撃),0,2,100,0,0,-8,0,0,0,0,0,2,10065,-1,0,0,0,0,0,0
46072,選ばれなかった者(パーサズ)(トルネード),0,2,20,0,0,-4,0,0,0,0,0,5,53,-1,0,0,0,0,0,0
46073,選ばれなかった者(パーサズ)(変身後)(8セル遠距離特殊攻撃),0,2,100,0,0,-8,0,0,0,0,0,2,10066,-1,0,0,0,0,0,0
46078,選ばれなかった者(ディアンガス)(炎),0,2,20,0,0,-5,0,0,5,1,5,0,10067,-1,0,0,0,0,0,0
46079,選ばれなかった者(アンガス)(炎),0,2,20,0,0,-5,0,0,5,1,5,0,10068,-1,0,0,0,0,0,0
46082,巡察兵 1(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46082,巡察兵 1(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46083,巡察兵 2(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46083,巡察兵 2(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46084,巡察兵 3(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46084,巡察兵 3(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46085,巡察兵 4(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46085,巡察兵 4(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46086,巡察兵 5(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46086,巡察兵 5(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46087,巡察兵 6(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46087,巡察兵 6(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46088,巡察兵 7(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46088,巡察兵 7(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46089,巡察兵 8(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46089,巡察兵 8(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46090,巡察兵 9(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46090,巡察兵 9(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46091,歩哨兵(レッサーデーモン)(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46091,歩哨兵(レッサーデーモン)(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,10,0,-1,0,0,0,0,0,0
46093,選ばれなかった者(デーモン)(単体魔法),0,2,100,0,0,2,0,0,0,0,0,0,10060,-1,0,0,0,0,0,0
46094,選ばれなかった者(バフォメット)(単体魔法),0,2,100,0,0,3,0,0,0,0,0,10,45,-1,0,0,0,0,0,0
46095,選ばれなかった者(ベレス)(単体魔法),0,2,100,0,0,3,0,0,0,0,0,0,10059,-1,0,0,0,0,0,0
46096,選ばれなかった者(サキュバス)(Recall),0,2,20,0,0,5,0,0,0,0,0,0,10057,-1,0,0,0,0,0,0
46096,選ばれなかった者(サキュバス)(単体魔法),1,2,100,0,0,2,0,0,0,0,0,0,10058,-1,0,0,0,0,0,0
46111,テーベ カルビス(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,15,0,-1,30,0,0,0,0,0
46112,テーベ カルビス(物理攻撃),0,1,10,0,0,-1,0,0,1,0,0,15,0,-1,30,0,0,0,0,0
46113,テーベ オベリスク(トルネード),0,2,10,0,0,-4,0,0,0,0,0,20,10131,-1,0,0,0,0,0,0
46113,テーベ オベリスク(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,15,0,-1,1,0,0,0,0,0
46114,テーベ オベリスク(トルネード),0,2,10,0,0,-4,0,0,0,0,0,20,10131,-1,0,0,0,0,0,0
46114,テーベ オベリスク(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,15,0,-1,1,0,0,0,0,0
46115,テーベ スフィンクス(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,15,0,-1,30,0,0,0,0,0
46115,テーベ スフィンクス(範囲魔法),1,2,15,0,0,-2,0,0,0,0,0,10,10132,-1,3,0,0,0,0,0
46116,テーベ スフィンクス(物理攻撃),0,1,30,0,0,-1,0,0,1,0,0,15,0,-1,30,0,0,0,0,0
46116,テーベ スフィンクス(範囲魔法),1,2,15,0,0,-2,0,0,0,0,0,10,10132,-1,0,0,0,0,0,0
46117,テーベ ニ ホス 黄(6セル遠距離特殊攻撃),0,2,20,0,0,-6,0,0,0,0,0,12,10137,-1,0,0,0,0,0,0
46118,テーベ ニ ホス 青(6セル遠距離特殊攻撃),0,2,20,0,0,-6,0,0,0,0,0,12,10137,-1,0,0,0,0,0,0
46119,テーベ ニ アムス 黒(物理攻撃),0,1,10,0,0,-2,0,0,2,0,0,5,0,-1,30,0,0,0,0,0
46120,テーベ ニ アムス 赤(物理攻撃),0,1,10,0,0,-2,0,0,2,0,0,5,0,-1,30,0,0,0,0,0
46121,テーベ ニ バス 黄(ライトニングストーム),0,2,30,0,0,-10,0,0,0,0,0,20,65,-1,0,0,0,0,0,0
46121,テーベ ニ アムス 黄(物理攻撃),1,1,20,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
46122,テーベ ニ バス 紫(ライトニングストーム),0,2,30,0,0,-10,0,0,0,0,0,20,65,-1,0,0,0,0,0,0
46122,テーベ ニ アムス 紫(物理攻撃),1,1,20,0,0,-1,0,0,1,0,0,5,0,-1,30,0,0,0,0,0
46123,テーベ ホルス(6セル遠距離特殊攻撃),0,2,25,0,0,-6,0,0,0,0,0,6,10138,-1,0,0,0,0,0,0
46123,テーベ ホルス(4セル範囲特殊攻撃),1,2,10,0,0,-4,0,0,0,0,0,8,10140,-1,0,0,0,0,0,0
46123,テーベ ホルス(物理攻撃),2,1,20,0,0,-1,0,0,1,0,2,10,0,-1,30,0,0,0,0,0
46123,テーベ ホルス(召還:テーベ ニ ホス 青),3,3,10,0,0,-3,3,0,0,0,0,0,0,-1,18,46118,2,2,0,0
46124,テーベ アヌビス(6セル遠距離特殊攻撃),0,2,25,0,0,-6,0,0,0,0,0,6,10139,-1,0,0,0,0,0,0
46124,テーベ アヌビス(4セル範囲特殊攻撃),1,2,10,0,0,-4,0,0,0,0,0,8,10141,-1,0,0,0,0,0,0
46124,テーベ アヌビス(物理攻撃),2,1,10,0,0,-1,0,0,1,0,2,10,0,-1,30,0,0,0,0,0
46124,テーベ アヌビス(召還:テーベ ニ アムス 赤),3,3,10,0,0,-3,3,0,0,0,0,0,0,-1,18,46120,2,2,0,0
46124,テーベ アヌビス(召還:テーベ ニ バス 紫),4,3,10,0,0,-3,3,0,0,0,0,0,0,-1,18,46122,2,2,0,0
46141,アイス クイーン(フリージングブリザード),0,2,33,0,0,-10,0,0,0,0,0,20,80,-1,19,0,0,0,0,0
46141,アイス クイーン(ディスインテグレート),1,2,33,0,0,-10,0,0,0,0,0,35,77,-1,19,0,0,0,0,0
46141,アイス クイーン(コーンオブコールド),2,2,33,0,0,-6,0,0,0,0,0,40,38,-1,18,0,0,0,0,0
46141,アイス クイーン(物理攻撃),3,1,33,0,0,-1,0,0,1,0,0,40,0,-1,1,0,0,0,0,0
46142,アイスデーモン(アイスイラプション),0,2,0,0,0,-6,0,0,0,0,0,40,10035,-1,18,0,0,0,0,0
46142,アイス デーモン(トルネード),1,2,0,0,0,-4,0,0,0,0,0,40,53,-1,19,0,0,0,0,0
46142,アイス デーモン(ライトニングストーム),2,2,0,0,0,-10,0,0,0,0,0,40,65,-1,19,0,0,0,0,0
46142,アイス デーモン(ショックスタン),3,2,0,0,0,-1,0,0,0,0,0,0,87,-1,30,0,0,0,0,0
