id,name,unidentified_name_id,identified_name_id,item_type,use_type,material,weight,inv_gfx_id,grd_gfx_id,item_desc_id,stackable,max_change_count,dmg_small,dmg_large,min_level,max_level,loc_x,loc_y,map_id,bless,tradable,deletable,sealable,delay_id,delay_time,delay_effect,food_volume,save_at_once,charge_time,expiration_time
41400,屏風,$5186,$5186,other,furniture,wood,0,2587,6068,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41401,移除家俱魔杖,$1387,$1387,wand,spell_long,wood,350,116,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41402,勇者的勳章,$5448,$5448,other,normal,mithril,0,2867,3684,2979,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41403,庫傑的糧食,$5233,$5233,potion,healing,glass,4600,2602,6287,2775,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41404,庫傑的靈藥,$5234,$5234,potion,magic_healing,glass,4600,2604,6288,2776,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41405,守護團獎金箱子,$3018,$3018,treasure_box,normal,wood,0,998,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41406,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41407,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41408,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41409,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41410,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41411,銀粽子,$3025,$3025,potion,normal,vegetation,0,1396,3461,1101,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41412,金粽子,$3026,$3026,potion,magic_healing,vegetation,0,1397,3462,1102,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41413,月餅,$2580,$2580,potion,magic_healing,vegetation,6000,1159,3039,920,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41414,福月餅,$2581,$2581,potion,magic_healing,vegetation,12000,1160,3040,921,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41415,強化勇氣的藥水,$4913,$4913,potion,brave,glass,9400,2464,5959,296,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41416,驚喜箱,$5470,$5470,treasure_box,normal,leather,14000,2267,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41417,草莓刨冰,草莓刨冰,草莓刨冰,potion,healing,vegetation,5860,2984,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41418,檸檬刨冰,檸檬刨冰,檸檬刨冰,potion,healing,vegetation,5860,2985,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41419,芒果刨冰,芒果刨冰,芒果刨冰,potion,healing,vegetation,5860,2988,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41420,哈密瓜刨冰,哈密瓜刨冰,哈密瓜刨冰,potion,healing,vegetation,5860,2990,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41421,紅豆刨冰,紅豆刨冰,紅豆刨冰,potion,healing,vegetation,5860,2991,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41422,失去光明的靈魂,$5523,$5523,questitem,normal,gemstone,0,2183,5399,3050,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41423,袋鼠的食物,$5130,$5130,food,normal,animalmatter,10000,2643,4377,9,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41424,貓熊的食物,$5131,$5131,food,normal,animalmatter,10000,2644,5839,9,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41425,沉默洞穴指定傳送卷軸,$3315,$3315,scroll,normal,paper,630,474,22,0,1,0,0,0,0,13,32851,32904,304,0,1,1,1,4,1500,0,0,0,0,\N
41426,封印卷軸,$3258,$3258,scroll,choice,paper,630,1687,4283,1396,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,\N
41427,解除封印卷軸,$3268,$3268,scroll,choice,paper,630,1686,4282,1395,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,\N
41428,太古的玉璽,$6347,$6347,other,normal,dragonscale,0,3277,7068,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1000,0,0,1,0,\N
41429,風之武器強化卷軸,$5725,$5725,scroll,dai,paper,630,3030,6936,3270,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41430,地之武器強化卷軸,$5726,$5726,scroll,dai,paper,630,3028,6933,3271,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41431,水之武器強化卷軸,$5727,$5727,scroll,dai,paper,630,3029,6935,3272,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41432,火之武器強化卷軸,$5728,$5728,scroll,dai,paper,630,3032,6938,3273,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41433,傲慢之塔移動卷軸1F,$12333,$12333,scroll,normal,paper,630,5487,2878,0,1,0,0,0,0,0,32781,32816,101,0,1,1,1,4,1500,0,0,0,0,\N
41434,傲慢之塔移動卷軸6F,傲慢之塔移動卷軸6F,傲慢之塔移動卷軸6F,scroll,normal,paper,630,1035,2878,0,1,0,0,0,0,0,33805,32864,106,0,1,1,1,4,1500,0,0,0,0,\N
41435,封印的傲慢之塔傳送符1F,$12335,$12335,other,material,paper,1000,5456,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41436,傲慢之塔樓傳送符1F,$12336,$12336,other,teleport,paper,1000,5466,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41437,傲慢之塔樓傳送符6F,$12337,$12337,other,teleport,paper,1000,5467,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41438,傲慢之塔樓傳送符16F,$12338,$12338,other,teleport,paper,1000,5469,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41439,傲慢之塔樓傳送符26F,$12339,$12339,other,teleport,paper,1000,5471,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41440,傲慢之塔樓傳送符36F,$12340,$12340,other,teleport,paper,1000,5473,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41441,傲慢之塔樓傳送符46F,$12341,$12341,other,teleport,paper,1000,5475,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41442,傲慢之塔樓傳送符56F,$12342,$12342,other,teleport,paper,1000,5477,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41443,傲慢之塔樓傳送符66F,$12343,$12343,other,teleport,paper,1000,5479,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41444,傲慢之塔樓傳送符76F,$12344,$12344,other,teleport,paper,1000,5481,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41445,傲慢之塔樓傳送符86F,$12345,$12345,other,teleport,paper,1000,5483,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41446,傲慢之塔樓傳送符96F,$12346,$12346,other,teleport,paper,1000,5485,2879,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41447,混亂的傲慢之塔樓傳送符1F,$12347,$12347,treasure_box,normal,paper,1000,5456,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41448,混亂的傲慢之塔樓傳送符11F,$12348,$12348,treasure_box,normal,paper,1000,5457,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41449,混亂的傲慢之塔樓傳送符21F,$12349,$12349,treasure_box,normal,paper,1000,5458,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41450,混亂的傲慢之塔樓傳送符31F,$12350,$12350,treasure_box,normal,paper,1000,5459,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41451,混亂的傲慢之塔樓傳送符41F,$12351,$12351,treasure_box,normal,paper,1000,5460,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41452,混亂的傲慢之塔樓傳送符51F,$12352,$12352,treasure_box,normal,paper,1000,5461,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41453,混亂的傲慢之塔樓傳送符61F,$12353,$12353,treasure_box,normal,paper,1000,5462,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41454,混亂的傲慢之塔樓傳送符71F,$12354,$12354,treasure_box,normal,paper,1000,5463,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41455,混亂的傲慢之塔樓傳送符81F,$12355,$12355,treasure_box,normal,paper,1000,5464,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41456,混亂的傲慢之塔樓傳送符91F,$12356,$12356,treasure_box,normal,paper,1000,5465,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41457,異變的傲慢之塔樓傳送符1F,$12357,$12357,treasure_box,normal,paper,1000,5456,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41458,異變的傲慢之塔樓傳送符11F,$12358,$12358,treasure_box,normal,paper,1000,5457,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41459,異變的傲慢之塔樓傳送符21F,$12359,$12359,treasure_box,normal,paper,1000,5458,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41460,異變的傲慢之塔樓傳送符31F,$12360,$12360,treasure_box,normal,paper,1000,5459,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41461,異變的傲慢之塔樓傳送符41F,$12361,$12361,treasure_box,normal,paper,1000,5460,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41462,異變的傲慢之塔樓傳送符51F,$12362,$12362,treasure_box,normal,paper,1000,5461,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41463,異變的傲慢之塔樓傳送符61F,$12363,$12363,treasure_box,normal,paper,1000,5462,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41464,異變的傲慢之塔樓傳送符71F,$12364,$12364,treasure_box,normal,paper,1000,5463,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41465,異變的傲慢之塔樓傳送符81F,$12365,$12365,treasure_box,normal,paper,1000,5464,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41466,異變的傲慢之塔樓傳送符91F,$12366,$12366,treasure_box,normal,paper,1000,5465,3069,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41467,福利傳送卷軸：說話之島,$7723,$7723,scroll,normal,paper,0,474,22,4089,1,0,0,0,0,0,32580,32931,0,0,0,0,1,4,1500,0,0,0,0,\N
41468,福利傳送卷軸：古魯丁,$7724,$7724,scroll,normal,paper,0,474,22,4090,1,0,0,0,0,0,32612,32734,4,0,0,0,1,4,1500,0,0,0,0,\N
41469,福利傳送卷軸：肯特,$7725,$7725,scroll,normal,paper,0,474,22,4091,1,0,0,0,0,0,33050,32780,4,0,0,0,1,4,1500,0,0,0,0,\N
41470,福利傳送卷軸：風木,$7726,$7726,scroll,normal,paper,0,474,22,4093,1,0,0,0,0,0,32617,33201,4,0,0,0,1,4,1500,0,0,0,0,\N
41471,福利傳送卷軸：燃柳,$7727,$7727,scroll,normal,paper,0,474,22,4092,1,0,0,0,0,0,32752,32441,4,0,0,0,1,4,1500,0,0,0,0,\N
41472,福利傳送卷軸：銀騎士,$7728,$7728,scroll,normal,paper,0,474,22,4094,1,0,0,0,0,0,33080,33392,4,0,0,0,1,4,1500,0,0,0,0,\N
41473,福利傳送卷軸：奇岩,$7729,$7729,scroll,normal,paper,0,474,22,4095,1,0,0,0,0,0,33442,32797,4,0,0,0,1,4,1500,0,0,0,0,\N
41474,福利傳送卷軸：海音,$7730,$7730,scroll,normal,paper,0,474,22,4096,1,0,0,0,0,0,33614,33253,4,0,0,0,1,4,1500,0,0,0,0,\N
41475,福利傳送卷軸：歐瑞,$7731,$7731,scroll,normal,paper,0,474,22,4097,1,0,0,0,0,0,34061,32276,4,0,0,0,1,4,1500,0,0,0,0,\N
41476,福利傳送卷軸：威頓,$7732,$7732,scroll,normal,paper,0,474,22,4098,1,0,0,0,0,0,33705,32504,4,0,0,0,1,4,1500,0,0,0,0,\N
41477,福利加速藥水,$7733,$7733,potion,haste,glass,6000,621,42,4099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41478,福利呼吸藥水,$7734,$7734,potion,bless_eva,glass,6000,557,1733,4100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41479,福利森林藥水,$7735,$7735,potion,brave,glass,6000,130,5987,4101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41480,福利勇敢藥水,$7736,$7736,potion,brave,glass,12000,2464,5959,4102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41481,福利藍色藥水,$7737,$7737,potion,magic_regeneration,glass,20000,75,20,4103,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41482,福利慎重藥水,$7738,$7738,potion,wisdom,glass,12000,1529,3836,4104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41483,福利變形藥水,$7739,$7739,scroll,sosc,glass,2000,472,5960,4105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,\N
41484,触媒抽出の袋,$13348,$13348,treasure_box,normal,cloth,10,2092,5173,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
42001,指定傳送(GM招待室),指定傳送(GM招待室),指定傳送(GM招待室),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32735,32801,17100,0,1,1,1,4,1500,0,0,0,0,\N
42002,指定傳送(水晶洞穴1F),指定傳送(水晶洞穴1F),指定傳送(水晶洞穴1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32743,32833,72,0,1,1,1,4,1500,0,0,0,0,\N
42003,指定傳送(水晶洞穴2F),指定傳送(水晶洞穴2F),指定傳送(水晶洞穴2F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32782,32736,73,0,1,1,1,4,1500,0,0,0,0,\N
42004,指定傳送(水晶洞穴3F),指定傳送(水晶洞穴3F),指定傳送(水晶洞穴3F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32728,32815,74,0,1,1,1,4,1500,0,0,0,0,\N
42005,指定傳送(象牙塔1F),指定傳送(象牙塔1F),指定傳送(象牙塔1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32771,32822,75,0,1,1,1,4,1500,0,0,0,0,\N
42006,指定傳送(肯特地監1F),指定傳送(肯特地監1F),指定傳送(肯特地監1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32720,33088,240,0,1,1,1,4,1500,0,0,0,0,\N
42007,指定傳送(遺忘之島),指定傳送(遺忘之島),指定傳送(遺忘之島),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32828,32848,70,0,1,1,1,4,1500,0,0,0,0,\N
42008,指定傳送(肯特地監2F),指定傳送(肯特地監2F),指定傳送(肯特地監2F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32759,32884,241,0,1,1,1,4,1500,0,0,0,0,\N
42009,指定傳送(肯特地監3F),指定傳送(肯特地監3F),指定傳送(肯特地監3F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32808,32918,242,0,1,1,1,4,1500,0,0,0,0,\N
42010,指定傳送(肯特地監4F),指定傳送(肯特地監4F),指定傳送(肯特地監4F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32742,32857,243,0,1,1,1,4,1500,0,0,0,0,\N
42011,指定傳送(集會場1F),指定傳送(集會場1F),指定傳送(集會場1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32726,32847,451,0,1,1,1,4,1500,0,0,0,0,\N
42012,指定傳送(突擊隊訓練場1F),指定傳送(突擊隊訓練場1F),指定傳送(突擊隊訓練場1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32726,32824,452,0,1,1,1,4,1500,0,0,0,0,\N
42013,指定傳送(魔獸軍王辦公室1F),指定傳送(魔獸軍王辦公室1F),指定傳送(魔獸軍王辦公室1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32725,32851,453,0,1,1,1,4,1500,0,0,0,0,\N
42014,指定傳送(野獸操練室1F),指定傳送(野獸操練室1F),指定傳送(野獸操練室1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32726,32872,454,0,1,1,1,4,1500,0,0,0,0,\N
42016,指定傳送(魔獸訓練場1F),指定傳送(魔獸訓練場1F),指定傳送(魔獸訓練場1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32726,32852,455,0,1,1,1,4,1500,0,0,0,0,\N
42017,指定傳送(夢幻島),指定傳送(夢幻島),指定傳送(夢幻島),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32633,32817,303,0,1,1,1,4,1500,0,0,0,0,\N
42018,指定傳送(魔獸召喚室1F),指定傳送(魔獸召喚室1F),指定傳送(魔獸召喚室1F),scroll,normal,paper,630,474,22,0,1,0,0,0,0,0,32756,32869,456,0,1,1,1,4,1500,0,0,0,0,\N
42019,指定傳送(黑暗的結界1F),指定傳送(黑暗的結界1F),指定傳送(黑暗的結界1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32664,32853,457,0,1,1,1,4,1500,0,0,0,0,\N
42020,指定傳送(黑魔法修煉場2F),指定傳送(黑魔法修煉場2F),指定傳送(黑魔法修煉場2F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32811,32819,460,0,1,1,1,4,1500,0,0,0,0,\N
42021,指定傳送(古代巨人之墓),指定傳送(古代巨人之墓),指定傳送(古代巨人之墓),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32771,32870,400,0,1,1,1,4,1500,0,0,0,0,\N
42022,指定傳送(亞丁內城),指定傳送(亞丁內城),指定傳送(亞丁內城),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32894,32535,300,0,1,1,1,4,1500,0,0,0,0,\N
42023,指定傳送(GM房間),指定傳送(GM房間),指定傳送(GM房間),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32737,32796,99,0,1,1,1,4,1500,0,0,0,0,\N
42024,指定傳送(肯特正義神殿),指定傳送(肯特正義神殿),指定傳送(肯特正義神殿),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,33119,32933,4,0,1,1,1,4,1500,0,0,0,0,\N
42025,指定傳送(古魯丁邪惡神殿),指定傳送(古魯丁邪惡神殿),指定傳送(古魯丁邪惡神殿),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32887,32652,4,0,1,1,1,4,1500,0,0,0,0,\N
42026,指定傳送(反王肯恩棲息地),指定傳送(反王肯恩棲息地),指定傳送(反王肯恩棲息地),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,34090,33261,4,0,1,1,1,4,1500,0,0,0,0,\N
42027,指定傳送(潘朵拉),指定傳送(潘朵拉),指定傳送(潘朵拉),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,33079,33402,4,0,1,1,1,4,1500,0,0,0,0,\N
42028,指定傳送(古魯丁地監7F),指定傳送(古魯丁地監7F),指定傳送(古魯丁地監7F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32727,32745,13,0,1,1,1,4,1500,0,0,0,0,\N
42029,傲慢之塔移動卷軸(100F),傲慢之塔移動卷軸(100F),傲慢之塔移動卷軸(100F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32731,32856,200,0,1,1,1,4,1500,0,0,0,0,\N
42030,傲慢之塔移動卷軸(90F),傲慢之塔移動卷軸(90F),傲慢之塔移動卷軸(90F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32722,32827,190,0,1,1,1,4,1500,0,0,0,0,\N
42031,傲慢之塔移動卷軸(80F),傲慢之塔移動卷軸(80F),傲慢之塔移動卷軸(80F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32724,32822,180,0,1,1,1,4,1500,0,0,0,0,\N
42032,傲慢之塔移動卷軸(70F),傲慢之塔移動卷軸(70F),傲慢之塔移動卷軸(70F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32720,32821,170,0,1,1,1,4,1500,0,0,0,0,\N
42033,傲慢之塔移動卷軸(60F),傲慢之塔移動卷軸(60F),傲慢之塔移動卷軸(60F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32720,32821,160,0,1,1,1,4,1500,0,0,0,0,\N
42035,傲慢之塔移動卷軸(50F),傲慢之塔移動卷軸(50F),傲慢之塔移動卷軸(50F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32796,32796,150,0,1,1,1,4,1500,0,0,0,0,\N
42036,傲慢之塔移動卷軸(40F),傲慢之塔移動卷軸(40F),傲慢之塔移動卷軸(40F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32800,32800,140,0,1,1,1,4,1500,0,0,0,0,\N
42037,傲慢之塔移動卷軸(30F),傲慢之塔移動卷軸(30F),傲慢之塔移動卷軸(30F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32800,32800,130,0,1,1,1,4,1500,0,0,0,0,\N
42038,傲慢之塔移動卷軸(20F),傲慢之塔移動卷軸(20F),傲慢之塔移動卷軸(20F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32800,32800,120,0,1,1,1,4,1500,0,0,0,0,\N
42039,傲慢之塔移動卷軸(10F),傲慢之塔移動卷軸(10F),傲慢之塔移動卷軸(10F),scroll,normal,paper,630,551,2878,0,1,0,0,0,0,0,32800,32800,110,0,1,1,1,4,1500,0,0,0,0,\N
42040,指定傳送(海賊島地監1F),指定傳送(海賊島地監1F),指定傳送(海賊島地監1F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32738,32740,441,0,1,1,1,4,1500,0,0,0,0,\N
42041,指定傳送(海賊島地監2F),指定傳送(海賊島地監2F),指定傳送(海賊島地監2F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32861,32732,442,0,1,1,1,4,1500,0,0,0,0,\N
42042,指定傳送(海賊島地監3F),指定傳送(海賊島地監3F),指定傳送(海賊島地監3F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32864,32782,443,0,1,1,1,4,1500,0,0,0,0,\N
42043,指定傳送(地底湖),指定傳送(地底湖),指定傳送(地底湖),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32803,33049,420,0,1,1,1,4,1500,0,0,0,0,\N
42044,指定傳送(說話島練功區),指定傳送(說話島練功區),指定傳送(說話島練功區),scroll,normal,paper,630,474,22,1344,1,0,0,0,0,0,32563,32898,0,0,1,1,1,4,1500,0,0,0,0,\N
42045,指定傳送(血盟小屋),指定傳送(血盟小屋),指定傳送(血盟小屋),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,33426,32689,4,0,1,1,1,4,1500,0,0,0,0,\N
42046,指定傳送(血盟小屋),指定傳送(血盟小屋),指定傳送(血盟小屋),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,33377,32696,4,0,1,1,1,4,1500,0,0,0,0,\N
42047,指定傳送(古代人空間3F),指定傳送(古代人空間3F),指定傳送(古代人空間3F),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32812,32872,2002,0,1,1,1,4,1500,0,0,0,0,\N
42048,指定傳送(歐姆地監),指定傳送(歐姆地監),指定傳送(歐姆地監),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32806,32814,310,0,1,1,1,4,1500,0,0,0,0,\N
42049,指定傳送(遺忘之島),指定傳送(遺忘之島),指定傳送(遺忘之島),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32828,32848,70,0,1,1,1,4,1500,0,0,0,0,\N
42050,地獄之旅門票,地獄之旅門票,地獄之旅門票,other,normal,paper,1000,143,151,0,1,0,0,0,0,0,32701,32777,666,0,1,1,1,4,1500,0,0,1,0,\N
42051,指定傳送(暗影神殿外面),指定傳送(暗影神殿外面),指定傳送(暗影神殿外面),scroll,normal,paper,630,551,22,0,1,0,0,0,45,0,32676,32960,521,0,1,1,1,4,1500,0,0,0,0,\N
42052,指定傳送(暗影神殿1樓),指定傳送(暗影神殿1樓),指定傳送(暗影神殿1樓),scroll,normal,paper,630,551,22,0,1,0,0,0,45,0,32657,32896,522,0,1,1,1,4,1500,0,0,0,0,\N
42053,指定傳送(暗影神殿2樓),指定傳送(暗影神殿2樓),指定傳送(暗影神殿2樓),scroll,normal,paper,630,551,22,0,1,0,0,0,45,0,32700,32896,523,0,1,1,1,4,1500,0,0,0,0,\N
42054,指定傳送(暗影神殿3樓),指定傳送(暗影神殿3樓),指定傳送(暗影神殿3樓),scroll,normal,paper,630,551,22,0,1,0,0,0,45,0,32691,32894,524,0,1,1,1,4,1500,0,0,0,0,\N
42055,指定傳送(污濁之地),指定傳送(污濁之地),指定傳送(污濁之地),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32982,32808,244,0,1,1,1,4,1500,0,0,0,0,\N
42056,指定傳送(奇岩隱藏宮殿1樓),指定傳送(奇岩隱藏宮殿1樓),指定傳送(奇岩隱藏宮殿1樓),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32805,32793,248,0,1,1,1,4,1500,0,0,0,0,\N
42057,指定傳送(奇岩隱藏宮殿2樓),指定傳送(奇岩隱藏宮殿2樓),指定傳送(奇岩隱藏宮殿2樓),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32808,32857,249,0,1,1,1,4,1500,0,0,0,0,\N
42058,指定傳送(奇岩隱藏宮殿3樓),指定傳送(奇岩隱藏宮殿3樓),指定傳送(奇岩隱藏宮殿3樓),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32808,32865,250,0,1,1,1,4,1500,0,0,0,0,\N
42059,指定傳送(奇岩隱藏宮殿4樓),指定傳送(奇岩隱藏宮殿4樓),指定傳送(奇岩隱藏宮殿4樓),scroll,normal,paper,630,551,22,0,1,0,0,0,0,0,32809,32806,251,0,1,1,1,4,1500,0,0,0,0,\N
