id,npc_id,note,group_id,count,loc_x,loc_y,random_x,random_y,loc_x1,loc_y1,loc_x2,loc_y2,heading,min_respawn_delay,max_respawn_delay,map_id,respawn_screen,movement_distance,rest,near_spawn
27044,45701,憤怒的古代人亡靈,0,1,32743,32780,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27045,45702,憤怒的古代人亡靈,0,1,32744,32760,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27046,45703,憤怒的古代人亡靈,0,1,32736,32761,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27047,45704,憤怒的古代人亡靈,0,1,32731,32772,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27048,45703,憤怒的古代人亡靈,0,1,32732,32753,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27049,45702,憤怒的古代人亡靈,0,1,32734,32741,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27050,45702,憤怒的古代人亡靈,0,1,32741,32743,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27051,45703,憤怒的古代人亡靈,0,1,32741,32732,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27052,45703,憤怒的古代人亡靈,0,1,32742,32731,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27053,45704,憤怒的古代人亡靈,0,1,32742,32727,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27054,45701,憤怒的古代人亡靈,0,1,32741,32723,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27055,45702,憤怒的古代人亡靈,0,1,32663,32809,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27056,45703,憤怒的古代人亡靈,0,1,32670,32808,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27057,45704,憤怒的古代人亡靈,0,1,32677,32808,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27058,45704,憤怒的古代人亡靈,0,1,32680,32800,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27059,45704,憤怒的古代人亡靈,0,1,32680,32793,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27060,45703,憤怒的古代人亡靈,0,1,32688,32790,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27061,45704,憤怒的古代人亡靈,0,1,32693,32797,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27062,45702,憤怒的古代人亡靈,0,1,32693,32803,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27063,45701,憤怒的古代人亡靈,0,1,32698,32810,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27064,45704,憤怒的古代人亡靈,0,1,32709,32809,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27065,45701,憤怒的古代人亡靈,0,1,32715,32805,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27066,45704,憤怒的古代人亡靈,0,1,32706,32809,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27067,45702,憤怒的古代人亡靈,0,1,32697,32809,1,1,0,0,0,0,5,60,120,2001,0,0,0,0
27068,45705,炎魔創造物,0,1,32761,32837,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27069,45705,炎魔創造物,0,1,32764,32847,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27070,45705,炎魔創造物,0,1,32773,32835,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27071,45705,炎魔創造物,0,1,32785,32818,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27072,45705,炎魔創造物,0,1,32771,32812,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27073,45705,炎魔創造物,0,1,32762,32814,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27074,45705,炎魔創造物,0,1,32741,32813,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27075,45705,炎魔創造物,0,1,32735,32834,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27076,45705,炎魔創造物,0,1,32740,32869,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27077,45705,炎魔創造物,0,1,32781,32863,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27078,45705,炎魔創造物,0,1,32796,32830,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27079,45705,炎魔創造物,0,1,32797,32794,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27080,45705,炎魔創造物,0,1,32752,32800,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27081,45706,炎魔創造物,0,1,32766,32821,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27082,45706,炎魔創造物,0,1,32784,32811,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27083,45706,炎魔創造物,0,1,32771,32846,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27084,45706,炎魔創造物,0,1,32769,32807,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27085,45706,炎魔創造物,0,1,32731,32812,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27086,45706,炎魔創造物,0,1,32738,32829,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27087,45706,炎魔創造物,0,1,32735,32856,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27088,45706,炎魔創造物,0,1,32758,32868,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27089,45706,炎魔創造物,0,1,32778,32871,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27090,45706,炎魔創造物,0,1,32790,32850,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27091,45706,炎魔創造物,0,1,32806,32809,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27092,45706,炎魔創造物,0,1,32763,32794,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27093,45706,炎魔創造物,0,1,32750,32805,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27094,45707,炎魔創造物,0,1,32747,32843,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27095,45707,炎魔創造物,0,1,32758,32843,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27096,45707,炎魔創造物,0,1,32777,32830,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27097,45707,炎魔創造物,0,1,32764,32808,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27098,45707,炎魔創造物,0,1,32745,32812,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27099,45707,炎魔創造物,0,1,32728,32846,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27100,45707,炎魔創造物,0,1,32729,32872,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27101,45707,炎魔創造物,0,1,32777,32860,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27102,45707,炎魔創造物,0,1,32782,32858,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27103,45707,炎魔創造物,0,1,32793,32841,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27104,45707,炎魔創造物,0,1,32792,32793,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27105,45707,炎魔創造物,0,1,32732,32796,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27106,45707,炎魔創造物,0,1,32737,32822,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27107,45708,炎魔創造物,0,1,32761,32837,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27108,45708,炎魔創造物,0,1,32751,32847,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27109,45708,炎魔創造物,0,1,32754,32838,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27110,45708,炎魔創造物,0,1,32776,32836,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27111,45708,炎魔創造物,0,1,32783,32824,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27112,45708,炎魔創造物,0,1,32763,32808,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27113,45708,炎魔創造物,0,1,32759,32821,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27114,45708,炎魔創造物,0,1,32741,32819,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27115,45708,炎魔創造物,0,1,32729,32847,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27116,45708,炎魔創造物,0,1,32746,32869,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27117,45708,炎魔創造物,0,1,32783,32864,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27118,45708,炎魔創造物,0,1,32800,32823,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27119,45708,炎魔創造物,0,1,32746,32798,3,3,0,0,0,0,5,60,120,2002,0,0,0,0
27120,45709,炎魔的奴僕,0,1,32836,32795,1,1,0,0,0,0,5,60,120,2003,0,0,0,0
27121,45611,炎魔之影,0,1,32873,32834,1,1,0,0,0,0,5,60,120,2003,0,0,0,0
27122,45369,火蜥蜴,0,1,32719,33055,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27124,45369,火蜥蜴,0,1,32682,33067,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27126,45369,火蜥蜴,0,1,32719,33101,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27128,45369,火蜥蜴,0,1,32735,33088,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27130,45369,火蜥蜴,0,1,32741,33060,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27132,45369,火蜥蜴,0,1,32744,33087,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27134,45369,火蜥蜴,0,1,32729,33129,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27136,45369,火蜥蜴,0,1,32710,33109,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27138,45369,火蜥蜴,0,1,32696,33103,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27140,45369,火蜥蜴,0,1,32701,33119,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27142,45369,火蜥蜴,0,1,32668,33128,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27144,45369,火蜥蜴,0,1,32675,33106,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27146,45369,火蜥蜴,0,1,32676,33084,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27148,45369,火蜥蜴,0,1,32669,33064,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27150,45369,火蜥蜴,0,1,32707,33064,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27152,45476,地獄犬,0,1,32716,33057,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27154,45476,地獄犬,0,1,32712,33074,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27156,45476,地獄犬,0,1,32697,33068,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27158,45476,地獄犬,0,1,32703,33081,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27160,45476,地獄犬,0,1,32719,33094,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27162,45476,地獄犬,0,1,32721,33112,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27164,45476,地獄犬,0,1,32712,33129,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27166,45476,地獄犬,0,1,32690,33119,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27168,45476,地獄犬,0,1,32671,33079,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27170,45476,地獄犬,0,1,32678,33064,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27172,45476,地獄犬,0,1,32682,33094,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27174,45476,地獄犬,0,1,32698,33123,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27176,45476,地獄犬,0,1,32709,33120,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27178,45476,地獄犬,0,1,32734,33065,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27180,45476,地獄犬,0,1,32677,33056,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27182,45385,夢魘,0,1,32682,33076,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27184,45385,夢魘,0,1,32733,33057,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27186,45385,夢魘,0,1,32744,33083,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27188,45385,夢魘,0,1,32704,33120,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27190,45385,夢魘,0,1,32675,33103,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27192,45385,夢魘,0,1,32668,33068,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27194,45385,夢魘,0,1,32699,33090,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27196,45385,夢魘,0,1,32740,33078,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27198,45400,思克巴,0,1,32689,33099,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27200,45400,思克巴,0,1,32731,33079,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27202,45400,思克巴,0,1,32733,33055,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27204,45400,思克巴,0,1,32711,33055,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27206,45400,思克巴,0,1,32683,33072,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27208,45400,思克巴,0,1,32676,33121,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27210,45400,思克巴,0,1,32735,33125,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27212,45400,思克巴,0,1,32727,33111,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27214,45400,思克巴,0,1,32699,33113,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27216,45400,思克巴,0,1,32712,33076,10,10,0,0,0,0,0,60,120,240,0,0,0,0
27218,45369,火蜥蜴,0,1,32727,32868,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27220,45369,火蜥蜴,0,1,32750,32855,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27222,45369,火蜥蜴,0,1,32804,32857,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27224,45369,火蜥蜴,0,1,32788,32867,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27226,45369,火蜥蜴,0,1,32763,32896,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27228,45369,火蜥蜴,0,1,32724,32912,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27230,45369,火蜥蜴,0,1,32746,32902,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27232,45369,火蜥蜴,0,1,32771,32930,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27234,45369,火蜥蜴,0,1,32788,32938,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27236,45369,火蜥蜴,0,1,32793,32902,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27238,45476,地獄犬,0,1,32747,32872,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27240,45476,地獄犬,0,1,32796,32876,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27242,45476,地獄犬,0,1,32789,32929,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27244,45476,地獄犬,0,1,32745,32915,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27246,45476,地獄犬,0,1,32728,32873,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27248,45476,地獄犬,0,1,32785,32859,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27250,45476,地獄犬,0,1,32787,32910,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27252,45476,地獄犬,0,1,32763,32928,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27254,45476,地獄犬,0,1,32747,32906,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27256,45476,地獄犬,0,1,32759,32893,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27258,45385,夢魘,0,1,32798,32892,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27260,45385,夢魘,0,1,32766,32890,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27262,45385,夢魘,0,1,32727,32916,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27264,45385,夢魘,0,1,32801,32934,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27266,45385,夢魘,0,1,32803,32869,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27268,45385,夢魘,0,1,32774,32872,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27270,45385,夢魘,0,1,32757,32920,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27272,45400,思克巴,0,1,32770,32879,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27274,45400,思克巴,0,1,32738,32873,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27276,45400,思克巴,0,1,32780,32891,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27278,45400,思克巴,0,1,32734,32936,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27280,45400,思克巴,0,1,32804,32930,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27282,45400,思克巴,0,1,32774,32861,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27284,45400,思克巴,0,1,32730,32871,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27286,45400,思克巴,0,1,32765,32899,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27288,45417,死神,0,1,32759,32898,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27290,45417,死神,0,1,32800,32895,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27292,45417,死神,0,1,32792,32865,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27294,45417,死神,0,1,32753,32871,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27296,45417,死神,0,1,32726,32901,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27298,45417,死神,0,1,32731,32927,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27300,45417,死神,0,1,32740,32890,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27302,45417,死神,0,1,32783,32937,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27304,45499,吸血鬼,0,1,32745,32870,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27306,45499,吸血鬼,0,1,32750,32905,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27308,45499,吸血鬼,0,1,32727,32912,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27310,45499,吸血鬼,0,1,32793,32940,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27312,45499,吸血鬼,0,1,32725,32927,10,10,0,0,0,0,0,60,120,241,0,0,0,0
27314,45476,地獄犬,0,1,32758,32933,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27316,45476,地獄犬,0,1,32793,32944,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27318,45476,地獄犬,0,1,32797,32970,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27320,45476,地獄犬,0,1,32782,32947,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27322,45476,地獄犬,0,1,32755,32948,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27324,45476,地獄犬,0,1,32745,32957,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27326,45476,地獄犬,0,1,32747,32993,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27328,45476,地獄犬,0,1,32794,32983,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27330,45476,地獄犬,0,1,32727,32970,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27332,45476,地獄犬,0,1,32783,32927,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27334,45369,火蜥蜴,0,1,32754,32944,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27336,45369,火蜥蜴,0,1,32773,32944,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27338,45369,火蜥蜴,0,1,32782,32973,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27340,45369,火蜥蜴,0,1,32802,32945,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27342,45369,火蜥蜴,0,1,32766,32955,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27344,45385,夢魘,0,1,32785,32932,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27346,45385,夢魘,0,1,32795,32964,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27348,45385,夢魘,0,1,32799,32976,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27350,45385,夢魘,0,1,32756,32953,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27352,45385,夢魘,0,1,32778,32952,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27354,45400,思克巴,0,1,32745,32932,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27356,45400,思克巴,0,1,32758,32922,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27358,45400,思克巴,0,1,32808,32932,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27360,45400,思克巴,0,1,32790,32941,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27362,45400,思克巴,0,1,32802,32952,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27364,45417,死神,0,1,32760,32967,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27366,45417,死神,0,1,32730,32926,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27368,45417,死神,0,1,32731,32960,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27370,45417,死神,0,1,32769,32985,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27372,45417,死神,0,1,32783,32998,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27374,45463,梅杜莎,0,1,32781,32995,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27376,45463,梅杜莎,0,1,32783,32982,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27378,45463,梅杜莎,0,1,32757,32978,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27380,45463,梅杜莎,0,1,32742,32958,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27382,45463,梅杜莎,0,1,32735,32990,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27384,45499,吸血鬼,0,1,32747,32990,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27386,45499,吸血鬼,0,1,32726,32966,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27388,45499,吸血鬼,0,1,32732,32941,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27390,45499,吸血鬼,0,1,32758,32963,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27392,45499,吸血鬼,0,1,32769,32980,10,10,0,0,0,0,0,60,120,242,0,0,0,0
27394,45385,夢魘,0,1,32680,32875,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27396,45385,夢魘,0,1,32711,32929,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27398,45385,夢魘,0,1,32707,32971,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27400,45385,夢魘,0,1,32679,32955,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27402,45385,夢魘,0,1,32730,32980,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27404,45385,夢魘,0,1,32721,32916,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27406,45385,夢魘,0,1,32688,32938,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27408,45417,死神,0,1,32722,32966,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27410,45417,死神,0,1,32679,32947,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27412,45417,死神,0,1,32691,32881,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27414,45417,死神,0,1,32725,32904,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27416,45417,死神,0,1,32721,32981,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27418,45417,死神,0,1,32671,32873,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27420,45417,死神,0,1,32701,32902,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27422,45417,死神,0,1,32725,32991,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27424,45476,地獄犬,0,1,32730,32895,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27426,45476,地獄犬,0,1,32697,32954,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27428,45476,地獄犬,0,1,32689,32968,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27430,45476,地獄犬,0,1,32690,32945,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27432,45476,地獄犬,0,1,32719,32879,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27434,45476,地獄犬,0,1,32699,32882,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27436,45476,地獄犬,0,1,32711,32977,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27438,45499,吸血鬼,0,1,32701,32927,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27440,45499,吸血鬼,0,1,32700,32929,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27442,45499,吸血鬼,0,1,32719,32897,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27444,45499,吸血鬼,0,1,32714,32967,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27446,45499,吸血鬼,0,1,32715,32968,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27448,45499,吸血鬼,0,1,32683,32904,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27450,45499,吸血鬼,0,1,32682,32879,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27452,45499,吸血鬼,0,1,32683,32880,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27454,45499,吸血鬼,0,1,32734,32876,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27456,45499,吸血鬼,0,1,32704,32951,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27458,45499,吸血鬼,0,1,32705,32952,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27460,45499,吸血鬼,0,1,32684,32952,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27462,45499,吸血鬼,0,1,32684,32982,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27464,45499,吸血鬼,0,1,32686,32983,10,10,0,0,0,0,0,60,120,243,0,0,0,0
27466,45101,鱷魚,0,1,33480,33197,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27468,45101,鱷魚,0,1,33503,33185,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27470,45101,鱷魚,0,1,33518,33191,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27472,45101,鱷魚,0,1,33526,33204,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27474,45101,鱷魚,0,1,33524,33219,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27476,45101,鱷魚,0,1,33516,33224,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27478,45101,鱷魚,0,1,33513,33229,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27480,45101,鱷魚,0,1,33502,33222,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27482,45101,鱷魚,0,1,33493,33227,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27484,45101,鱷魚,0,1,33488,33223,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27486,45101,鱷魚,0,1,33481,33217,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27488,45101,鱷魚,0,1,33482,33208,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27490,45101,鱷魚,0,1,33492,33197,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27492,45101,鱷魚,0,1,33503,33192,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27494,45101,鱷魚,0,1,33517,33204,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27496,45101,鱷魚,0,1,33513,33215,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27498,45101,鱷魚,0,1,33507,33216,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27500,45101,鱷魚,0,1,33497,33211,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27502,45101,鱷魚,0,1,33528,33209,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27504,45101,鱷魚,0,1,33511,33206,10,10,0,0,0,0,0,60,120,4,0,100,0,0
27506,45101,鱷魚,0,1,33500,33207,10,10,0,0,0,0,0,60,120,4,0,100,0,0
