npc_id,item_id,note,min,max,chance
45540,40305,帕格里奧之石,1,1,10000
45540,40317,磨刀石,1,1,100000
45541,20280,滅魔戒指,1,1,1000
45541,40014,勇敢藥水,1,1,50000
45541,40015,藍色藥水,1,1,10000
45541,40016,慎重藥水,1,1,50000
45541,40018,強化 綠色藥水,1,1,50000
45541,40068,精靈餅乾,1,1,10000
45541,40089,復活卷軸,1,1,50000
45541,40091,空的魔法卷軸(等級2),1,1,10000
45541,40092,空的魔法卷軸(等級3),1,1,10000
45541,40093,空的魔法卷軸(等級4),1,1,10000
45541,40094,空的魔法卷軸(等級5),1,1,10000
45541,40109,傲慢之塔移動卷軸(61F),1,1,10000
45541,40119,解除咀咒的卷軸,1,1,100000
45541,40164,技術書(衝擊之暈),1,1,10000
45541,40165,技術書(增幅防禦),1,1,10000
45541,40166,技術書(尖刺盔甲),1,1,1000
45542,40014,勇敢藥水,1,1,100000
45542,40015,藍色藥水,1,1,100000
45542,40443,黑色米索莉,1,1,10000
45542,40444,黑色米索莉原石,1,1,10000
45542,40524,黑色血痕,1,1,30000
45542,40678,靈魂石碎片,1,1,10000
45543,40014,勇敢藥水,1,1,100000
45543,40015,藍色藥水,1,1,100000
45543,40308,金幣,333,536,1000000
45543,40443,黑色米索莉,1,1,10000
45543,40444,黑色米索莉原石,1,1,10000
45543,40524,黑色血痕,1,1,30000
45543,40678,靈魂石碎片,1,1,10000
45544,40014,勇敢藥水,1,1,100000
45544,40015,藍色藥水,1,1,100000
45544,40443,黑色米索莉,1,1,10000
45544,40444,黑色米索莉原石,1,1,10000
45544,40524,黑色血痕,1,1,30000
45544,40678,靈魂石碎片,1,1,10000
45545,131,力量魔法杖,1,1,5000
45545,20160,黑長者長袍,1,1,10000
45545,20218,黑長者涼鞋,1,1,15000
45545,40015,藍色藥水,1,1,300000
45545,40225,魔法書(冰雪颶風),1,1,30000
45545,40242,精靈水晶(魔法消除),1,1,30000
45545,40253,精靈水晶(水之元氣),1,1,30000
45545,40308,金幣,1500,6500,1000000
45545,49133,記憶水晶(恐慌),1,1,20000
45545,120056,抗魔法斗篷,1,1,300000
45545,120182,手套,1,1,50000
45545,140008,楓木魔杖,1,1,50000
45545,140074,對盔甲施法的卷軸,1,1,50000
45545,140087,對武器施法的卷軸,1,1,50000
45545,140100,瞬間移動卷軸,1,1,300000
45545,140119,解除咀咒的卷軸,1,1,30000
45545,240074,對盔甲施法的卷軸,1,1,100000
45545,240087,對武器施法的卷軸,1,1,100000
45546,52,雙手劍,1,1,30000
45546,64,巨劍,1,1,1000
45546,20006,騎士面甲,1,1,300000
45546,20056,抗魔法斗篷,1,1,100000
45546,20154,金屬盔甲,1,1,100000
45546,20250,變形怪首領項鍊,1,1,10000
45546,20277,變形怪首領之戒(右),1,1,10000
45546,20278,變形怪首領之戒(左),1,1,10000
45546,40008,楓木魔杖,1,1,30000
45546,40010,治癒藥水,1,1,300000
45546,40011,強力治癒藥水,1,1,300000
45546,40012,終極治癒藥水,1,1,300000
45546,40013,自我加速藥水,1,1,300000
45546,40014,勇敢藥水,1,1,300000
45546,40015,藍色藥水,1,1,300000
45546,40016,慎重藥水,1,1,300000
45546,40018,強化 綠色藥水,1,1,300000
45546,40074,對盔甲施法的卷軸,1,1,300000
45546,40087,對武器施法的卷軸,1,1,300000
45546,40088,變形卷軸,1,1,300000
45546,40089,復活卷軸,1,1,300000
45546,40165,技術書(增幅防禦),1,1,10000
45546,40166,技術書(尖刺盔甲),1,1,1000
45546,40170,魔法書(燃燒的火球),1,1,300000
45546,40172,魔法書(壞物術),1,1,300000
45546,40181,魔法書(迷魅術),1,1,300000
45546,40187,魔法書(體魄強健術),1,1,10000
45546,40196,魔法書(召喚術),1,1,10000
45546,40199,魔法書(強力加速術),1,1,10000
45546,40207,魔法書(震裂術),1,1,10000
45546,40242,精靈水晶(魔法消除),1,1,10000
45546,40252,精靈水晶(體能激發),1,1,10000
45546,40258,精靈水晶(烈炎武器),1,1,10000
45546,40263,精靈水晶(暴風神射),1,1,10000
45546,40308,金幣,7500,15000,1000000
45546,49133,記憶水晶(恐慌),1,1,800
45546,140074,對盔甲施法的卷軸,1,1,100000
45546,140087,對武器施法的卷軸,1,1,100000
45547,2,骰子匕首,1,1,30000
45547,41,武士刀,1,1,30000
45547,52,雙手劍,1,1,30000
45547,57,瑟魯基之劍,1,1,5000
45547,20077,隱身斗篷,1,1,100
45547,20110,抗魔法鏈甲,1,1,30000
45547,20128,水晶盔甲,1,1,5000
45547,20154,金屬盔甲,1,1,100000
45547,20187,力量手套,1,1,10000
45547,20266,智力項鍊,1,1,5000
45547,20308,小型精神腰帶,1,1,50000
45547,20319,精神腰帶,1,1,50000
45547,20464,幻象眼魔的心眼,1,1,100
45547,40006,松木魔杖,1,1,3000
45547,40007,烏木魔杖,1,1,30000
45547,40008,楓木魔杖,1,1,30000
45547,40013,自我加速藥水,1,1,300000
45547,40014,勇敢藥水,1,1,300000
45547,40015,藍色藥水,1,1,300000
45547,40016,慎重藥水,1,1,300000
45547,40018,強化 綠色藥水,1,1,300000
45547,40025,黑色藥水,1,1,300000
45547,40046,藍寶石,1,1,300000
45547,40074,對盔甲施法的卷軸,1,1,300000
45547,40087,對武器施法的卷軸,1,1,300000
45547,40089,復活卷軸,1,1,300000
45547,40093,空的魔法卷軸(等級4),1,1,300000
45547,40094,空的魔法卷軸(等級5),1,1,300000
45547,40173,魔法書(吸血鬼之吻),1,1,50000
45547,40184,魔法書(魔力奪取),1,1,50000
45547,40185,魔法書(黑闇之影),1,1,50000
45547,40192,魔法書(弱化術),1,1,50000
45547,40201,魔法書(疾病術),1,1,50000
45547,40278,黑暗精靈水晶(會心一擊),1,1,50000
45547,40281,封印的傲慢之塔傳送符(21F),1,1,50000
45547,40307,沙哈之石,1,1,50000
45547,40308,金幣,5000,10000,1000000
45547,49128,記憶水晶(幻想),1,1,8000
45547,100052,雙手劍,1,1,100000
45547,120154,金屬盔甲,1,1,100000
45547,140074,對盔甲施法的卷軸,1,1,100000
45547,140087,對武器施法的卷軸,1,1,100000
45547,200052,雙手劍,1,1,30000
45548,34,血紅慾望短劍,1,1,5000
45548,40013,自我加速藥水,1,1,50000
45548,40044,鑽石,1,1,50000
45548,40047,綠寶石,1,1,50000
45548,40048,品質鑽石,1,1,10000
45548,40049,品質紅寶石,1,1,10000
45548,40053,高品質紅寶石,1,1,5000
45548,40199,魔法書(強力加速術),1,1,10000
45548,40205,魔法書(隱身術),1,1,1000
45548,40308,金幣,409,654,1000000
45548,40717,弄縐的情書,1,1,1000000
45548,49135,記憶水晶(幻覺：化身),1,1,1000
45548,220293,受詛咒的鑽石戒指,1,1,10000
45548,220294,受詛咒的紅寶石戒指,1,1,10000
45549,40006,松木魔杖,1,1,100
45549,40007,烏木魔杖,1,1,1000
45549,40008,楓木魔杖,1,1,100
45549,40013,自我加速藥水,1,1,10000
45549,40014,勇敢藥水,1,1,10000
45549,40015,藍色藥水,1,1,10000
45549,40016,慎重藥水,1,1,10000
45549,40018,強化 綠色藥水,1,1,10000
45549,40033,萬能藥(力量),1,1,100
45549,40034,萬能藥(體質),1,1,100
45549,40035,萬能藥(敏捷),1,1,100
45549,40036,萬能藥(智慧),1,1,100
45549,40037,萬能藥(精神),1,1,100
45549,40038,萬能藥(魅力),1,1,100
45549,40074,對盔甲施法的卷軸,1,1,1000
45549,40087,對武器施法的卷軸,1,1,1000
45549,40308,金幣,409,654,1000000
45551,40006,松木魔杖,1,1,100
45551,40008,楓木魔杖,1,1,100
45551,40014,勇敢藥水,1,1,10000
45551,40016,慎重藥水,1,1,10000
45551,40033,萬能藥(力量),1,1,100
45551,40034,萬能藥(體質),1,1,100
45551,40035,萬能藥(敏捷),1,1,100
45551,40036,萬能藥(智慧),1,1,100
45551,40037,萬能藥(精神),1,1,100
45551,40038,萬能藥(魅力),1,1,100
45551,40074,對盔甲施法的卷軸,1,1,1000
45551,40087,對武器施法的卷軸,1,1,1000
45551,40308,金幣,409,654,1000000
45551,40499,蘑菇汁,1,1,0
45552,40007,烏木魔杖,1,1,1000
45552,40013,自我加速藥水,1,1,10000
45552,40014,勇敢藥水,1,1,10000
45552,40018,強化 綠色藥水,1,1,10000
45552,40033,萬能藥(力量),1,1,100
45552,40034,萬能藥(體質),1,1,100
45552,40035,萬能藥(敏捷),1,1,100
45552,40036,萬能藥(智慧),1,1,100
45552,40037,萬能藥(精神),1,1,100
45552,40038,萬能藥(魅力),1,1,100
45552,40074,對盔甲施法的卷軸,1,1,1000
45552,40087,對武器施法的卷軸,1,1,1000
45552,40308,金幣,409,654,1000000
45553,52,雙手劍,1,1,1000
45553,140,釘錘,1,1,1000
45553,142,銀斧,1,1,10000
45553,148,巨斧,1,1,1000
45553,20175,水晶手套,1,1,1000
45553,40006,松木魔杖,1,1,100
45553,40007,烏木魔杖,1,1,1000
45553,40008,楓木魔杖,1,1,100
45553,40011,強力治癒藥水,1,1,10000
45553,40014,勇敢藥水,1,1,10000
45553,40015,藍色藥水,1,1,10000
45553,40016,慎重藥水,1,1,10000
45553,40033,萬能藥(力量),1,1,100
45553,40034,萬能藥(體質),1,1,100
45553,40035,萬能藥(敏捷),1,1,100
45553,40036,萬能藥(智慧),1,1,100
45553,40037,萬能藥(精神),1,1,100
45553,40038,萬能藥(魅力),1,1,100
45553,40048,品質鑽石,1,1,1000
45553,40074,對盔甲施法的卷軸,1,1,1000
45553,40087,對武器施法的卷軸,1,1,1000
45553,40308,金幣,409,654,1000000
45554,52,雙手劍,1,1,1000
45554,148,巨斧,1,1,100
45554,40006,松木魔杖,1,1,100
45554,40007,烏木魔杖,1,1,1000
45554,40008,楓木魔杖,1,1,100
45554,40013,自我加速藥水,1,1,10000
45554,40014,勇敢藥水,1,1,10000
45554,40015,藍色藥水,1,1,10000
45554,40016,慎重藥水,1,1,10000
45554,40018,強化 綠色藥水,1,1,10000
45554,40033,萬能藥(力量),1,1,100
45554,40034,萬能藥(體質),1,1,100
45554,40035,萬能藥(敏捷),1,1,100
45554,40036,萬能藥(智慧),1,1,100
45554,40037,萬能藥(精神),1,1,100
45554,40038,萬能藥(魅力),1,1,100
45554,40048,品質鑽石,1,1,10000
45554,40074,對盔甲施法的卷軸,1,1,1000
45554,40087,對武器施法的卷軸,1,1,1000
45554,40308,金幣,409,654,1000000
45555,40006,松木魔杖,1,1,100
45555,40007,烏木魔杖,1,1,1000
45555,40008,楓木魔杖,1,1,100
45555,40013,自我加速藥水,1,1,10000
45555,40014,勇敢藥水,1,1,10000
45555,40015,藍色藥水,1,1,10000
45555,40016,慎重藥水,1,1,10000
45555,40018,強化 綠色藥水,1,1,10000
45555,40033,萬能藥(力量),1,1,100
45555,40034,萬能藥(體質),1,1,100
45555,40035,萬能藥(敏捷),1,1,100
45555,40036,萬能藥(智慧),1,1,100
45555,40037,萬能藥(精神),1,1,100
45555,40038,萬能藥(魅力),1,1,100
45555,40074,對盔甲施法的卷軸,1,1,1000
45555,40079,傳送回家的卷軸,1,1,10000
45555,40087,對武器施法的卷軸,1,1,1000
45555,40088,變形卷軸,1,1,10000
45555,40119,解除咀咒的卷軸,1,1,10000
45555,40308,金幣,409,654,1000000
45555,140074,對盔甲施法的卷軸,1,1,100
45555,140087,對武器施法的卷軸,1,1,100
45555,140088,變形卷軸,1,1,10000
45556,40006,松木魔杖,1,1,100
45556,40007,烏木魔杖,1,1,1000
45556,40008,楓木魔杖,1,1,100
45556,40010,治癒藥水,1,1,10000
45556,40011,強力治癒藥水,1,1,10000
45556,40012,終極治癒藥水,1,1,10000
45556,40013,自我加速藥水,1,1,10000
45556,40014,勇敢藥水,1,1,10000
45556,40015,藍色藥水,1,1,10000
45556,40016,慎重藥水,1,1,10000
45556,40018,強化 綠色藥水,1,1,10000
45556,40033,萬能藥(力量),1,1,100
45556,40034,萬能藥(體質),1,1,100
45556,40035,萬能藥(敏捷),1,1,100
45556,40036,萬能藥(智慧),1,1,100
45556,40037,萬能藥(精神),1,1,100
45556,40038,萬能藥(魅力),1,1,100
45556,40074,對盔甲施法的卷軸,1,1,1000
45556,40087,對武器施法的卷軸,1,1,1000
45556,40308,金幣,409,654,1000000
45556,140010,治癒藥水,1,1,10000
45556,140011,強力治癒藥水,1,1,10000
45556,140012,終極治癒藥水,1,1,10000
45557,40006,松木魔杖,1,1,100
45557,40007,烏木魔杖,1,1,1000
45557,40008,楓木魔杖,1,1,100
45557,40013,自我加速藥水,1,1,10000
45557,40014,勇敢藥水,1,1,10000
45557,40015,藍色藥水,1,1,10000
45557,40016,慎重藥水,1,1,10000
45557,40018,強化 綠色藥水,1,1,10000
45557,40033,萬能藥(力量),1,1,100
45557,40034,萬能藥(體質),1,1,100
45557,40035,萬能藥(敏捷),1,1,100
45557,40036,萬能藥(智慧),1,1,100
45557,40037,萬能藥(精神),1,1,100
45557,40038,萬能藥(魅力),1,1,100
45557,40074,對盔甲施法的卷軸,1,1,1000
45557,40087,對武器施法的卷軸,1,1,1000
45557,40308,金幣,409,654,1000000
45558,40006,松木魔杖,1,1,100
45558,40007,烏木魔杖,1,1,1000
45558,40008,楓木魔杖,1,1,100
45558,40013,自我加速藥水,1,1,10000
45558,40014,勇敢藥水,1,1,10000
45558,40015,藍色藥水,1,1,10000
45558,40016,慎重藥水,1,1,10000
45558,40018,強化 綠色藥水,1,1,10000
45558,40033,萬能藥(力量),1,1,100
45558,40034,萬能藥(體質),1,1,100
45558,40035,萬能藥(敏捷),1,1,100
45558,40036,萬能藥(智慧),1,1,100
45558,40037,萬能藥(精神),1,1,100
45558,40038,萬能藥(魅力),1,1,100
45558,40074,對盔甲施法的卷軸,1,1,1000
45558,40087,對武器施法的卷軸,1,1,1000
45558,40308,金幣,409,654,1000000
45559,40006,松木魔杖,1,1,100
45559,40007,烏木魔杖,1,1,1000
45559,40008,楓木魔杖,1,1,100
45559,40013,自我加速藥水,1,1,10000
45559,40014,勇敢藥水,1,1,10000
45559,40015,藍色藥水,1,1,10000
45559,40016,慎重藥水,1,1,10000
45559,40018,強化 綠色藥水,1,1,10000
45559,40033,萬能藥(力量),1,1,100
45559,40034,萬能藥(體質),1,1,100
45559,40035,萬能藥(敏捷),1,1,100
45559,40036,萬能藥(智慧),1,1,100
45559,40037,萬能藥(精神),1,1,100
45559,40038,萬能藥(魅力),1,1,100
45559,40074,對盔甲施法的卷軸,1,1,1000
45559,40087,對武器施法的卷軸,1,1,1000
45559,40308,金幣,409,654,1000000
45560,40006,松木魔杖,1,1,100
45560,40007,烏木魔杖,1,1,1000
45560,40008,楓木魔杖,1,1,100
45560,40013,自我加速藥水,1,1,10000
45560,40014,勇敢藥水,1,1,10000
45560,40015,藍色藥水,1,1,10000
45560,40016,慎重藥水,1,1,10000
45560,40018,強化 綠色藥水,1,1,10000
45560,40033,萬能藥(力量),1,1,100
45560,40034,萬能藥(體質),1,1,100
45560,40035,萬能藥(敏捷),1,1,100
45560,40036,萬能藥(智慧),1,1,100
45560,40037,萬能藥(精神),1,1,100
45560,40038,萬能藥(魅力),1,1,100
45560,40074,對盔甲施法的卷軸,1,1,1000
45560,40087,對武器施法的卷軸,1,1,1000
45560,40308,金幣,409,654,1000000
45561,40006,松木魔杖,1,1,100
45561,40007,烏木魔杖,1,1,1000
45561,40008,楓木魔杖,1,1,100
45561,40013,自我加速藥水,1,1,10000
45561,40014,勇敢藥水,1,1,10000
45561,40015,藍色藥水,1,1,10000
45561,40016,慎重藥水,1,1,10000
45561,40018,強化 綠色藥水,1,1,10000
45561,40033,萬能藥(力量),1,1,100
45561,40034,萬能藥(體質),1,1,100
45561,40035,萬能藥(敏捷),1,1,100
45561,40036,萬能藥(智慧),1,1,100
45561,40037,萬能藥(精神),1,1,100
45561,40038,萬能藥(魅力),1,1,100
45561,40074,對盔甲施法的卷軸,1,1,1000
45561,40087,對武器施法的卷軸,1,1,1000
45561,40308,金幣,409,654,1000000
45562,52,雙手劍,1,1,1000
45562,148,巨斧,1,1,100
45562,20149,青銅盔甲,1,1,1000
45562,40006,松木魔杖,1,1,100
45562,40007,烏木魔杖,1,1,1000
45562,40008,楓木魔杖,1,1,100
45562,40010,治癒藥水,1,1,10000
45562,40011,強力治癒藥水,1,1,10000
45562,40012,終極治癒藥水,1,1,10000
45562,40013,自我加速藥水,1,1,10000
45562,40014,勇敢藥水,1,1,10000
45562,40015,藍色藥水,1,1,10000
45562,40016,慎重藥水,1,1,10000
45562,40018,強化 綠色藥水,1,1,10000
45562,40033,萬能藥(力量),1,1,100
45562,40034,萬能藥(體質),1,1,100
45562,40035,萬能藥(敏捷),1,1,100
45562,40036,萬能藥(智慧),1,1,100
45562,40037,萬能藥(精神),1,1,100
45562,40038,萬能藥(魅力),1,1,100
45562,40048,品質鑽石,1,1,10000
45562,40051,品質綠寶石,1,1,10000
45562,40074,對盔甲施法的卷軸,1,1,1000
45562,40087,對武器施法的卷軸,1,1,1000
45562,40308,金幣,409,654,1000000
45562,120101,皮甲,1,1,1000
45569,109,失去魔力的巴風特魔杖,1,1,100
45569,20117,巴風特盔甲,1,1,300
45569,40015,藍色藥水,1,3,50000
45569,40044,鑽石,1,3,50000
45569,40047,綠寶石,1,3,50000
45569,40048,品質鑽石,1,2,10000
45569,40050,品質藍寶石,1,2,10000
45569,40052,高品質鑽石,1,1,5000
45569,40443,黑色米索莉,1,1,5000
45569,40444,黑色米索莉原石,1,1,50000
45569,40524,黑色血痕,1,1,10000
45569,40718,血石碎片,1,1,50000
45569,49164,間諜報告書,1,1,50000
45570,40014,勇敢藥水,1,3,50000
45570,40015,藍色藥水,1,3,50000
45570,40089,復活卷軸,1,3,50000
45570,40443,黑色米索莉,1,1,5000
45570,40444,黑色米索莉原石,1,1,50000
45570,40479,墮落的惡魔書3冊,1,1,10000
45570,40481,墮落之牙,1,1,10000
45570,40524,黑色血痕,1,1,10000
45570,40619,東方監獄鑰匙,1,1,10000
45570,40678,靈魂石碎片,1,1,50000
45570,49164,間諜報告書,1,1,50000
45571,40014,勇敢藥水,1,3,50000
45571,40015,藍色藥水,1,3,50000
45571,40443,黑色米索莉,1,1,5000
45571,40444,黑色米索莉原石,1,1,50000
45571,40477,墮落的惡魔書1冊,1,1,10000
45571,40478,墮落的惡魔書2冊,1,1,10000
45571,40479,墮落的惡魔書3冊,1,1,10000
45571,40480,墮落的惡魔書4冊,1,1,10000
45571,40524,黑色血痕,1,1,10000
45571,40678,靈魂石碎片,1,1,50000
45571,49164,間諜報告書,1,1,50000
45572,52,雙手劍,1,1,1000
45572,20244,小型魅力項鍊,1,1,5000
45572,20254,魅力項鍊,1,1,1000
45572,40014,勇敢藥水,1,1,100000
45572,40015,藍色藥水,1,1,50000
45572,40018,強化 綠色藥水,1,1,50000
45572,40074,對盔甲施法的卷軸,1,1,10000
45572,40087,對武器施法的卷軸,1,1,10000
45572,40110,傲慢之塔移動卷軸(71F),1,1,10000
45572,40190,魔法書(地裂術),1,1,10000
45572,40196,魔法書(召喚術),1,1,10000
45572,40207,魔法書(震裂術),1,1,10000
45573,41,武士刀,1,1,30000
45573,52,雙手劍,1,1,30000
45573,109,失去魔力的巴風特魔杖,1,1,100
45573,20077,隱身斗篷,1,1,100
45573,20117,巴風特盔甲,1,1,300
45573,20154,金屬盔甲,1,1,100000
45573,20182,手套,1,1,100000
45573,20244,小型魅力項鍊,1,1,300000
45573,20254,魅力項鍊,1,1,10000
45573,20284,召喚控制戒指,1,1,5000
45573,20285,水靈戒指,1,1,10000
45573,20288,傳送控制戒指,1,1,5000
45573,20306,小型身體腰帶,1,1,10000
45573,20307,小型靈魂腰帶,1,1,10000
45573,20308,小型精神腰帶,1,1,10000
45573,20312,身體腰帶,1,1,10000
45573,20316,靈魂腰帶,1,1,10000
45573,20319,精神腰帶,1,1,10000
45573,40013,自我加速藥水,1,1,300000
45573,40014,勇敢藥水,1,1,300000
45573,40015,藍色藥水,1,1,300000
45573,40016,慎重藥水,1,1,300000
45573,40018,強化 綠色藥水,1,1,300000
45573,40044,鑽石,1,1,300000
45573,40046,藍寶石,1,1,300000
45573,40047,綠寶石,1,1,300000
45573,40048,品質鑽石,1,1,300000
45573,40050,品質藍寶石,1,1,300000
45573,40051,品質綠寶石,1,1,300000
45573,40052,高品質鑽石,1,1,300000
45573,40054,高品質藍寶石,1,1,300000
45573,40055,高品質綠寶石,1,1,300000
45573,40074,對盔甲施法的卷軸,1,1,300000
45573,40087,對武器施法的卷軸,1,1,300000
45573,40089,復活卷軸,1,1,300000
45573,40093,空的魔法卷軸(等級4),1,1,300000
45573,40094,空的魔法卷軸(等級5),1,1,300000
45573,40163,黃金鑰匙,1,1,300000
45573,40181,魔法書(迷魅術),1,1,50000
45573,40193,魔法書(祝福魔法武器),1,1,50000
45573,40196,魔法書(召喚術),1,1,50000
45573,40203,魔法書(火牢),1,1,50000
45573,40242,精靈水晶(魔法消除),1,1,50000
45573,40246,精靈水晶(鏡反射),1,1,50000
45573,40256,精靈水晶(火焰武器),1,1,300000
45573,40257,精靈水晶(烈炎氣息),1,1,50000
45573,40258,精靈水晶(烈炎武器),1,1,50000
45573,40263,精靈水晶(暴風神射),1,1,50000
45573,40308,金幣,10000,20000,1000000
45573,49114,龍騎士書板(驚悚死神),1,1,1000
45573,49133,記憶水晶(恐慌),1,1,1200
45573,100041,武士刀,1,1,200000
45573,100052,雙手劍,1,1,100000
45573,120182,手套,1,1,30000
45573,140074,對盔甲施法的卷軸,1,1,100000
45573,140087,對武器施法的卷軸,1,1,100000
45573,200052,雙手劍,1,1,30000
45573,220154,金屬盔甲,1,1,3000
45574,70,尖刺雙刀,1,1,5000
45574,20020,武官頭盔,1,1,5000
45574,20168,武官手套,1,1,5000
45574,20201,武官長靴,1,1,5000
45574,20313,黑暗腰帶,1,1,10000
45574,40013,自我加速藥水,1,1,300000
45574,40667,暗殺軍團印記,1,1,10000
45574,40668,暗殺軍王印記盒,1,1,10000
45574,40675,黑暗礦石,1,1,10000
45574,41147,技術書(堅固防護),1,1,5000
45575,40014,勇敢藥水,1,1,100000
45575,40015,藍色藥水,1,1,100000
45575,40443,黑色米索莉,1,1,10000
45575,40444,黑色米索莉原石,1,1,10000
45575,40524,黑色血痕,1,1,30000
45575,40678,靈魂石碎片,1,1,10000
45576,40014,勇敢藥水,1,1,100000
45576,40015,藍色藥水,1,1,100000
45576,40443,黑色米索莉,1,1,10000
45576,40444,黑色米索莉原石,1,1,10000
45576,40524,黑色血痕,1,1,30000
45576,40678,靈魂石碎片,1,1,10000
45577,62,武官雙手劍,1,1,5000
45577,20168,武官手套,1,1,5000
45577,20201,武官長靴,1,1,5000
45577,20228,武官之盾,1,1,5000
45577,20313,黑暗腰帶,1,1,10000
45577,40013,自我加速藥水,1,1,300000
45577,40638,魔獸軍團印記,1,1,10000
45577,40639,魔獸軍王印記盒,1,1,10000
45577,40675,黑暗礦石,1,1,10000
45577,41147,技術書(堅固防護),1,1,5000
45578,167,受封印 被遺忘的弩槍,1,1,10000
45578,20023,風之頭盔,1,1,5000
45578,20140,被遺忘的皮盔甲,1,1,10000
45578,20165,惡魔手套,1,1,1000
45578,20166,死亡騎士手套,1,1,1000
45578,20280,滅魔戒指,1,1,1000
45578,20303,抗魔戒指,1,1,10000
45578,40007,烏木魔杖,1,1,1000
45578,40010,治癒藥水,1,1,300000
45578,40011,強力治癒藥水,1,1,100000
45578,40012,終極治癒藥水,1,1,100000
45578,40013,自我加速藥水,1,1,100000
45578,40014,勇敢藥水,1,1,10000
45578,40015,藍色藥水,1,1,10000
45578,40016,慎重藥水,1,1,10000
45578,40017,翡翠藥水,1,1,50000
45578,40018,強化 綠色藥水,1,1,10000
45578,40019,濃縮體力恢復劑,1,1,10000
45578,40020,濃縮強力體力恢復劑,1,1,10000
45578,40021,濃縮終極體力恢復劑,1,1,10000
45578,40068,精靈餅乾,1,1,10000
45578,40076,古代的卷軸,1,1,1000
45578,40089,復活卷軸,1,1,10000
45578,40090,空的魔法卷軸(等級1),1,1,10000
45578,40091,空的魔法卷軸(等級2),1,1,10000
45578,40092,空的魔法卷軸(等級3),1,1,10000
45578,40093,空的魔法卷軸(等級4),1,1,10000
45578,40094,空的魔法卷軸(等級5),1,1,10000
45578,40119,解除咀咒的卷軸,1,1,10000
45578,40126,鑑定卷軸,1,1,10000
45578,40307,沙哈之石,1,1,10000
45578,49265,飛龍肉,1,1,0
45579,110,失去魔力的巴列斯魔杖,1,1,100
45579,20204,巴列斯長靴,1,1,500
45579,40044,鑽石,1,3,50000
45579,40047,綠寶石,1,3,50000
45579,40048,品質鑽石,1,2,10000
45579,40050,品質藍寶石,1,2,10000
45579,40052,高品質鑽石,1,1,5000
45579,40443,黑色米索莉,1,1,5000
45579,40444,黑色米索莉原石,1,1,50000
45579,40524,黑色血痕,1,1,10000
45579,40718,血石碎片,1,1,50000
45579,49164,間諜報告書,1,1,50000
45580,20284,召喚控制戒指,1,1,3000
45580,20306,小型身體腰帶,1,1,10000
45580,20307,小型靈魂腰帶,1,1,10000
45580,20312,身體腰帶,1,1,5000
45580,20316,靈魂腰帶,1,1,5000
45580,40053,高品質紅寶石,1,1,50000
45580,40111,傲慢之塔移動卷軸(81F),1,1,10000
45580,40241,精靈水晶(弱化屬性),1,1,10000
45580,40261,精靈水晶(風之疾走),1,1,10000
45580,40262,精靈水晶(暴風之眼),1,1,10000
45580,40263,精靈水晶(暴風神射),1,1,10000
45580,49136,記憶水晶(立方：和諧),1,1,900
45581,20298,潔尼斯戒指,1,1,300
45581,40112,傲慢之塔移動卷軸(91F),1,1,10000
45581,40221,魔法書(集體緩速術),1,1,10000
45581,40304,馬普勒之石,1,1,10000
45581,140074,對盔甲施法的卷軸,1,1,5000
45581,140087,對武器施法的卷軸,1,1,5000
45581,240074,對盔甲施法的卷軸,1,1,5000
45581,240087,對武器施法的卷軸,1,1,5000
45582,40014,勇敢藥水,1,3,50000
45582,40015,藍色藥水,1,3,50000
45582,40089,復活卷軸,1,3,50000
45582,40443,黑色米索莉,1,1,5000
45582,40444,黑色米索莉原石,1,1,50000
45582,40476,墮落之手,1,1,10000
45582,40480,墮落的惡魔書4冊,1,1,10000
45582,40524,黑色血痕,1,1,10000
45582,40619,東方監獄鑰匙,1,1,10000
45582,40649,東北方監獄鑰匙,1,1,10000
45582,40650,北方監獄鑰匙,1,1,10000
45582,40678,靈魂石碎片,1,1,50000
45582,49164,間諜報告書,1,1,50000
45583,41,武士刀,1,1,30000
45583,52,雙手劍,1,1,30000
45583,110,失去魔力的巴列斯魔杖,1,1,100
45583,20154,金屬盔甲,1,1,100000
45583,20182,手套,1,1,100000
45583,20204,巴列斯長靴,1,1,500
45583,20248,小型精神項鍊,1,1,300000
45583,20267,精神項鍊,1,1,10000
45583,20288,傳送控制戒指,1,1,5000
45583,20302,風靈戒指,1,1,10000
45583,20306,小型身體腰帶,1,1,10000
45583,20307,小型靈魂腰帶,1,1,10000
45583,20308,小型精神腰帶,1,1,10000
45583,20312,身體腰帶,1,1,10000
45583,20316,靈魂腰帶,1,1,10000
45583,20319,精神腰帶,1,1,10000
45583,40013,自我加速藥水,1,1,300000
45583,40014,勇敢藥水,1,1,300000
45583,40015,藍色藥水,1,1,300000
45583,40016,慎重藥水,1,1,300000
45583,40018,強化 綠色藥水,1,1,300000
45583,40044,鑽石,1,1,300000
45583,40045,紅寶石,1,1,300000
45583,40048,品質鑽石,1,1,300000
45583,40049,品質紅寶石,1,1,300000
45583,40052,高品質鑽石,1,1,300000
45583,40053,高品質紅寶石,1,1,300000
45583,40074,對盔甲施法的卷軸,1,1,300000
45583,40087,對武器施法的卷軸,1,1,300000
45583,40089,復活卷軸,1,1,300000
45583,40093,空的魔法卷軸(等級4),1,1,300000
45583,40094,空的魔法卷軸(等級5),1,1,300000
