id,name,skill_level,skill_number,consume_mp,consume_hp,consume_item_id,consume_amount,reuse_delay,buff_duration,target,target_to,damage_value,damage_dice,damage_dice_count,probability_value,probability_dice,probability_max,attr,type,lawful,ranged,area,through,skill_id,name_id,action_id,cast_gfx,cast_gfx2,sys_msg_id_happen,sys_msg_id_stop,sys_msg_id_fail,can_cast_with_invis,ignores_counter_magic,is_buff,impl
10019,古代巨人(震裂術),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,1,64,0,0,-1,0,0,,18,2483,-1,0,0,0,0,0,0,\N
10020,土精靈王(遠距離魔法),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,1,64,0,8,0,0,0,,19,2750,-1,0,0,0,0,0,0,\N
10021,火精靈王(燃燒的火球),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,2,64,0,8,0,0,0,,19,2748,-1,0,0,0,0,0,0,\N
10022,水精靈王(遠距離魔法),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,4,64,0,8,0,0,0,,18,2739,-1,0,0,0,0,0,0,\N
10023,spirit of water boss spear,0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,4,64,0,8,0,0,0,,18,2740,-1,0,0,0,0,0,0,\N
10024,惡魔(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,6,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10025,墮落(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4326,-1,0,0,0,0,0,0,\N
10026,林德拜爾(安息),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,8,64,0,20,0,1,0,,30,4166,-1,0,0,0,0,1,0,\N
10027,安塔瑞斯(安息),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,1,64,0,20,0,1,0,,30,4156,-1,0,0,0,0,1,0,\N
10028,巴拉卡斯(安息),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,2,64,0,20,0,1,0,,30,4160,-1,0,0,0,0,1,0,\N
10029,法利昂(安息),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,4,64,0,20,0,1,0,,30,4163,-1,0,0,0,0,1,0,\N
10030,思克巴(單體魔法),0,0,20,0,0,0,0,0,attack,3,40,10,3,0,0,-1,4,64,0,-1,0,0,0,,18,1115,-1,0,0,0,0,0,0,\N
10031,succubus g magic,0,0,20,0,0,0,0,0,attack,3,80,20,2,0,0,-1,0,64,0,-1,0,0,0,,18,1119,-1,0,0,0,0,0,0,\N
10032,zenith queen spell e venom,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,6,0,0,,18,2819,-1,0,0,0,0,0,0,\N
10033,Imp Magic,0,0,5,0,0,0,0,0,attack,3,10,10,1,0,0,-1,0,64,0,-1,0,0,0,,18,1161,-1,0,0,0,0,0,0,\N
10034,Bomb Flower E,0,0,0,0,0,0,0,0,attack,3,10,8,6,0,0,-1,2,64,0,10,0,0,0,,18,1991,-1,0,0,0,0,0,0,\N
10035,蕾雅(冰裂術),0,0,32,0,0,0,0,0,attack,3,50,10,8,0,0,-1,5,64,0,9,0,0,0,,18,3685,-1,0,0,0,0,0,0,\N
10036,曼波兔V(範圍),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10037,曼波兔E(範圍),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10038,深淵之主(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,4,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10039,阿利歐克(特殊),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10040,Ariorc attack Ii E,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4374,-1,0,0,0,0,0,0,\N
10041,Ariorc attack Iii E,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4375,-1,0,0,0,0,0,0,\N
10042,小惡魔(火焰魔方陣),0,0,5,0,0,0,0,0,none,3,50,10,8,0,0,-1,2,64,0,0,2,0,0,,18,2527,-1,0,0,0,0,0,0,\N
10043,闇黑棲林者(範圍魔法),0,0,5,0,0,0,0,0,none,3,50,10,8,0,0,-1,0,64,0,0,4,0,0,,18,3363,-1,0,0,0,0,0,0,\N
10044,黑法師(單體魔法),0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3700,-1,0,0,0,0,0,0,\N
10045,Dire Bat L E Screen,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3417,-1,0,0,0,0,0,0,\N
10046,Blue Tale Laser,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,4080,-1,0,0,0,0,0,0,\N
10047,墮落的司祭(單體魔法),0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3700,-1,0,0,0,0,0,0,\N
10048,Seadancer M A,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,9,0,0,0,,18,1606,-1,0,0,0,0,0,0,\N
10049,Seadancer M B,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,9,0,0,0,,18,1608,-1,0,0,0,0,0,0,\N
10050,法利昂(寒冰噴吐),0,0,5,0,0,0,0,0,attack,3,200,10,8,0,0,-1,4,64,0,4,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10051,法利昂(氣泡),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,4,64,0,0,15,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10052,巴拉卡斯(流星),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,2,64,0,0,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10053,林德拜爾(電撃),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,8,64,0,0,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10054,安塔瑞斯(噴吐),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,1,64,0,0,15,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10055,Burst,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,2,0,0,,18,243,-1,0,0,0,0,0,0,\N
10056,死亡騎士(震裂術),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,4,0,0,,19,245,-1,0,0,0,0,0,0,\N
10057,Recall,0,0,5,0,0,0,10000,0,buff,3,0,0,0,0,0,-1,0,128,0,10,0,0,0,,19,2235,-1,0,0,0,0,0,0,\N
10058,死亡的司祭思克巴(單體魔法),0,0,5,0,0,0,0,0,attack,3,50,8,5,0,0,-1,0,64,0,8,0,0,0,,18,4696,-1,0,0,0,0,0,0,\N
10059,死亡的司祭巴列斯(單體魔法),0,0,5,0,0,0,0,0,attack,3,70,8,5,0,0,-1,0,64,0,6,0,0,0,,18,4655,-1,0,0,0,0,0,0,\N
10060,死亡的司祭惡魔(單體魔法),0,0,5,0,0,0,0,0,attack,3,30,8,5,0,0,-1,0,64,0,6,0,0,0,,18,4579,-1,0,0,0,0,0,0,\N
10061,巫妖(遠距離魔法),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,8,3,0,0,,30,2546,-1,0,0,0,0,0,0,\N
10062,鐮刀死神(遠距離魔法),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,3,0,0,,18,3396,-1,0,0,0,0,0,0,\N
10063,火焰之影(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,10,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10064,火焰之影(遠距離魔法),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,8,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10065,小巴薩斯(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,50,8,5,0,0,-1,8,64,0,8,0,0,0,,18,5663,-1,0,0,0,0,0,0,\N
10066,巴薩斯(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,50,8,8,0,0,-1,8,64,0,8,0,0,0,,18,5469,-1,0,0,0,0,0,0,\N
10067,小安加斯(炎),0,0,0,0,0,0,0,0,attack,3,50,10,10,0,0,-1,2,64,0,5,5,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10068,安加斯(炎),0,0,0,0,0,0,0,0,attack,3,100,10,10,0,0,-1,2,64,0,5,5,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10069,炎魔(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,15,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10070,炎魔(全範圍魔法),0,0,5,0,0,0,0,0,none,3,200,10,10,0,0,-1,2,64,0,0,15,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10071,Freeze,0,0,5,0,0,0,0,8,buff,3,0,0,0,0,8,-1,1,1,0,-1,0,0,0,,19,4184,-1,0,0,0,0,0,0,\N
10072,船舶之墓殭屍(2格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,2,0,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10073,船舶之墓殭屍(6格遠距離魔法攻撃),0,0,5,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5415,-1,0,0,0,0,0,0,\N
10074,骨鰻魚(6格遠距離攻撃),0,0,5,0,0,0,0,0,attack,3,50,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5410,-1,0,0,0,0,0,0,\N
10075,大王烏賊(大範圍魔法),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,4,64,0,0,7,0,0,,18,5550,-1,0,0,0,0,0,0,\N
10076,真‧虎男(遠距離魔法),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5131,-1,0,0,0,0,0,0,\N
10077,高麗犬(遠距離魔法),0,0,10,0,0,0,0,0,attack,3,6,5,5,0,0,-1,0,64,0,6,0,0,0,,18,4584,-1,0,0,0,0,0,0,\N
10078,樹精分身(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,4406,-1,0,0,0,0,0,0,\N
10079,樹精(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,0,0,0,,18,4406,-1,0,0,0,0,0,0,\N
10080,高等蜥蜴人(6格遠距離攻撃),0,0,0,0,0,0,0,0,attack,3,40,10,3,0,0,-1,0,64,0,6,0,0,0,,30,4238,-1,0,0,0,0,0,0,\N
10081,受詛咒的黑暗妖精騎士(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,7,0,0,,18,5633,-1,0,0,0,0,0,0,\N
10082,受詛咒的黑暗妖精騎士(範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,3,0,0,,18,5643,-1,0,0,0,0,0,0,\N
10083,突擊旅長‧闇黑劍士(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,50,10,10,0,0,-1,0,64,0,6,0,0,0,,18,4629,-1,0,0,0,0,0,0,\N
10084,突擊旅長‧闇黑劍士(範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,3,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10085,受詛咒的黑暗妖精法師(單體魔法),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,8,0,0,0,,18,5521,-1,0,0,0,0,0,0,\N
10086,血色術師(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,1,4673,-1,0,0,0,0,0,0,\N
10087,血色術師(範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,7,0,0,,30,4676,-1,0,0,0,0,0,0,\N
10088,闇黑君王(遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,1,4660,-1,0,0,0,0,0,0,\N
10089,闇黑君王(範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,7,0,0,,18,4663,-1,0,0,0,0,0,0,\N
10090,巨大守護螞蟻(震裂術),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,1,64,0,0,-1,0,0,,18,1812,-1,0,0,0,0,0,0,\N
10091,黑暗精靈使(範圍魔法攻撃),0,0,0,0,0,0,0,0,none,3,10,8,4,0,0,-1,0,64,0,0,3,0,0,,18,3363,-1,0,0,0,0,0,0,\N
10092,黑法師(遠距離魔法),0,0,10,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,0,0,0,,18,3705,-1,0,0,0,0,0,0,\N
10093,闇黑棲林者(遠距離攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,3,0,0,-1,1,64,0,6,2,0,0,,18,3762,-1,0,0,0,0,0,0,\N
10094,深淵之花(遠距離攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,1,0,0,-1,1,64,0,6,0,0,0,,18,3572,-1,0,0,0,0,0,0,\N
10095,黑暗安特(範圍魔法攻撃),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,8,64,0,0,2,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10096,伊娃 希爾黛斯(6格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,4,64,0,10,0,0,0,,18,1606,-1,0,0,0,0,0,0,\N
10097,伊娃 希爾黛斯(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,4,64,0,10,0,0,0,,18,1608,-1,0,0,0,0,0,0,\N
10098,卡普(地裂術),0,0,10,0,0,0,0,0,attack,3,20,10,6,0,0,-1,1,64,0,10,0,0,0,,18,5847,-1,0,0,0,0,0,0,\N
10099,巨大蜈蚣(範圍魔法攻撃),0,0,10,0,0,0,0,0,none,3,50,10,10,0,0,-1,8,64,0,0,7,0,0,,18,5789,-1,0,0,0,0,0,0,\N
10100,受詛咒的巫女莎爾(範圍魔法攻撃),0,0,10,0,0,0,0,0,attack,3,50,10,10,0,0,-1,8,64,0,2,2,0,0,,18,5449,-1,0,0,0,0,0,0,\N
10101,木乃伊的詛咒(mob),0,0,0,0,0,0,5000,10,buff,3,0,0,0,0,8,-1,1,4,0,3,0,0,0,$1456,18,746,-1,0,0,280,0,0,0,\N
10102,長老隨從(可羅蘭斯模型)(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,20,5,10,0,0,-1,0,64,0,8,0,0,0,,18,5570,-1,0,0,0,0,0,0,\N
10103,神官長‧邦妮(長老隨從邦妮模型)(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,20,5,10,0,0,-1,0,64,0,8,0,0,0,,18,4840,-1,0,0,0,0,0,0,\N
10104,副神官‧卡山德拉(神官長‧凱特)(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4706,-1,0,0,0,0,0,0,\N
10105,魔法團長‧卡勒米爾(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4846,-1,0,0,0,0,0,0,\N
10106,魔獸師長‧辛克萊(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4834,-1,0,0,0,0,0,0,\N
10107,魔獸師長‧辛克萊(流星雨),0,0,0,0,0,0,0,0,none,3,50,15,8,0,0,-1,2,64,0,3,3,0,0,,19,4836,-1,0,0,0,0,0,0,\N
10108,長老‧巴陸德(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,0,64,0,8,0,0,0,,18,5474,-1,0,0,0,0,0,0,\N
10109,長老‧巴陸德(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10110,長老‧拉曼斯(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,5,2,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10111,長老‧泰瑪斯(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,2,64,0,8,0,0,0,,18,5281,-1,0,0,0,0,0,0,\N
10112,長老‧泰瑪斯(大範圍),0,0,0,0,0,0,0,0,none,3,50,15,8,0,0,-1,2,64,0,0,15,0,0,,19,4539,-1,0,0,0,0,0,0,\N
10113,長老‧艾迪爾(8格特殊攻撃),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,0,64,0,8,0,0,0,,30,5301,-1,0,0,0,0,0,0,\N
10114,長老‧安迪斯(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10115,長老‧巴洛斯(7格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,0,64,0,7,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10116,長老‧巴塔斯(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10117,長老‧琪娜(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,5376,-1,0,0,0,0,0,0,\N
10118,受詛咒的黑暗妖精(範圍衝擊之暈),0,0,0,0,0,0,0,6,buff,3,0,0,0,50,0,-1,0,1,0,5,3,0,0,,19,4434,-1,0,0,280,0,0,0,\N
10119,受詛咒的黑暗妖精鬥士(6格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,3,0,0,,19,5561,-1,0,0,0,0,0,0,\N
10120,受詛咒的黑暗妖精法師(10格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,10,0,0,0,,30,5524,-1,0,0,0,0,0,0,\N
10121,受詛咒的黑暗妖精騎士(6格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5631,-1,0,0,0,0,0,0,\N
10122,受詛咒的黑暗妖精騎士(7格特殊範圍攻撃),0,0,0,0,0,0,0,0,none,3,10,5,5,0,0,-1,0,64,0,7,3,0,0,,19,5637,-1,0,0,0,0,0,0,\N
10123,受詛咒的黑暗妖精騎士(4格範圍攻撃),0,0,0,0,0,0,0,0,attack,3,20,5,5,0,0,-1,0,64,0,0,3,0,0,,18,5631,-1,0,0,0,0,0,0,\N
10124,食腐獸(8格遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,20,10,5,0,0,-1,0,64,0,8,0,0,0,,18,5445,-1,0,0,0,0,0,0,\N
10125,特提斯(5格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,20,5,5,0,0,-1,0,64,0,0,2,0,0,,18,5261,-1,0,0,0,0,0,0,\N
10126,吉爾塔斯(沙塵暴),0,0,0,0,0,0,0,0,attack,3,200,10,15,0,0,-1,0,64,0,15,3,0,0,,25,5651,-1,0,0,0,0,0,0,\N
10127,吉爾塔斯(震裂重擊),0,0,0,0,0,0,0,0,none,3,200,10,20,0,0,-1,0,64,0,0,15,0,0,,18,5616,-1,0,0,0,0,0,0,\N
10128,吉爾塔斯(寒冰噴吐),0,0,0,0,0,0,0,0,attack,3,200,10,20,0,0,-1,0,64,0,6,3,0,0,,12,2510,-1,0,0,0,0,0,0,\N
10129,吉爾塔斯(毒氣風暴),0,0,0,0,0,0,0,0,none,3,200,10,20,0,0,-1,0,64,0,0,15,1,0,,19,5638,-1,0,0,0,0,0,0,\N
10130,吉爾塔斯(反擊屏障),0,0,0,0,0,0,0,8,none,0,200,10,20,0,0,-1,0,2,0,0,5,1,0,,0,5626,-1,0,0,0,0,0,0,\N
10131,底比斯 尖碑石奴(龍捲風),7,4,10,0,0,0,1000,0,none,3,20,10,5,0,0,-1,8,64,0,0,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10132,底比斯 斯芬克斯(範圍魔法),0,0,10,0,0,0,1000,0,none,3,50,10,8,0,0,-1,8,64,0,0,3,0,0,,18,6703,-1,0,0,0,0,0,0,\N
10133,冰錐(act-30),0,0,20,0,0,0,0,0,attack,3,30,10,3,0,0,-1,4,64,0,6,0,0,32,,30,1809,-1,0,0,0,0,0,0,\N
10134,伊萊克頓(大範圍電撃攻撃),0,0,0,0,0,0,0,0,none,3,10,10,10,0,0,-1,0,64,0,2,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10135,高等蜥蜴人(6格遠距離特殊攻撃),0,0,4,0,0,0,0,0,attack,3,10,8,5,0,0,-1,0,64,0,6,0,0,0,,30,1606,-1,0,0,0,0,0,0,\N
10136,燃燒的火球(act30),0,0,20,0,0,0,0,0,attack,3,4,8,3,0,0,-1,2,64,0,6,3,0,0,,30,171,-1,0,0,0,0,0,0,\N
10137,底比斯 尼荷斯(6格遠距離特殊攻撃),0,0,10,0,0,0,0,0,attack,3,25,10,5,0,0,-1,2,64,0,6,0,0,0,,18,6668,-1,0,0,0,0,0,0,\N
10138,底比斯 賀洛斯(6格遠距離特殊攻撃),0,0,10,0,0,0,0,0,attack,3,100,20,5,0,0,-1,2,64,0,6,0,0,0,,18,6572,-1,0,0,0,0,0,0,\N
10139,底比斯 阿努比斯(6格遠距離特殊攻撃),0,0,10,0,0,0,0,0,attack,3,100,20,5,0,0,-1,2,64,0,6,0,0,0,,18,6598,-1,0,0,0,0,0,0,\N
10140,底比斯 賀洛斯(4格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,2,64,0,4,3,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10141,底比斯 阿努比斯(4格範圍特殊攻撃),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,1,64,0,4,3,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10142,ケルベロス(炎),0,0,0,0,0,0,0,0,attack,2,10,8,5,0,0,-1,2,64,0,2,2,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10143,ホーンケルベロスの炎,0,0,0,0,0,0,0,0,attack,2,10,8,3,0,0,-1,2,64,0,2,2,0,0,,18,1783,-1,0,0,0,0,0,0,\N
10144,ホーンケルベロスの炎(大空洞),0,0,0,0,0,0,0,0,attack,2,10,8,3,0,0,-1,2,64,0,2,2,0,0,,1,1783,-1,0,0,0,0,0,0,\N
10145,ハイネ ガード(10セル遠距離攻撃),0,0,0,0,0,0,0,0,attack,3,8,5,3,0,0,-1,0,64,0,10,0,0,0,,18,1662,-1,0,0,0,0,0,0,\N
10146,チェイサー(テーベ武器),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10147,チェイサー(ククルカン武器),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,4,64,0,1,0,0,1,$1436,18,7179,-1,0,0,0,0,0,0,\N
10148,落石(ハロウィン武器),0,0,0,0,0,0,0,0,attack,3,10,10,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,2750,-1,0,0,0,0,0,0,\N
10149,フローズン クラウド(フリージングランサー用),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,4,64,0,1,0,0,1,$1436,18,1804,-1,0,0,0,0,0,0,\N
10150,サファイア キーリンク,0,0,0,0,0,0,0,0,attack,3,16,5,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10151,ダークストーン キーリンク,0,0,0,0,0,0,0,0,attack,3,14,5,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10152,スーパーモンキー(遠距離魔法),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,7288,-1,0,0,0,0,0,0,\N
10153,シェルマン(8セル遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,50,10,5,0,0,-1,0,64,0,8,0,0,0,,1,5773,-1,0,0,0,0,0,0,\N
10154,シェルマン(12セル遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,50,10,5,0,0,-1,4,64,0,12,0,0,0,,18,5771,-1,0,0,0,0,0,0,\N
10155,ジャイアント ヒドラ(8セル遠距離特殊攻撃),0,0,0,0,0,0,0,0,attack,3,30,10,5,0,0,-1,4,64,0,8,0,0,0,,18,5806,-1,0,0,0,0,0,0,\N
10156,パーサズ(緑トルネード),0,0,10,0,0,0,0,0,none,3,20,10,5,0,0,-1,8,64,0,0,4,0,0,,18,5893,-1,0,0,0,0,0,0,\N
10157,デーモンの分身(6セル遠距離特殊攻撃),0,0,10,0,0,0,0,0,attack,3,30,10,5,0,0,-1,0,64,0,6,0,0,0,,18,4848,-1,0,0,0,0,0,0,\N
10158,バルログの分身(4セル範囲特殊攻撃),0,0,10,0,0,0,0,0,none,3,30,10,5,0,0,-1,0,64,0,0,4,0,0,,18,5902,-1,0,0,0,0,0,0,\N
10159,ハーディンの分身(6セル遠距離魔法),0,0,10,0,0,0,0,0,attack,0,30,10,10,0,0,-1,0,0,0,6,0,0,0,,18,7467,-1,0,0,0,0,0,0,\N
10160,ハーディンの分身(4セル範囲魔法),0,0,10,0,0,0,0,0,none,0,20,10,10,0,0,-1,0,0,0,0,4,0,0,,19,7468,-1,0,0,0,0,0,0,\N
10161,イビルリバース,0,0,0,0,0,0,0,0,attack,3,0,2,3,0,0,-1,4,64,0,1,0,0,1,,18,8150,-1,0,0,0,0,0,0,\N
10162,ゴールド ドラゴン(近距離魔法),0,0,20,0,0,0,0,0,attack,3,7,4,4,0,0,-1,2,64,0,2,0,0,0,,18,6398,-1,0,0,0,0,0,0,\N
10163,ゴールド ドラゴン(遠距離魔法),0,0,45,0,0,0,0,0,attack,3,7,4,4,0,0,-1,2,64,0,6,0,0,0,,18,171,-1,0,0,0,0,0,0,\N
11001,紅蓮(火炎魔方陣),0,0,5,0,0,0,0,0,none,3,20,3,3,0,0,-1,2,64,0,0,2,0,0,,18,2527,-1,0,0,0,0,0,0,\N
11002,ファイアー ボール(最果てMOB),0,0,5,0,0,0,0,0,attack,3,20,3,3,0,0,-1,2,64,0,6,3,0,0,,18,171,-1,0,0,0,0,0,0,\N
11003,業火(炎),0,0,5,0,0,0,0,0,attack,3,20,3,3,0,0,-1,2,64,0,2,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
11004,爆炎(広範囲魔法),0,0,5,0,0,0,0,0,none,3,20,3,3,0,0,-1,2,64,0,0,6,0,0,,30,2510,-1,0,0,0,0,0,0,\N
