id,name,unidentified_name_id,identified_name_id,item_type,use_type,material,weight,inv_gfx_id,grd_gfx_id,item_desc_id,stackable,max_change_count,dmg_small,dmg_large,min_level,max_level,loc_x,loc_y,map_id,bless,tradable,deletable,sealable,delay_id,delay_time,delay_effect,food_volume,save_at_once,charge_time,expiration_time
41253,왕궁 요리사의 향신료,$3447,$3447,other,normal,liquid,0,1792,4389,2840,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41254,승리의 인장,$5306,$5306,other,normal,gold,1000,2642,3684,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41255,요리책 : 1단계,$4923,$4923,treasure_box,normal,paper,1000,2498,5994,2552,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41256,요리책 : 2단계,$4924,$4924,treasure_box,normal,paper,1000,2499,5995,2553,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41257,요리책 : 3단계,$4925,$4925,treasure_box,normal,paper,1000,2500,5996,2554,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41260,장작,$4922,$4922,other,spawn,wood,780,2489,5986,2551,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41261,주먹밥,$4938,$4938,potion,haste,vegetation,80,2335,5714,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41262,닭꼬치구이,$4750,$4750,potion,haste,animalmatter,80,2332,5718,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41263,해바라기씨,$4969,$4969,food,normal,vegetation,1000,949,2475,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41264,밀가루,$4919,$4919,food,normal,vegetation,1000,2493,5989,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41265,꿀,$4918,$4918,potion,normal,glass,5860,2488,5985,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41266,토마토,$4921,$4921,food,normal,vegetation,0,2505,6001,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,80,1,0,\N
41267,치즈,$4920,$4920,food,normal,animalmatter,0,2504,6000,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,80,1,0,\N
41268,조각 피자,$5106,$5106,potion,haste,animalmatter,20,2503,5999,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41269,옥수수구이,$4934,$4934,potion,haste,vegetation,80,2487,5984,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41271,뻥튀기,$4933,$4933,potion,haste,vegetation,80,2494,5990,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41272,오뎅,$4935,$4935,potion,haste,animalmatter,80,2496,5992,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41273,와플,$4936,$4936,potion,haste,vegetation,80,2497,5993,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41274,개미다리,$5241,$5241,food,normal,animalmatter,1000,2569,6164,2664,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,1,0,\N
41275,곰 고기,$5242,$5242,food,normal,animalmatter,10000,2571,6166,2664,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,1,0,\N
41276,멧돼지 고기,$5243,$5243,food,normal,animalmatter,10000,2574,6168,2664,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,1,0,\N
41277,괴물눈 스테이크,$4932,$4932,food,normal,animalmatter,2000,2486,5983,2562,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41278,곰고기 구이,$5218,$5218,food,normal,animalmatter,2000,2572,6167,2563,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41279,씨호떡,$4929,$4929,food,normal,animalmatter,2000,2495,5991,2564,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41280,개미다리 치즈구이,$5219,$5219,food,normal,animalmatter,2000,2570,6165,2565,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41281,과일샐러드,$4930,$4930,food,normal,vegetation,2000,2484,5981,2566,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41282,과일 탕수육,$4931,$4931,food,normal,animalmatter,2000,2485,5982,2567,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41283,멧돼지 꼬치 구이,$5220,$5220,food,normal,animalmatter,2000,2573,6169,2568,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41284,버섯 스프,$5221,$5221,food,normal,vegetation,2000,2575,6170,2569,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41285,환상의 괴물눈 스테이크,$4928$4932,$4928$4932,food,normal,animalmatter,2000,2486,5983,2781,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41286,환상의 곰고기 구이,$4928$5218,$4928$5218,food,normal,animalmatter,2000,2572,6167,2782,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41287,환상의 씨호떡,$4928$4929,$4928$4929,food,normal,animalmatter,2000,2495,5991,2783,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41288,환상의 개미다리 치즈구이,$4928$5219,$4928$5219,food,normal,animalmatter,3000,2570,6165,2784,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41289,환상의 과일 샐러드,$4928$4930,$4928$4930,food,normal,vegetation,3000,2484,5981,2785,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41290,환상의 과일 탕수육,$4928$4931,$4928$4931,food,normal,animalmatter,3000,2485,5982,2786,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41291,환상의 멧돼지 꼬치 구이,$4928$5220,$4928$5220,food,normal,animalmatter,2000,2573,6169,2787,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41292,환상의 버섯 스프,$4928$5221,$4928$5221,food,normal,vegetation,2000,2575,6170,2788,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41293,마법 낚싯대,$5246,$5246,other,fishing_rod,iron,100000,2619,6364,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41294,짧고 가벼운 낚싯대,$8811,$8811,other,none,bone,0,3863,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,\N
41295,싱싱한 미끼,$8508,$8508,other,normal,animalmatter,100,2626,6375,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41296,붕어,$5249,$5249,food,normal,animalmatter,3000,2629,6365,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,1,0,\N
41297,잉어,$5250,$5250,food,normal,animalmatter,3000,2631,6366,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,1,0,\N
41298,어린 물고기,$5256,$5256,potion,healing,animalmatter,3000,2630,6373,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41299,재빠른 물고기,$5257,$5257,potion,healing,animalmatter,5000,2632,6374,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41300,강한 물고기,$5258,$5258,potion,healing,animalmatter,3000,2613,6367,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41301,붉은 빛 나는 물고기,$5259,$5259,treasure_box,normal,animalmatter,5000,2627,6371,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41302,초록 빛 나는 물고기,$5260,$5260,treasure_box,normal,animalmatter,5000,2633,6370,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41303,파란 빛 나는 물고기,$5261,$5261,treasure_box,normal,animalmatter,5000,2635,6369,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41304,흰 빛 나는 물고기,$5262,$5262,treasure_box,normal,animalmatter,5000,2637,6368,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41305,깨진 귀걸이,$5264,$5264,other,normal,iron,5000,2616,6361,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41306,깨진 반지,$5263,$5263,other,normal,iron,5000,2618,6363,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41307,깨진 목걸이,$5265,$5265,other,normal,iron,10000,2617,6362,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41308,용기있는 자의 호박 주머니,$5287,$5287,treasure_box,normal,vegetation,14000,943,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41309,펫매치 황금메달,$5305,$5305,other,normal,gold,0,2641,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41310,승자의 열매,$5307,$5307,other,normal,gold,1000,2639,6376,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41311,깜짝 상자,$5308,$5308,treasure_box,normal,leather,14000,2267,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41312,점성술사의 항아리,$5204,$5204,treasure_box,normal,mineral,10000,2592,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79200,0,1,0,\N
41313,점성술사의 구슬,$5205,$5205,other,normal,glass,1000,2594,3963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
41314,점성술사의 부적,$5206,$5206,other,normal,cloth,1000,2596,3963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
41315,성수,$5103,$5103,questitem,normal,glass,1000,2474,5925,2659,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41316,신성한 미스릴 가루,$5115,$5115,questitem,normal,iron,1000,2456,5989,2670,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41317,라르손의 추천서,$5211,$5211,questitem,npc_talk,paper,0,1760,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41318,쿠엔의 쪽지,$5212,$5212,questitem,npc_talk,paper,0,1760,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41319,국화꽃다발,$5097,$5097,questitem,normal,vegetation,940,2471,5927,2653,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41320,데이지의 꽃다발,$5098,$5098,questitem,normal,vegetation,940,2472,5922,2654,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41321,장미의 꽃다발,$5099,$5099,questitem,normal,vegetation,940,2480,5928,2655,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41322,칼라의 꽃다발,$5100,$5100,questitem,normal,vegetation,940,2481,5921,2656,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41323,해바라기의 꽃다발,$5101,$5101,questitem,normal,vegetation,940,2482,5929,2657,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41324,후리지아의 꽃다발,$5102,$5102,questitem,normal,vegetation,940,2483,5923,2658,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41325,용사의 증표,$5104,$5104,questitem,normal,gemstone,1000,2476,5930,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41326,용사의 증표,$5104,$5104,questitem,normal,gemstone,1000,2476,5930,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41327,고우스트의 숨결,$5105,$5105,questitem,normal,gemstone,1000,2478,5924,2660,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41328,하멜의 숨결,$5304,$5304,questitem,normal,gemstone,1000,2478,5924,2661,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41329,박제 제작 의뢰서,$5192,$5192,questitem,npc_talk,paper,1000,465,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41330,개미 사냥 증표,$5193,$5193,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41331,곰 사냥 증표,$5194,$5194,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41332,라미아 사냥 증표,$5195,$5195,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41333,블랙티거 사냥 증표,$5196,$5196,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41334,사슴 사냥 증표,$5197,$5197,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41335,하피 사냥 증표,$5198,$5198,questitem,normal,bone,1000,1138,2982,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41336,에브롤의 주머니,$5143,$5143,treasure_box,normal,leather,100000,1643,4246,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41337,축복받은 보리빵,$5020,$5020,potion,healing,vegetation,7800,2558,6123,2592,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1000,0,0,1,0,\N
41338,축복받은 포도주,$5019,$5019,potion,normal,glass,7800,2559,6121,2593,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41339,망자의 쪽지,$5024,$5024,questitem,normal,paper,1000,2553,22,2594,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41340,용병단장 티온의 소개장,$5159,$5159,questitem,npc_talk,paper,1000,1760,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41341,제론의 교본,$5028,$5028,questitem,normal,paper,1000,2557,22,2597,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41342,메두사의 피,$5027,$5027,questitem,normal,glass,1000,324,47,2605,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41343,파푸리온의 혈흔,$5023,$5023,questitem,normal,glass,1000,2560,6122,2598,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41344,물의 정수,$5025,$5025,questitem,bless_eva,gemstone,1000,2554,6124,2595,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41345,산성 유액,$5026,$5026,questitem,normal,vegetation,1000,2556,6125,2596,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41346,로빈후드의 메모지,$5018,$5018,questitem,npc_talk,paper,1000,1760,22,2602,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41347,로빈후드의 메모지,$5018,$5018,questitem,npc_talk,paper,1000,1760,22,2603,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41348,로빈후드의 소개장,$5017,$5017,questitem,npc_talk,paper,1000,1760,22,2604,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41349,사엘의 반지,$4357,$4357,questitem,normal,silver,20000,2177,5315,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41350,로빈후드의 반지,$4345,$4345,questitem,normal,silver,20000,2178,5315,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41351,달빛의 정기,$4348,$4348,questitem,normal,gemstone,20000,2179,5959,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41352,신성한 유니콘의 뿔,$4349,$4349,material,normal,bone,9000,2181,6374,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41353,에바의 단검,$4351,$4351,questitem,normal,mithril,11000,2169,5003,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41354,신성한 에바의 물,$4358,$4358,questitem,normal,glass,11000,2598,5925,2474,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41355,파룸의 작물 주머니,$5214,$5214,treasure_box,normal,leather,11000,2696,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41356,파룸의 자원 리스트,$5215,$5215,other,npc_talk,paper,0,313,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41357,A 알파벳 폭죽,$5368,$5368,firecracker,normal,wood,1000,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41358,B 알파벳 폭죽,$5369,$5369,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41359,C 알파벳 폭죽,$5370,$5370,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41360,D 알파벳 폭죽,$5371,$5371,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41361,E 알파벳 폭죽,$5372,$5372,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41362,F 알파벳 폭죽,$5373,$5373,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41363,G 알파벳 폭죽,$5374,$5374,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41364,H 알파벳 폭죽,$5375,$5375,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41365,I 알파벳 폭죽,$5376,$5376,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41366,J 알파벳 폭죽,$5377,$5377,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41367,K 알파벳 폭죽,$5378,$5378,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41368,L 알파벳 폭죽,$5379,$5379,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41369,M 알파벳 폭죽,$5380,$5380,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41370,N 알파벳 폭죽,$5381,$5381,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41371,O 알파벳 폭죽,$5382,$5382,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41372,P 알파벳 폭죽,$5383,$5383,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41373,Q 알파벳 폭죽,$5384,$5384,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41374,R 알파벳 폭죽,$5385,$5385,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41375,S 알파벳 폭죽,$5386,$5386,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41376,T 알파벳 폭죽,$5387,$5387,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41377,U 알파벳 폭죽,$5388,$5388,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41378,V 알파벳 폭죽,$5389,$5389,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41379,W 알파벳 폭죽,$5390,$5390,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41380,X 알파벳 폭죽,$5391,$5391,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41381,Y 알파벳 폭죽,$5392,$5392,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41382,Z 알파벳 폭죽,$5393,$5393,firecracker,normal,wood,0,2677,6440,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41383,거대 병정 개미 박제,$5171,$5171,other,furniture,animalmatter,0,2539,6039,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41384,곰 박제,$5172,$5172,other,furniture,animalmatter,0,2540,6041,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41385,라미아 박제,$5173,$5173,other,furniture,animalmatter,0,2541,6047,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41386,블랙티거 박제,$5174,$5174,other,furniture,animalmatter,0,2542,6049,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41387,사슴 박제,$5175,$5175,other,furniture,animalmatter,0,2543,6052,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41388,하피 박제,$5180,$5180,other,furniture,animalmatter,0,2548,6069,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41389,청동기사,$5176,$5176,other,furniture,copper,0,2544,6058,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41390,청동말,$5177,$5177,other,furniture,copper,0,2545,6060,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41391,촛대,$5178,$5178,other,furniture,steel,0,2546,6062,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41392,티테이불,$5179,$5179,other,furniture,wood,0,2547,6065,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41393,화로,$5181,$5181,other,furniture,steel,0,2549,6074,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41394,횃불,$5182,$5182,other,furniture,steel,0,2550,6071,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41395,군주용 단상,$5183,$5183,other,furniture,mineral,0,2567,6043,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41396,깃발,$5184,$5184,other,furniture,cloth,0,2568,6045,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41397,티테이블 의자,$5185,$5185,other,furniture,wood,0,2584,6056,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41398,티테이블 의자,$5185,$5185,other,furniture,wood,0,2585,6054,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41399,파티션,$5186,$5186,other,furniture,wood,0,2586,6067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41400,파티션,$5186,$5186,other,furniture,wood,0,2587,6068,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41401,가구 제거 막대,$1387,$1387,wand,spell_long,wood,350,116,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41402,용자의 표식,$5448,$5448,other,normal,mithril,0,2867,3684,2979,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41403,쿠작의 식량,$5233,$5233,potion,healing,glass,4600,2602,6287,2775,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41404,쿠작의 영약,$5234,$5234,potion,magic_healing,glass,4600,2604,6288,2776,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,1,0,\N
41405,보상금,$3018,$3018,treasure_box,normal,wood,0,998,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41406,레오나의 보수,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41407,레오나의 보수,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41408,레오나의 보수,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41409,레오나의 보수,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41410,레오나의 보수,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
41411,은쫑즈,$3025,$3025,potion,normal,vegetation,0,1396,3461,1101,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41412,금쫑즈,$3026,$3026,potion,magic_healing,vegetation,0,1397,3462,1102,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41413,월병,$2580,$2580,potion,magic_healing,vegetation,6000,1159,3039,920,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41414,복월병,$2581,$2581,potion,magic_healing,vegetation,12000,1160,3040,921,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41415,강화 용기의 물약,$4913,$4913,potion,brave,glass,9400,2464,5959,296,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,\N
41416,펫매치 선물상자,$5470,$5470,treasure_box,normal,leather,14000,2267,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
41417,감 얼음 딸기,감 얼음 딸기,감 얼음 딸기,potion,healing,vegetation,5860,2984,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41418,감 얼음 레몬,감 얼음 레몬,감 얼음 레몬,potion,healing,vegetation,5860,2985,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41419,감 얼음 망고,감 얼음 망고,감 얼음 망고,potion,healing,vegetation,5860,2988,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
41420,감 얼음 멜론,감 얼음 멜론,감 얼음 멜론,potion,healing,vegetation,5860,2990,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,500,0,0,0,0,\N
