item_id,note,selling_price,purchasing_price
40458,빛나는 비늘,-1,-1
40459,스콜피온 껍질,-1,-1
40460,아시타지오의 재,-1,-1
40461,악마의 검은색 족쇄,-1,-1
40462,악마의 붉은색 족쇄,-1,-1
40463,악마의 파란색 족쇄,-1,-1
40464,악마의 흰색 족쇄,-1,-1
40465,엘리멘탈리스트의 반지,-1,-1
40466,용의 심장,-1,-1
40467,은괴,-1,-1
40468,은원석조각,-1,-1
40469,은 판금,-1,-1
40470,정령 조각,-1,-1
40471,정령의 파편,-1,-1
40472,켈베로스 털,-1,-1
40473,타락의 낫,-1,-1
40474,타락의 독,-1,-1
40475,타락의 머리카락,-1,-1
40476,타락의 손길,-1,-1
40477,타락의 악마서 1권,-1,-1
40478,타락의 악마서 2권,-1,-1
40479,타락의 악마서 3권,-1,-1
40480,타락의 악마서 4권,-1,-1
40481,타락의 이빨,-1,-1
40482,타락의 외침,-1,-1
40483,플레이트웜의 껍질,-1,-1
40484,플레이트웜의 독주머니,-1,-1
40485,플레이트웜의 송곳니,-1,-1
40486,화산재,-1,-1
40487,황금 판금,-1,-1
40488,황금괴,-1,-1
40489,황금원석조각,-1,-1
40490,흑정령석,-1,-1
40491,그리폰의 깃털,-1,-1
40492,녹색 수정,-1,-1
40493,마법의 플룻,-1,-1
40494,미스릴,-1,-1
40495,미스릴 실,-1,-1
40496,미스릴 원석,-1,-1
40497,미스릴 판금,-1,-1
40498,바람의 눈물,-1,-1
40499,버섯포자의 즙,-1,-1
40500,보라색 수정,-1,-1
40501,붉은 수정,-1,-1
40502,실,-1,-1
40503,아라크네의 거미줄,-1,-1
40504,아라크네의 허물,-1,-1
40505,엔트의 껍질,-1,-1
40506,엔트의 열매,-1,-1
40507,엔트의 줄기,-1,-1
40508,오리하루콘,-1,-1
40509,오리하루콘 판금,-1,-1
40510,오염된 엔트의 껍질,-1,-1
40511,오염된 엔트의 열매,-1,-1
40512,오염된 엔트의 줄기,-1,-1
40513,오우거의 눈물,-1,-1
40514,정령의 눈물,-1,-1
40515,정령의 돌,-1,-1
40516,큰 녹색 수정,-1,-1
40517,큰 붉은 수정,-1,-1
40518,큰 푸른 수정,-1,-1
40519,판의 갈기털,-1,-1
40520,페어리 더스트,-1,-1
40521,페어리의 날개,-1,-1
40522,푸른 수정,-1,-1
40523,흰색 수정,-1,-1
40524,검은 혈흔,-1,-1
40525,그랑카인의 눈물,-1,-1
40526,얇은 판금,-1,-1
40527,곡괭이,-1,-1
40528,가디언의 주머니,-1,-1
40529,감사의 편지,-1,-1
40530,고대 군주의 열쇠,-1,-1
40531,고대 기사의 열쇠,-1,-1
40532,고대 마법사의 열쇠,-1,-1
40533,고대 열쇠의 조각 (몸 부분),-1,-1
40534,고대 열쇠의 조각 (머리 부분),-1,-1
40535,고대 요정의 열쇠,-1,-1
40536,고대의 악마에 대한 기록서,-1,-1
40537,고대의 유산,-1,-1
40538,구울의 손톱,-1,-1
40539,구울의 이빨,-1,-1
40540,낡은 거래 문서,-1,-1
40541,다크 스타,-1,-1
40542,도펠갱어의 체액,-1,-1
40543,라미아 방 열쇠,-1,-1
40544,라미아의 비늘,-1,-1
40545,론드의 주머니,-1,-1
40546,마샤의 주머니,-1,-1
40547,마을 주민들의 유품,-1,-1
40548,망령의 주머니,-1,-1
40549,발록의 검,-1,-1
40550,발록의 시선,-1,-1
40551,발록의 발톱,-1,-1
40552,발록의 심장,-1,-1
40553,블루디카의 주머니,-1,-1
40554,비밀 명단,-1,-1
40555,비밀방 열쇠,-1,-1
40556,살생부 주머니,-1,-1
40557,살생부 (글루딘 마을),-1,-1
40558,살생부 (기란 마을),-1,-1
40559,살생부 (아덴 마을),-1,-1
40560,살생부 (우드벡 마을),-1,-1
40561,살생부 (켄트 마을),-1,-1
40562,살생부 (하이네 마을),-1,-1
40563,살생부 (화전민 마을),-1,-1
40564,생명의 비밀,-1,-1
40565,수색문서,-1,-1
40566,신비한 소라 껍데기,-1,-1
40567,신비한 수정구,100000,50000
40568,신비한 주머니,-1,-1
40569,신비한 지팡이,-1,-1
40570,아리아의 보답,-1,-1
40571,어쌔신 마스터의 상자,-1,-1
40572,어쌔신의 증표,-1,-1
40573,영혼의 편지,-1,-1
40574,영혼의 편지,-1,-1
40575,영혼의 편지,-1,-1
40576,영혼의 결정체 조각,-1,-1
40577,영혼의 결정체 조각,-1,-1
40578,영혼의 결정체 조각,-1,-1
40579,언데드의 뼈,-1,-1
40580,언데드의 뼈조각,-1,-1
40581,언데드의 열쇠,-1,-1
40582,엔디아의 보자기,-1,-1
40583,엔디아의 편지,-1,-1
40584,예티의 머리카락,-1,-1
40585,오크 장로의 머리카락,-1,-1
40586,왕가의 문장 조각,-1,-1
40587,왕가의 문장 조각,-1,-1
40588,요정족 보물,-1,-1
40589,운명의 열쇠,-1,-1
40590,웅골리언트의 발톱,-1,-1
40591,저주받은 마법서,-1,-1
40592,저주받은 정령서,-1,-1
40593,조사원의 조사서 조각,-1,-1
40594,좀비 열쇠,-1,-1
40595,죽음을 주관 하는 자에 관한 문서,-1,-1
40596,죽음의 서약,-1,-1
40597,찢어진 조사원의 조사서,-1,-1
40598,칸의 주머니,-1,-1
40599,타라스의 마법 주머니,-1,-1
40600,타락의 열쇠,-1,-1
40601,터틀 드래곤의 껍질,-1,-1
40602,파란색 플룻,-1,-1
40603,펑거스의 독,100000,50000
40604,해골 열쇠,-1,-1
40605,해골의 두개골,-1,-1
40606,혼돈의 열쇠,-1,-1
40607,환생의 물약,-1,-1
40608,흑기사의 서약서,-1,-1
40609,간디 오크 마법서,-1,-1
40610,네루가 오크 마법서,-1,-1
40611,두다 마라 오크 마법서,-1,-1
40612,아투바 오크 마법서,-1,-1
40613,검은 열쇠,-1,-1
40614,광물 수거 문서,-1,-1
40615,그림자 신전 2층 열쇠,-1,-1
40616,그림자 신전 3층 열쇠,-1,-1
40617,네크로맨서의 수정구,-1,-1
40618,대지의 숨결,-1,-1
40619,동쪽 감옥 열쇠,-1,-1
40620,두번째 미로 열쇠,-1,-1
40621,드레이크의 열쇠,-1,-1
40622,드레이크 발톱,-1,-1
40623,드루가 가문 1세대 가보,-1,-1
40624,드루가 가문 2세대 가보,-1,-1
40625,드루가 가문 3세대 가보,-1,-1
40626,드루가 가문 4세대 가보,-1,-1
40627,드루가 가문 5세대 가보,-1,-1
40628,드루가 가문 6세대 가보,-1,-1
40629,드루가 가문 7세대 가보,-1,-1
40630,디에고의 낡은 다이어리,-1,-1
40631,레스타의 반지,-1,-1
40632,레오나의 돈 주머니,-1,-1
40633,리자드맨의 보고서,-1,-1
40634,리자드맨의 보물,-1,-1
40635,마령군의 징표,-1,-1
40636,마령군의 징표함,-1,-1
40637,마르바의 편지,-1,-1
40638,마수군의 징표,-1,-1
40639,마수군의 징표함,-1,-1
40640,명법군의 징표함,-1,-1
40641,말하는 두루마리,-1,-1
40642,명법군의 징표,-1,-1
40643,물의 숨결,-1,-1
40644,미로 구조도,-1,-1
40645,바람의 숨결,-1,-1
40646,바실리스크 뿔,-1,-1
40647,보물지도 조각,-1,-1
40648,부식된 어쌔신의 검,-1,-1
40649,북동쪽 감옥 열쇠,-1,-1
40650,북쪽 감옥 열쇠,-1,-1
40651,불의 숨결,-1,-1
40652,불타는 가죽,-1,-1
40653,붉은 열쇠,-1,-1
40654,세번째 미로 열쇠,-1,-1
40655,수정 송곳니,-1,-1
40656,시련의 검A,-1,-1
40657,시련의 검B,-1,-1
40658,시련의 검C,-1,-1
40659,시련의 검D,-1,-1
40660,시련의 주문서,-1,-1
40661,아들의 유골,-1,-1
40662,아들의 초상화,-1,-1
40663,아들의 편지,-1,-1
40664,아라스의 부적,-1,-1
40665,아라스의 편지,-1,-1
40666,알 수 없는 가보,-1,-1
40667,암살군의 징표,-1,-1
40668,암살군의 징표함,-1,-1
40669,야히의 갈비뼈,-1,-1
40670,야히의 꼬리,-1,-1
40671,야히의 날개,-1,-1
40672,야히의 의지,-1,-1
40673,야히의 가면,-1,-1
40674,야히의 손톱,-1,-1
40675,어둠의 광석,-1,-1
40676,어둠의 숨결,-1,-1
40677,어둠의 주괴,-1,-1
40678,영혼석 파편,-1,-1
40679,오염된 갑옷,-1,-1
40680,오염된 망토,-1,-1
40681,오염된 부츠,-1,-1
40682,오염된 장갑,-1,-1
40683,오염된 투구,-1,-1
40684,오염된 활,-1,-1
40685,오움의 섬세한 조각상,-1,-1
40686,오움의 완성된 조각상,-1,-1
40687,오움의 주머니,-1,-1
40688,오움의 채색된 조각상,-1,-1
40689,오움의 투박한 조각상,-1,-1
40690,오움이 다듬던 조각상,-1,-1
40691,오움이 만들던 조각상,-1,-1
40692,완성된 보물지도,-1,-1
40693,원정대원의 갑옷,-1,-1
40694,원정대원의 망토,-1,-1
40695,원정대원의 부츠,-1,-1
40696,원정대원의 유품,-1,-1
40697,원정대원의 장갑,-1,-1
40698,원정대원의 투구,-1,-1
40699,원정대원의 활,-1,-1
40700,은제 플룻,-1,-1
40701,작은 보물지도,-1,-1
40702,작은 주머니,-1,-1
40703,정신지배의 돌,-1,-1
40704,죽음의 의지,-1,-1
40705,죽음의 도끼,-1,-1
40706,죽음의 망치,-1,-1
40707,죽음의 머리카락,-1,-1
40708,죽음의 창,-1,-1
40709,죽음의 칼,-1,-1
40710,친구의 가방,-1,-1
40711,카드무스의 목걸이,-1,-1
40712,카리프의 고급 주머니,-1,-1
40713,카리프의 주머니,-1,-1
40714,푸른 도마뱀의 껍질,-1,-1
40715,피어스의 선물주머니,-1,-1
40716,할아버지의 보물,-1,-1
40717,해어지고 구겨진 러브레터,-1,-1
40718,혈석 파편,-1,-1
40719,혼돈의 머리카락,-1,-1
40720,흑빛 날개,-1,-1
40721,거대 호박씨,-1,-1
40722,금호박,-1,-1
40723,은호박,-1,-1
40724,동호박,-1,-1
40725,호박 캔디,1,-1
40726,호박씨,-1,-1
40727,녹색 양말,-1,-1
40728,빨간색 양말,-1,-1
40729,황금색 양말,-1,-1
40733,명예의 코인,1,-1
40734,신뢰의 코인,1,-1
40735,용기의 코인,1,-1
40736,지혜의 코인,1,-1
40737,보물 상자,-1,-1
40738,실버 스팅,0.2,0.1
40739,스팅,0.1,0.05
40740,헤비 스팅,0.4,0.2
40741,오리하루콘 도금 뼈 화살,1,-1
40742,고대인의 화살,1,-1
40743,화살,1,-1
40744,은 화살,0.1,0.05
40745,황금 화살,1,-1
40746,미스릴 화살,0.2,0.1
40747,블랙 미스릴 화살,0.6,0.3
40748,오리하루콘 화살,0.4,0.2
40749,사냥꾼 송곳니,-1,-1
40750,파멸의 이빨,-1,-1
40751,전투 송곳니,50000,25000
40752,황금의 이빨,-1,-1
40753,알,-1,-1
40754,알,-1,-1
40755,알,-1,-1
40756,디바인 송곳니,-1,-1
40757,강철의 이빨,90000,45000
40758,빅토리 송곳니,-1,-1
40759,알,-1,-1
40760,알,-1,-1
40761,레더 펫 아머,15000,7500
40762,본 펫 아머,-1,-1
40763,강철 펫 아머,50000,25000
40764,미스릴 펫 아머,-1,-1
40765,크로스 펫 아머,-1,-1
40766,체인 펫 아머,-1,-1
40778,벨트,-1,-1
40779,강철괴,-1,-1
40780,죽음의 머리 (파랑),-1,-1
40781,죽음의 머리 (빨강),-1,-1
40782,그림자 신전 3 층 열쇠,-1,-1
40783,그림자 신전 3 층 열쇠,-1,-1
40801,황혼의 산맥 이동 주문서,1,-1
40802,아덴성 정원 주문서,-1,-1
40803,거울의 숲 순간 이동 주문서,1,-1
40804,화룡의 둥지 이동 주문서,1,-1
40805,수룡의 둥지 이동 주문서,1,-1
40806,풍룡의 둥지 이동 주문서,1,-1
40807,하이네 던전 3층 이동 주문서,1,-1
40808,하이네 던전 4층 이동 주문서,1,-1
40809,불 산록 이동 주문서,1,-1
40810,용의 계곡 이동 주문서,1,-1
40811,오아시스 이동 주문서,1,-1
40812,엘모어 이동 주문서,1,-1
40813,글루 디오 황무지 : 서쪽 이동 주문서,1,-1
40814,글루 디오 황무지 : 동쪽 주문서,1,-1
40815,윈 다우드 성 1층 던전 이동 주문서,1,-1
40816,윈 다우드 성 2층 던전 이동 주문서,1,-1
40817,안토케이부 1층 이동 주문서,1,-1
40818,안토케이부 2층 이동 주문서,1,-1
40819,안토케이부 3층 이동 주문서,1,-1
40820,상아탑 5층 이동 주문서,1,-1
40821,상아탑 6층 이동 주문서,1,-1
40822,상아탑 7층 이동 주문서,1,-1
40823,상아탑 8층 이동 주문서,1,-1
40824,수련 던전 2층 이동 주문서,1,-1
40825,수련 던전 3층 이동 주문서,1,-1
40826,수련 던전 4층 이동 주문서,1,-1
40827,기란 던전 2층 이동 주문서,1,-1
40828,기란 던전 3층 이동 주문서,1,-1
40829,기란 던전 4층 이동 주문서,1,-1
40830,글루 디오 던전 3층 이동 주문서,1,-1
40831,글루 디오 던전 4층 이동 주문서,1,-1
40832,글루 디오 던전 5층 이동 주문서,1,-1
40833,글루 디오 던전 6층 이동 주문서,1,-1
40834,글루 디오 던전 7층 이동 주문서,1,-1
40835,용의 계곡 던전 1층 이동 주문서,1,-1
40836,용의 계곡 던전 2층 이동 주문서,1,-1
40837,용의 계곡 던전 3층 이동 주문서,1,-1
40838,용의 계곡 던전 4층 이동 주문서,1,-1
40839,용의 계곡 던전 5층 이동 주문서,1,-1
40840,용의 계곡 던전 6층 이동 주문서,1,-1
40841,지룡의 둥지 이동 주문서,1,-1
40842,윈다우드 성 이동 주문서,-1,-1
40843,사막 주문서,-1,-1
40844,블루 디카의 방 이동 주문서,-1,-1
40845,침묵의 동굴 이동 주문서,-1,-1
40846,지하 침공 1층 이동 주문서,1,-1
40847,지하 침공 2층 이동 주문서,1,-1
40848,지하 침공 3층 이동 주문서,1,-1
40849,고대의 공간 1층 이동 주문서,-1,-1
40850,고대의 공간 2층 이동 주문서,-1,-1
40851,고대의 공간 4층 이동 주문서,-1,-1
40852,오움 던전 이동 주문서,1,-1
40853,대공동 은둔자지역 이동 주문서,1,-1
40854,마족 신전 이동 주문서,1,-1
40855,정령 무덤 이동 주문서,1,-1
40856,해적섬 이동 주문서,1,-1
40857,라바 정문 이동 주문서,1,-1
40858,술,1,-1
40859,마법 주문서 (힐),1,-1
40860,마법 주문서 (라이트),1,-1
40861,마법 주문서 (실드),1,-1
40862,마법 주문서 (에너지 볼트),1,-1
40863,마법 주문서 (텔레포트),1,-1
40864,마법 주문서 (아이스 대거),1,-1
40865,마법 주문서 (윈드 커터),1,-1
40866,마법 주문서 (홀리 웨폰),1,-1
40867,마법 주문서 (큐어 포이즌),1,-1
40868,마법 주문서 (칠 터치),1,-1
40869,마법 주문서 (커스: 포이즌),1,-1
40870,마법 주문서 (인챈트 웨폰),1,-1
40871,마법 주문서 (디텍션),1,-1
40872,마법 주문서 (디크리즈),1,-1
40873,마법 주문서 (파이어 애로우),1,-1
40874,마법 주문서 (스탈락),1,-1
40875,마법 주문서 (라이트닝),1,-1
40876,마법 주문서 (턴 언데드),1,-1
40877,마법 주문서 (익스트라 힐),1,-1
40878,마법 주문서 (커스: 블라인드),1,-1
40879,마법 주문서 (블레스트 아머),1,-1
40880,마법 주문서 (프로즌 클라우드),1,-1
40881,마법 주문서 (위크 엘리멘탈),1,-1
40883,마법 주문서 (파이어볼),1,-1
40884,마법 주문서 (인첸트 덱스터리티),1,-1
40885,마법 주문서 (웨폰 브레이크),1,-1
40886,마법 주문서 (뱀파이어릭 터치),1,-1
40887,마법 주문서 (슬로우),1,-1
40888,마법 주문서 (어스 재일),1,-1
40889,마법 주문서 (카운터 매직),1,-1
40890,마법 주문서 (메디테이션),1,-1
40891,마법 주문서 (커스: 패럴라이즈),1,-1
40892,마법 주문서 (콜 라이트닝),1,-1
40893,마법 주문서 (그레이터 힐),1,-1
40894,마법 주문서 (테이밍 몬스터),1,-1
40895,마법 주문서 (리무브 커스),1,-1
40896,마법 주문서 (콘 오브 콜드),1,-1
40897,마법 주문서 (마나 드레인),1,-1
40898,마법 주문서 (다크니스),1,-1
40899,강철 원석,-1,-1
40901,결혼반지 (은),5000,2500
40902,결혼반지 (금),10000,5000
40903,결혼반지 (사파이어),100000,50000
40904,결혼반지 (에메랄드),200000,100000
40905,결혼반지 (루비),500000,250000
40906,결혼반지 (다이아몬드),1000000,500000
40907,세마의 반지,-1,-1
40908,오림의 반지,-1,-1
40909,흙의 통행증,-1,-1
40910,물의 통행증,-1,-1
40911,불의 통행증,-1,-1
40912,공기의 통행증,-1,-1
40913,흙의 인장,-1,-1
40914,물의 인장,-1,-1
40915,불의 인장,-1,-1
40916,공기의 인장,-1,-1
40917,흙의 지배자,-1,-1
40918,물의 지배자,-1,-1
40919,불의 지배자,-1,-1
40920,공기의 지배자,-1,-1
40921,원소의 지배자,-1,-1
40922,격려의 물약,1,-1
40923,재능의 물약,1,-1
40924,후로라의 물약,1,-1
40925,정화의 물약,-1,-1
40926,신비한 물약:1단계,-1,-1
40927,신비한 물약:2단계,-1,-1
40928,신비한 물약:3단계,-1,-1
40929,신비한 물약:4단계,-1,-1
40930,바베큐,-1,-1
40931,가공된 사파이어:1단계,-1,-1
40932,가공된 루비:1단계,-1,-1
40933,가공된 에메랄드:1단계,-1,-1
40934,가공된 사파이어:2단계,-1,-1
40935,가공된 루비:2단계,-1,-1
40936,가공된 에메랄드:2단계,-1,-1
40937,가공된 사파이어:3단계,-1,-1
40938,가공된 루비:3단계,-1,-1
40939,가공된 에메랄드:3단계,-1,-1
40940,가공된 사파이어:4단계,-1,-1
40941,가공된 루비:4단계,-1,-1
40942,가공된 에메랄드:4단계,-1,-1
40943,가공된 지령의 다이아몬드:1단계,-1,-1
40944,가공된 수령의 다이아몬드:1단계,-1,-1
40945,가공된 화령의 다이아몬드:1단계,-1,-1
40946,가공된 풍령의 다이아몬드:1단계,-1,-1
40947,가공된 지령의 다이아몬드:2단계,-1,-1
40948,가공된 수령의 다이아몬드:2단계,-1,-1
40949,가공된 화령의 다이아몬드:2단계,-1,-1
40950,가공된 풍령의 다이아몬드:2단계,-1,-1
40951,가공된 지령의 다이아몬드:3단계,-1,-1
40952,가공된 수령의 다이아몬드:3단계,-1,-1
40953,가공된 화령의 다이아몬드:3단계,-1,-1
40954,가공된 풍령의 다이아몬드:3단계,-1,-1
40955,가공된 지령의 다이아몬드:4단계,-1,-1
40956,가공된 수령의 다이아몬드:4단계,-1,-1
40957,가공된 화령의 다이아몬드:4단계,-1,-1
40958,가공된 풍령의 다이아몬드:4단계,-1,-1
40959,명법군왕의 인장,-1,-1
40960,마령군왕의 인장,-1,-1
40961,마수군왕의 인장,-1,-1
40962,암살군왕의 인장,-1,-1
40964,흑마법 가루,-1,-1
40965,라스타바드 무기제작 비법서,-1,-1
40966,진명황의 방어구 비법서,-1,-1
40967,성지의 유물,-1,-1
40968,수행자의 경전,-1,-1
40969,다크엘프 영혼의 결정체,-1,-1
40970,앙가스의 꼬리,-1,-1
40971,앙가스의 이빨,-1,-1
40972,파사즈의 숨결,-1,-1
40973,파사즈의 날개,-1,-1
40974,디고의 피,-1,-1
40975,디고의 지느러미,-1,-1
40976,모래,-1,-1
40977,피묻은 모래,-1,-1
40978,시버인의 꼬리 : 흙,-1,-1
40979,시버인의 꼬리 : 물,-1,-1
40980,시버인의 꼬리 : 불,-1,-1
40981,시버인의 꼬리 : 공기,-1,-1
40982,시버인의 가죽 : 흙,-1,-1
40983,시버인의 가죽 : 물,-1,-1
40984,시버인의 가죽 : 불,-1,-1
40985,시버인의 가죽 : 공기,-1,-1
40986,시버인의 앞니,-1,-1
40987,저주해진 블랙 귀 링,-1,-1
40988,저주받은 검은 귀걸이,-1,-1
40989,저주받은 검은 귀걸이,-1,-1
40990,발록의 날개,-1,-1
40991,발록의 양손검,-1,-1
40992,발록의 가면,-1,-1
40993,발록의 뿔,-1,-1
40994,발록의 분신,-1,-1
40995,발록의 손톱,-1,-1
40996,발록의 전율,-1,-1
40997,발록의 이빨,-1,-1
40998,발록의 의지,-1,-1
40999,다크엘프 병사의 배지,-1,-1
41000,다크엘프 장군의 배지,-1,-1
41001,보상금,-1,-1
41002,광물 주머니,-1,-1
41003,로이의 주머니,-1,-1
41004,라블라의 주머니,-1,-1
41005,부활과 영생의 계약서,-1,-1
41006,라보르의 주머니,-1,-1
41007,이리스의 명령서：영혼의 안식,-1,-1
41008,이리스의 가방,-1,-1
41009,이리스의 명령서：동맹의 의지,-1,-1
41010,이리스의 추천서,-1,-1
41011,봉인된 역사서 1장,-1,-1
41012,봉인된 역사서 2장,-1,-1
41013,봉인된 역사서 3장,-1,-1
41014,봉인된 역사서 4장,-1,-1
41015,봉인된 역사서 5장,-1,-1
41016,봉인된 역사서 6장,-1,-1
41017,봉인된 역사서 7장,-1,-1
41018,봉인된 역사서 8장,-1,-1
41019,라스타바드의 역사서 1장,-1,-1
41020,라스타바드의 역사서 2장,-1,-1
41021,라스타바드의 역사서 3장,-1,-1
41022,라스타바드의 역사서 4장,-1,-1
41023,라스타바드의 역사서 5장,-1,-1
41024,라스타바드의 역사서 6장,-1,-1
41025,라스타바드의 역사서 7장,-1,-1
41026,라스타바드의 역사서 8장,-1,-1
41027,완성된 라스타바드의 역사서,-1,-1
41028,데스나이트의 서,-1,-1
41029,소환구 조각,-1,-1
41030,소환구 핵,-1,-1
41031,소환구：1 단계,-1,-1
41032,소환구：2 단계,-1,-1
41033,소환구：3 단계,-1,-1
41034,소환구：4 단계,-1,-1
41035,단테스의 소환구,-1,-1
41036,풀,345,172
41037,미완성의 항해 일지,-1,-1
41038,항해 일지 1 페이지,-1,-1
41039,항해 일지 2 페이지,-1,-1
41040,항해 일지 3 페이지,-1,-1
41041,항해 일지 4 페이지,-1,-1
41042,항해 일지 5 페이지,-1,-1
41043,항해 일지 6 페이지,-1,-1
41044,항해 일지 7 페이지,-1,-1
41045,항해 일지 8 페이지,-1,-1
41046,항해 일지 9 페이지,-1,-1
41047,항해 일지 10 페이지,-1,-1
41048,풀이 발려진 항해일지 1장,-1,-1
41049,풀이 발려진 항해일지 2장,-1,-1
41050,풀이 발려진 항해일지 3장,-1,-1
41051,풀이 발려진 항해일지 4장,-1,-1
41052,풀이 발려진 항해일지 5장,-1,-1
41053,풀이 발려진 항해일지 6장,-1,-1
41054,풀이 발려진 항해일지 7장,-1,-1
41055,풀이 발려진 항해일지 8장,-1,-1
41056,풀이 발려진 항해일지 9장,-1,-1
41057,풀이 발려진 항해일지 10장,-1,-1
41058,완성한 항해 일지,-1,-1
41059,항해사의 주머니,-1,-1
41060,노나메의 추천서,-1,-1
41061,조사단의 증서：요정 지역 두다마라 카메,-1,-1
41062,조사단의 증서：인간 지역 네루가 바쿠모,-1,-1
41063,조사단의 증서：정령 지역 두다마라 부카,-1,-1
41064,조사단의 증서：오크 지역 네루가 후우모,-1,-1
41065,조사단의 증서：조사단장 아투바 노아,-1,-1
41066,오염된 뿌리,-1,-1
41067,오염된 줄기,-1,-1
41068,오염된 허물,-1,-1
41069,오염된 갈기털,-1,-1
41070,오염된 요정의 날개,-1,-1
41071,은 쟁반,-1,-1
41072,은 촛대,-1,-1
41073,산적의 열쇠,-1,-1
41074,산적의 봉투,-1,-1
41075,오염된 머리카락,-1,-1
41076,오염된 대지의 핵,-1,-1
41077,오염된 물의 핵,-1,-1
41078,오염된 불의 핵,-1,-1
41079,오염된 바람의 핵,-1,-1
41080,오염된 정령의 핵,-1,-1
41081,오크의 징표,-1,-1
41082,오크의 목걸이,-1,-1
41083,주술 가루,-1,-1
41084,환각의 가루,-1,-1
41085,예언가의 진주,-1,-1
41086,스피리드의 뿌리,-1,-1
41087,스피리드의 껍질,-1,-1
41088,스피리드의 나뭇잎,-1,-1
41089,스피리드의 나뭇가지,-1,-1
41090,네루가의 토템,-1,-1
41091,두다-마라의 토템,-1,-1
41092,아투바의 토템,-1,-1
41093,꿈꾸는 곰인형,-1,-1
41094,유혹의 향수,-1,-1
41095,사랑스러운 드레스,-1,-1
41096,화려한 반지,-1,-1
41097,에마이의 마음,-1,-1
41098,영웅의 위인전,-1,-1
41099,세련된 모자,-1,-1
41100,최고급 와인,-1,-1
41101,알 수 없는 열쇠,-1,-1
41102,에셈의 마음,-1,-1
41103,바위 덩어리,-1,250
41104,철 광석,-1,500
41105,화산암,-1,500
41106,마이노의 꼬리털,-1,1000
41107,갑옷 조각,-1,1000
41108,다이아몬드 원석,-1,100000
41109,마이노 샤먼의 꼬리털,-1,100000
41110,유품 자루,-1,-1
41111,낡은 유품자루,-1,-1
41112,오래된 유품자루,-1,-1
41113,빛바랜 반지,-1,-1
41114,피묻은 손수건,-1,-1
41115,피묻은 문서,-1,-1
41116,빛바랜 목걸이,-1,-1
41117,아리아의 보답,-1,-1
41118,피묻은 단검,-1,-1
41119,검은 열쇠,-1,-1
41120,마야의 지팡이,-1,-1
41121,카헬의 계약서,-1,-1
41122,카헬의 지령서,-1,-1
41123,카헬의 타락한 가루,-1,-1
41124,카헬의 무력한 가루,-1,-1
41125,카헬의 아집의 가루,-1,-1
41126,혈흔의 타락한 정수,-1,-1
41127,혈흔의 무력한 정수,-1,-1
41128,혈흔의 아집의 정수,-1,-1
41129,혈흔의 정수,-1,-1
41130,혈흔의 계약서,-1,-1
41131,혈흔의 지령서,-1,-1
41132,혈흔의 타락한 가루,-1,-1
41133,혈흔의 무력한 가루,-1,-1
41134,혈흔의 아집의 가루,-1,-1
41135,카헬의 타락한 정수,-1,-1
41136,카헬의 무력한 정수,-1,-1
41137,카헬의 아집의 정수,-1,-1
41138,카헬의 정수,-1,-1
41139,볼품없는 고대 목걸이,-1,-1
41140,복원된 고대 목걸이,-1,-1
41141,신비한 힐링포션,-1,-1
41142,신비한 마나포션,-1,-1
41143,라버본 헤드 변신물약,1,-1
41144,라버본 솔져 변신물약,1,-1
41145,라버본 나이프 변신물약,1,-1
41146,드로몬드의 소개장,-1,-1
41147,기술서 (솔리드 캐리지),10000,5000
41148,기술서 (카운터 배리어),10000,5000
41149,정령의 수정 (소울 오브 프레임),5000,2500
41150,정령의 수정 (어디셔널 파이어),5000,2500
41151,정령의 수정 (아쿠아 프로텍트),4000,2000
41152,정령의 수정 (폴루트 워터),5000,2500
41153,정령의 수정 (스트라이커 게일),5000,2500
41154,어둠의 비늘,1,-1
41155,열화의 비늘,1,-1
41156,배덕의 비늘,1,-1
41157,증오의 비늘,1,-1
41158,마야의 수정구슬,-1,-1
41159,픽시의 깃털,-1,-1
41160,호출 피리,2000,1000
41161,신비한 검은 귀걸이,-1,-1
41162,신비한 검은 귀걸이,-1,-1
41163,신비한 검은 귀걸이,-1,-1
41164,신비한 마법사의 귀걸이,-1,-1
41165,신비한 기사의 귀걸이,-1,-1
41166,신비한 투사의 귀걸이,-1,-1
41167,신비한 회색 마법사의 귀걸이,-1,-1
41168,신비한 회색 기사의 귀걸이,-1,-1
41169,신비한 회색 투사의 귀걸이,-1,-1
41170,신비한 백색 마법사의 귀걸이,-1,-1
41171,신비한 백색 기사의 귀걸이,-1,-1
41172,신비한 백색 투사의 귀걸이,-1,-1
41173,검은 귀걸이,-1,-1
41174,검은 귀걸이,-1,-1
41175,검은 귀걸이,-1,-1
41176,마법사의 귀걸이,-1,-1
41177,기사의 귀걸이,-1,-1
41178,투사의 귀걸이,-1,-1
41179,회색 마법사의 귀걸이,-1,-1
41180,회색 기사의 귀걸이,-1,-1
41181,회색 투사의 귀걸이,-1,-1
41182,백색 마법사의 귀걸이,-1,-1
41183,백색 기사의 귀걸이,-1,-1
41184,백색 투사의 귀걸이,-1,-1
41185,세공된 영웅의 지령 반지,-1,-1
41186,세공된 영웅의 수령 반지,-1,-1
41187,세공된 영웅의 화령 반지,-1,-1
41188,세공된 영웅의 풍령 반지,-1,-1
41189,세공된 남작의 지령 반지,-1,-1
41190,세공된 남작의 수령 반지,-1,-1
