id,name,unidentified_name_id,identified_name_id,type,material,grade,weight,inv_gfx_id,grd_gfx_id,item_desc_id,ac,safe_enchant,use_royal,use_knight,use_wizard,use_elf,use_darkelf,use_dragonknight,use_illusionist,str,con,dex,int,wis,cha,hp,mp,hpr,mpr,sp,min_level,max_level,mr,is_haste,damage_reduction,weight_reduction,hit_modifier,dmg_modifier,bow_hit_modifier,bow_dmg_modifier,bless,tradable,deletable,charge_time,expiration_time,defense_water,defense_wind,defense_fire,defense_earth,resist_stun,resist_stone,resist_sleep,resist_freeze,resist_hold,resist_blind,exp_bonus,potion_recovery_rate
20199,라스타바드 부츠,$2913,$2913,boots,leather,-1,10000,1325,3430,1089,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20200,마수군왕의 부츠,$3856,$3856,boots,leather,-1,30000,1910,4971,0,-4,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20201,무관의 부츠,$3845,$3845,boots,steel,-1,60000,1899,4960,0,-2,6,0,1,0,0,1,1,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20202,바란카의 부츠,$3077,$3077,boots,leather,-1,10000,1525,3804,1165,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20203,반왕의 부츠,$2190,$2190,boots,iron,-1,12000,961,25,0,-3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20204,베레스의 부츠,$2767,$2767,boots,glass,-1,10000,1258,3254,1001,-2,6,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20205,부츠,$207,$207,boots,leather,-1,15000,435,25,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20206,상아탑의 가죽 샌달,$3291,$3291,boots,leather,-1,50000,447,25,1332,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20207,수중 부츠,$1804,$1804,boots,leather,-1,15000,704,25,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20208,신관의 부츠,$3852,$3852,boots,leather,-1,30000,1906,4967,0,-2,6,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20209,야히의 부츠,$3750,$3750,boots,bone,-1,1000,2004,5054,1719,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20210,어둠의 부츠,$2452 $207,$2452 $207,boots,cloth,-1,15000,1093,2936,873,-2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20211,얼음 여왕의 매력적인 샌달,$2752,$2752,boots,glass,-1,10000,5134,3260,986,-3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20212,징박은 가죽샌달,$1026,$1026,boots,leather,-1,10000,447,25,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20213,짧은 부츠,$206,$206,boots,leather,-1,10000,65,25,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20214,커츠의 부츠,$2775,$2775,boots,iron,-1,15000,1247,3317,1009,-3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20215,케레니스의 부츠,$2194,$2194,boots,iron,-1,15000,964,25,0,-2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20216,타락의 부츠,$3346,$3346,boots,leather,-1,10000,1669,4270,1382,-2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20217,푸른 해적 부츠,$3497,$3497,boots,leather,-1,15000,1766,4344,1488,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20218,흑장로의 샌달,$2745,$2745,boots,leather,-1,10000,1230,3298,979,-2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20219,가죽 방패,$1028,$1028,shield,leather,-1,25000,449,23,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20220,강철 방패,$1210,$1210,shield,iron,-1,140000,508,23,0,-3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20221,골각 방패,$1030,$1030,shield,bone,-1,30000,457,23,0,-3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20222,나무 방패,$778,$778,shield,wood,-1,30000,97,23,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20223,난쟁이족 둥근 방패,$194,$194,shield,iron,-1,100000,95,50,0,-2,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20224,라스타바드 라운드 실드,$2914,$2914,shield,iron,-1,50000,1331,3425,1090,-2,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20225,마나 수정구,$2351,$2351,shield,glass,-1,50000,1017,23,788,-2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20226,마력서,$1917,$1917,shield,paper,-1,20000,906,23,0,-2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20227,메두사 방패,$2213,$2213,shield,silver,-1,80000,979,23,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,30,0,0,0,0,0,0
20228,무관의 방패,$3846,$3846,shield,steel,-1,100000,1900,4961,0,-2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20229,반사 방패,$196,$196,shield,silver,-1,50000,137,23,119,-2,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,20,0,0,0,0,0,0
20230,붉은 기사의 방패,$192,$192,shield,silver,-1,50000,954,23,666,-2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20231,사각 방패,$429,$429,shield,iron,-1,120000,177,359,305,-3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20232,상아탑의 가죽 방패,$3293,$3293,shield,leather,-1,50000,450,23,1334,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20233,신관의 마력서,$3853,$3853,shield,paper,-1,30000,1907,4968,0,-3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,3,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20234,신의의 방패,$3794,$3794,shield,iron,-1,50000,1874,23,1811,-3,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20235,에바의 방패,$419,$419,shield,silver,-1,50000,1203,3174,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,20,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20236,요정족 방패,$187,$187,shield,silver,-1,50000,1202,3173,114,-2,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20237,우럭하이 방패,$189,$189,shield,iron,-1,50000,114,23,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20238,은기사의 방패,$922,$922,shield,silver,-1,100000,332,996,289,-2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20239,작은 방패,$186,$186,shield,wood,-1,30000,97,23,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20240,죽음의 보호구 조각,$3745,$3745,shield,bone,-1,20000,1973,5030,1714,-1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,3,0,0,0,0,0,0,0
20241,징박은 가죽방패,$1029,$1029,shield,leather,-1,35000,450,23,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20242,큰 방패,$193,$193,shield,iron,-1,100000,61,23,0,-2,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20243,계곡의 증표,$1758,$1758,amulet,gemstone,2,5000,665,8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20244,낡은 매력의 목걸이,$1667 $1007,$1667 $1007,amulet,gemstone,2,5000,642,8,311,0,0,1,1,1,1,1,1,1,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20245,낡은 민첩의 목걸이,$1667 $1003,$1667 $1003,amulet,gemstone,2,5000,638,8,307,0,0,1,1,1,1,1,1,1,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20246,낡은 완력의 목걸이,$1667 $1002,$1667 $1002,amulet,gemstone,2,5000,637,8,306,0,0,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20247,낡은 지식의 목걸이,$1667 $1005,$1667 $1005,amulet,gemstone,2,5000,640,8,309,0,0,1,1,1,1,1,1,1,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20248,낡은 지혜의 목걸이,$1667 $1006,$1667 $1006,amulet,gemstone,2,5000,641,8,310,0,0,1,1,1,1,1,1,1,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20249,낡은 체력의 목걸이,$1667 $1004,$1667 $1004,amulet,gemstone,2,5000,639,8,308,0,0,1,1,1,1,1,1,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20250,도펠겡어 보스의 목걸이,$2757,$2757,amulet,gemstone,0,5000,1254,3303,991,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20251,듀펠게넌의 목걸이,$797,$797,amulet,mithril,-1,5000,304,8,282,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20252,라이아의 목걸이,$3079,$3079,amulet,gemstone,1,5000,1517,3792,1167,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20253,마령군왕의 목걸이,$3859,$3859,amulet,gold,0,5000,1913,4974,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20254,매력의 목걸이,$1007,$1007,amulet,gemstone,1,5000,1192,3163,311,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20255,명법군왕의 반지,$3858,$3858,amulet,gold,0,5000,1912,4973,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20256,민첩의 목걸이,$1003,$1003,amulet,gemstone,1,5000,1188,3159,307,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20257,블랙 위자드의 목걸이,$3087,$3087,amulet,gemstone,1,5000,1485,3707,1175,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20258,비스트 서머너의 목걸이,$3083,$3083,amulet,gemstone,1,5000,1521,3796,1171,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20259,섬의 증표,$1757,$1757,amulet,gemstone,2,5000,665,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20260,아이리스의 목걸이,$2858,$2858,amulet,gemstone,0,5000,1165,3130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20261,야히의 목걸이,$3753,$3753,amulet,bone,0,1000,2002,5053,1722,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20262,영양 만점 목걸이,$3671,$3671,amulet,gold,-1,5000,1613,8,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20263,오크 투사의 목걸이,$1013,$1013,amulet,gemstone,2,5000,1193,3164,314,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20264,완력의 목걸이,$1002,$1002,amulet,gemstone,1,5000,1187,3158,306,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20265,조화의 인장,$3193,$3193,amulet,gemstone,-1,5000,1547,3976,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20266,지식의 목걸이,$1005,$1005,amulet,gemstone,1,5000,1190,3161,309,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20267,지혜의 목걸이,$1006,$1006,amulet,gemstone,1,5000,1191,3162,310,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20268,체력의 목걸이,$1004,$1004,amulet,gemstone,1,5000,1189,3160,308,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20269,해골 목걸이,$3500,$3500,amulet,bone,1,1000,1769,4347,1491,-2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20277,도펠겡어 보스의 오른쪽 반지,$2756,$2756,ring,wood,1,3000,1253,3302,990,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20278,도펠겡어 보스의 왼쪽 반지,$2755,$2755,ring,wood,1,3000,1252,3301,989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20279,라이아의 반지,$3080,$3080,ring,gemstone,0,1000,1518,3793,1168,-5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20280,멸마의 반지,$1662,$1662,ring,gold,1,3000,626,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20281,변신 조종 반지,$261,$261,ring,gold,0,3000,1195,3166,65,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20282,상아탑의 반지,$3294,$3294,ring,gemstone,2,1000,1029,21,1335,-1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20284,소환 조종 반지,$1937,$1937,ring,gold,0,3000,905,21,658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20285,수령의 반지,$1664,$1664,ring,gold,1,3000,629,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,30,0,0,0,0,0,0,0,0,0,0,0
20286,수호 단원의 반지,$3008,$3008,ring,gemstone,2,1000,1344,3460,1113,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20287,수호자의 반지,$2225,$2225,ring,gold,0,3000,905,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20288,순간이동 조종 반지,$241,$241,ring,gold,0,3000,1194,3165,64,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20289,심연의 반지,$3257,$3257,ring,platinum,1,3000,1637,4120,1292,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,8,0,0,0,0,0
20290,야히의 반지,$3752,$3752,ring,bone,0,1000,2010,5060,1721,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20291,영양 만점 반지,$3672,$3672,ring,gold,-1,1000,1615,21,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20293,저주받은 다이아몬드 반지,$3503,$3503,ring,gold,1,1000,1776,4351,1495,0,0,1,1,1,1,1,1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20294,저주받은 루비 반지,$3501,$3501,ring,gold,1,1000,1770,4348,1492,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20295,저주받은 사파이어 반지,$3502,$3502,ring,gold,1,1000,1772,4349,1493,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,-10,-10,-10,-10,0,5,0,0,0,0,0,0
20296,저주받은 에메랄드 반지,$3528,$3528,ring,gold,1,1000,1774,4350,1494,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20297,정신력의 인장,$3194,$3194,ring,silver,-1,1000,1548,21,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20298,제니스의 반지,$2406,$2406,ring,gold,1,3000,1037,2880,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20299,죽음의 대가,$3097,$3097,ring,gemstone,1,1000,1496,3718,1185,-1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,0,48,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20300,지령의 반지,$1665,$1665,ring,gold,1,3000,627,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,30,0,0,0,0,0,0,0,0
20301,체력의 인장,$3195,$3195,ring,copper,-1,1000,1549,21,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20302,풍령의 반지,$1666,$1666,ring,gold,1,3000,630,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,30,0,0,0,0,0,0,0,0,0,0
20303,항마의 반지,$1661,$1661,ring,gold,2,3000,625,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20304,화령의 반지,$1663,$1663,ring,gold,1,3000,628,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,30,0,0,0,0,0,0,0,0,0
20305,사이하의 반지,$1379,$1379,ring,gold,-1,1000,87,21,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20306,낡은 신체의 벨트,$1667 $1669,$1667 $1669,belt,leather,1,50000,631,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20307,낡은 영혼의 벨트,$1667 $1671,$1667 $1671,belt,leather,1,50000,633,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
