id,name,skill_level,skill_number,consume_mp,consume_hp,consume_item_id,consume_amount,reuse_delay,buff_duration,target,target_to,damage_value,damage_dice,damage_dice_count,probability_value,probability_dice,probability_max,attr,type,lawful,ranged,area,through,skill_id,name_id,action_id,cast_gfx,cast_gfx2,sys_msg_id_happen,sys_msg_id_stop,sys_msg_id_fail,can_cast_with_invis,ignores_counter_magic,is_buff,impl
10016,windcutter bomb,0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,8,64,0,6,2,0,0,,18,1800,-1,0,0,0,0,0,0,\N
10017,icedagger bomb,0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,4,64,0,6,2,0,0,,18,1798,-1,0,0,0,0,0,0,\N
10018,피닉스(원거리 화염),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,2,64,0,8,3,0,0,,18,1794,-1,0,0,0,0,0,0,\N
10019,에이션트자이언트(어스퀘이크),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,1,64,0,0,-1,0,0,,18,2483,-1,0,0,0,0,0,0,\N
10020,땅의 대정령(원거리 마법),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,1,64,0,8,0,0,0,,19,2750,-1,0,0,0,0,0,0,\N
10021,불의 대정령(파이어 볼),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,2,64,0,8,0,0,0,,19,2748,-1,0,0,0,0,0,0,\N
10022,물의 대정령(원거리 마법),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,4,64,0,8,0,0,0,,18,2739,-1,0,0,0,0,0,0,\N
10023,spirit of water boss spear,0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,4,64,0,8,0,0,0,,18,2740,-1,0,0,0,0,0,0,\N
10024,demon(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,6,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10025,타락(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4326,-1,0,0,0,0,0,0,\N
10026,린드비오르(안식),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,8,64,0,20,0,1,0,,30,4166,-1,0,0,0,0,1,0,\N
10027,안타라스(안식),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,1,64,0,20,0,1,0,,30,4156,-1,0,0,0,0,1,0,\N
10028,발라카스(안식),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,2,64,0,20,0,1,0,,30,4160,-1,0,0,0,0,1,0,\N
10029,파푸리온(안식),0,0,5,0,0,0,0,0,attack,3,1500,10,50,0,0,-1,4,64,0,20,0,1,0,,30,4163,-1,0,0,0,0,1,0,\N
10030,서큐버스(단체 마법),0,0,20,0,0,0,0,0,attack,3,40,10,3,0,0,-1,4,64,0,-1,0,0,0,,18,1115,-1,0,0,0,0,0,0,\N
10031,succubus g magic,0,0,20,0,0,0,0,0,attack,3,80,20,2,0,0,-1,0,64,0,-1,0,0,0,,18,1119,-1,0,0,0,0,0,0,\N
10032,zenith queen spell e venom,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,6,0,0,,18,2819,-1,0,0,0,0,0,0,\N
10033,Imp Magic,0,0,5,0,0,0,0,0,attack,3,10,10,1,0,0,-1,0,64,0,-1,0,0,0,,18,1161,-1,0,0,0,0,0,0,\N
10034,Bomb Flower E,0,0,0,0,0,0,0,0,attack,3,10,8,6,0,0,-1,2,64,0,10,0,0,0,,18,1991,-1,0,0,0,0,0,0,\N
10035,라이아(아이스이라프션),0,0,32,0,0,0,0,0,attack,3,50,10,8,0,0,-1,5,64,0,9,0,0,0,,18,3685,-1,0,0,0,0,0,0,\N
10036,맘보 토끼 V(범위),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10037,맘보 토끼 E(범위),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10038,심연의 주인(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,4,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10039,개미 오크(특수),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10040,Ariorc attack Ii E,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4374,-1,0,0,0,0,0,0,\N
10041,Ariorc attack Iii E,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,4,0,0,,18,4375,-1,0,0,0,0,0,0,\N
10042,렛서데이몬(화염 매직 스퀘어),0,0,5,0,0,0,0,0,none,3,50,10,8,0,0,-1,2,64,0,0,2,0,0,,18,2527,-1,0,0,0,0,0,0,\N
10043,다크 포레스트(범위 마법),0,0,5,0,0,0,0,0,none,3,50,10,8,0,0,-1,0,64,0,0,4,0,0,,18,3363,-1,0,0,0,0,0,0,\N
10044,블랙 위저드(범위 마법),0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3700,-1,0,0,0,0,0,0,\N
10045,Dire Bat L E Screen,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3417,-1,0,0,0,0,0,0,\N
10046,Blue Tale Laser,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,4080,-1,0,0,0,0,0,0,\N
10047,코라프트프리스트(범위 마법),0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,6,0,0,0,,18,3700,-1,0,0,0,0,0,0,\N
10048,Seadancer M A,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,9,0,0,0,,18,1606,-1,0,0,0,0,0,0,\N
10049,Seadancer M B,0,0,5,0,0,0,0,0,attack,3,50,10,8,0,0,-1,0,64,0,9,0,0,0,,18,1608,-1,0,0,0,0,0,0,\N
10050,파프리온(아이스 호흡),0,0,5,0,0,0,0,0,attack,3,200,10,8,0,0,-1,4,64,0,4,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10051,파프리온(거품),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,4,64,0,0,15,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10052,발라카스 (메테오),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,2,64,0,0,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10053,린드 비 오르 (전격),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,8,64,0,0,6,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10054,자기 라스(호흡),0,0,5,0,0,0,0,0,none,3,250,10,12,0,0,-1,1,64,0,0,15,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10055,Burst,0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,2,0,0,,18,243,-1,0,0,0,0,0,0,\N
10056,데스나이트(아스크에이크),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,4,0,0,,19,245,-1,0,0,0,0,0,0,\N
10057,Recall,0,0,5,0,0,0,10000,0,buff,3,0,0,0,0,0,-1,0,128,0,10,0,0,0,,19,2235,-1,0,0,0,0,0,0,\N
10058,죽음의 사제 사큐바스(단체 마법),0,0,5,0,0,0,0,0,attack,3,50,8,5,0,0,-1,0,64,0,8,0,0,0,,18,4696,-1,0,0,0,0,0,0,\N
10059,죽음의 사제 베레스(단체 마법),0,0,5,0,0,0,0,0,attack,3,70,8,5,0,0,-1,0,64,0,6,0,0,0,,18,4655,-1,0,0,0,0,0,0,\N
10060,죽음의 사제 demon(단체 마법),0,0,5,0,0,0,0,0,attack,3,30,8,5,0,0,-1,0,64,0,6,0,0,0,,18,4579,-1,0,0,0,0,0,0,\N
10061,리치(원거리 마법),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,8,3,0,0,,30,2546,-1,0,0,0,0,0,0,\N
10062,Grimm 리퍼(원거리 마법),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,3,0,0,,18,3396,-1,0,0,0,0,0,0,\N
10063,야히(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,10,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10064,야히(원거리 마법),0,0,5,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,8,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10065,파스(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,50,8,5,0,0,-1,8,64,0,8,0,0,0,,18,5663,-1,0,0,0,0,0,0,\N
10066,파사즈(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,50,8,8,0,0,-1,8,64,0,8,0,0,0,,18,5469,-1,0,0,0,0,0,0,\N
10067,디 안 가스(불길),0,0,0,0,0,0,0,0,attack,3,50,10,10,0,0,-1,2,64,0,5,5,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10068,안 가스(불길),0,0,0,0,0,0,0,0,attack,3,100,10,10,0,0,-1,2,64,0,5,5,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10069,바르로그(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,0,15,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10070,바르로그(전범위 마법),0,0,5,0,0,0,0,0,none,3,200,10,10,0,0,-1,2,64,0,0,15,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10071,Freeze,0,0,5,0,0,0,0,8,buff,3,0,0,0,0,8,-1,1,1,0,-1,0,0,0,,19,4184,-1,0,0,0,0,0,0,\N
10072,익사한 영혼(2 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,2,0,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10073,익사한 영혼(6 셀 원거리 마법 공격),0,0,5,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5415,-1,0,0,0,0,0,0,\N
10074,스케르톤이르(6 셀 원거리 공격),0,0,5,0,0,0,0,0,attack,3,50,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5410,-1,0,0,0,0,0,0,\N
10075,대왕 오징어(광범위 마법),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,4,64,0,0,7,0,0,,18,5550,-1,0,0,0,0,0,0,\N
10076,배틀 타이거(원거리 마법),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5131,-1,0,0,0,0,0,0,\N
10077,기주견(원거리 마법),0,0,10,0,0,0,0,0,attack,3,6,5,5,0,0,-1,0,64,0,6,0,0,0,,18,4584,-1,0,0,0,0,0,0,\N
10078,스피릿드의 소환물(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,4406,-1,0,0,0,0,0,0,\N
10079,스피릿드(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,0,0,0,,18,4406,-1,0,0,0,0,0,0,\N
10080,하이리자드만(6 셀 원거리 공격),0,0,0,0,0,0,0,0,attack,3,40,10,3,0,0,-1,0,64,0,6,0,0,0,,30,4238,-1,0,0,0,0,0,0,\N
10081,카즈드다크에르후나이트(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,7,0,0,,18,5633,-1,0,0,0,0,0,0,\N
10082,카즈드다크에르후나이트(범위 특수 공격),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,3,0,0,,18,5643,-1,0,0,0,0,0,0,\N
10083,여단장 다크 판사(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,50,10,10,0,0,-1,0,64,0,6,0,0,0,,18,4629,-1,0,0,0,0,0,0,\N
10084,여단장 다크 판사(범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,0,3,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10085,카즈드다크에르후메이지(단체 마법),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,8,0,0,0,,18,5521,-1,0,0,0,0,0,0,\N
10086,피의 강령술사(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,1,4673,-1,0,0,0,0,0,0,\N
10087,피의 강령술사(범위 특수 공격),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,7,0,0,,30,4676,-1,0,0,0,0,0,0,\N
10088,다크 로드(원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,1,4660,-1,0,0,0,0,0,0,\N
10089,다크 로드(범위 특수 공격),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,0,64,0,0,7,0,0,,18,4663,-1,0,0,0,0,0,0,\N
10090,쟈이안트가드안트(아스크에이크),0,0,5,0,0,0,0,0,none,3,100,10,10,0,0,-1,1,64,0,0,-1,0,0,,18,1812,-1,0,0,0,0,0,0,\N
10091,다크 일렉트로닉 멘탈 리스트(범위 마법 공격),0,0,0,0,0,0,0,0,none,3,10,8,4,0,0,-1,0,64,0,0,3,0,0,,18,3363,-1,0,0,0,0,0,0,\N
10092,블랙 위저드(원거리 마법),0,0,10,0,0,0,0,0,attack,3,100,10,10,0,0,-1,0,64,0,6,0,0,0,,18,3705,-1,0,0,0,0,0,0,\N
10093,다크 포레스트(원거리 공격),0,0,0,0,0,0,0,0,attack,3,10,10,3,0,0,-1,1,64,0,6,2,0,0,,18,3762,-1,0,0,0,0,0,0,\N
10094,딥 플라워(원거리 공격),0,0,0,0,0,0,0,0,attack,3,10,10,1,0,0,-1,1,64,0,6,0,0,0,,18,3572,-1,0,0,0,0,0,0,\N
10095,브락크엔트(범위 마법 공격),0,0,0,0,0,0,0,0,none,3,50,10,10,0,0,-1,8,64,0,0,2,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10096,에바시단서(6 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,4,64,0,10,0,0,0,,18,1606,-1,0,0,0,0,0,0,\N
10097,에바시단서(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,4,64,0,10,0,0,0,,18,1608,-1,0,0,0,0,0,0,\N
10098,카프(이라프션),0,0,10,0,0,0,0,0,attack,3,20,10,6,0,0,-1,1,64,0,10,0,0,0,,18,5847,-1,0,0,0,0,0,0,\N
10099,자이언트 웜(범위 마법 공격),0,0,10,0,0,0,0,0,none,3,50,10,10,0,0,-1,8,64,0,0,7,0,0,,18,5789,-1,0,0,0,0,0,0,\N
10100,저주해진 무녀 사엘(범위 마법 공격),0,0,10,0,0,0,0,0,attack,3,50,10,10,0,0,-1,8,64,0,2,2,0,0,,18,5449,-1,0,0,0,0,0,0,\N
10101,카즈파라라이즈(mob),0,0,0,0,0,0,5000,10,buff,3,0,0,0,0,8,-1,1,4,0,3,0,0,0,$1456,18,746,-1,0,0,280,0,0,0,\N
10102,장로 수행원(크로렌스형)(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,20,5,10,0,0,-1,0,64,0,8,0,0,0,,18,5570,-1,0,0,0,0,0,0,\N
10103,신관장 바운티(장로 수행원 바운티형)(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,20,5,10,0,0,-1,0,64,0,8,0,0,0,,18,4840,-1,0,0,0,0,0,0,\N
10104,부제사장 카산드라(신관장 가이토)(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4706,-1,0,0,0,0,0,0,\N
10105,마법 단장 카르미엘(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4846,-1,0,0,0,0,0,0,\N
10106,사단장 신크레어(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,10,10,0,0,-1,0,64,0,8,0,0,0,,18,4834,-1,0,0,0,0,0,0,\N
10107,사단장 신크레어(날씨 스트라이크),0,0,0,0,0,0,0,0,none,3,50,15,8,0,0,-1,2,64,0,3,3,0,0,,19,4836,-1,0,0,0,0,0,0,\N
10108,대법관 바로드(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,0,64,0,8,0,0,0,,18,5474,-1,0,0,0,0,0,0,\N
10109,대법관 바로드(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10110,대법관 라미아스(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,2,64,0,5,2,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10111,대법관 티아메스(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,2,64,0,8,0,0,0,,18,5281,-1,0,0,0,0,0,0,\N
10112,대법관 티아메스(광범위),0,0,0,0,0,0,0,0,none,3,50,15,8,0,0,-1,2,64,0,0,15,0,0,,19,4539,-1,0,0,0,0,0,0,\N
10113,대법관 이데아(8 셀 특수 공격),0,0,0,0,0,0,0,0,attack,3,30,10,10,0,0,-1,0,64,0,8,0,0,0,,30,5301,-1,0,0,0,0,0,0,\N
10114,대법관 엔디아스(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10115,대법관 바로메스(7 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,0,64,0,7,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10116,대법관 맥주 타스(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10117,대법관 케이나(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,100,10,10,0,0,-1,0,64,0,5,2,0,0,,18,5376,-1,0,0,0,0,0,0,\N
10118,카즈드다크에르후(범위 쇼크 스탠),0,0,0,0,0,0,0,6,buff,3,0,0,0,50,0,-1,0,1,0,5,3,0,0,,19,4434,-1,0,0,280,0,0,0,\N
10119,카즈드다크에르후파이타(6 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,3,0,0,,19,5561,-1,0,0,0,0,0,0,\N
10120,카즈드다크에르후메이지(10 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,10,0,0,0,,30,5524,-1,0,0,0,0,0,0,\N
10121,카즈드다크에르후나이트(6 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,5631,-1,0,0,0,0,0,0,\N
10122,저주받은 다크 엘프 기사 (7 셀 특수 범위 공격),0,0,0,0,0,0,0,0,none,3,10,5,5,0,0,-1,0,64,0,7,3,0,0,,19,5637,-1,0,0,0,0,0,0,\N
10123,저주받은 다크 엘프 기사 (4 셀 범위 공격),0,0,0,0,0,0,0,0,attack,3,20,5,5,0,0,-1,0,64,0,0,3,0,0,,18,5631,-1,0,0,0,0,0,0,\N
10124,오테(8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,20,10,5,0,0,-1,0,64,0,8,0,0,0,,18,5445,-1,0,0,0,0,0,0,\N
10125,테폰(5 셀 범위 특수 공격),0,0,0,0,0,0,0,0,none,3,20,5,5,0,0,-1,0,64,0,0,2,0,0,,18,5261,-1,0,0,0,0,0,0,\N
10126,기르타스(사풍),0,0,0,0,0,0,0,0,attack,3,200,10,15,0,0,-1,0,64,0,15,3,0,0,,25,5651,-1,0,0,0,0,0,0,\N
10127,기르타스(아스크에이크),0,0,0,0,0,0,0,0,none,3,200,10,20,0,0,-1,0,64,0,0,15,0,0,,18,5616,-1,0,0,0,0,0,0,\N
10128,기르타스(아이스 호흡),0,0,0,0,0,0,0,0,attack,3,200,10,20,0,0,-1,0,64,0,6,3,0,0,,12,2510,-1,0,0,0,0,0,0,\N
10129,기르타스(독무),0,0,0,0,0,0,0,0,none,3,200,10,20,0,0,-1,0,64,0,0,15,1,0,,19,5638,-1,0,0,0,0,0,0,\N
10130,기르타스(블루 바리어),0,0,0,0,0,0,0,8,none,0,200,10,20,0,0,-1,0,2,0,0,5,1,0,,0,5626,-1,0,0,0,0,0,0,\N
10131,테베오벨리스크(토네이도),7,4,10,0,0,0,1000,0,none,3,20,10,5,0,0,-1,8,64,0,0,3,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10132,테베스핑크스(범위 마법),0,0,10,0,0,0,1000,0,none,3,50,10,8,0,0,-1,8,64,0,0,3,0,0,,18,6703,-1,0,0,0,0,0,0,\N
10133,콘 오브 콜드(act-30),0,0,20,0,0,0,0,0,attack,3,30,10,3,0,0,-1,4,64,0,6,0,0,32,,30,1809,-1,0,0,0,0,0,0,\N
10134,이렉카좀(광범위 전격 공격),0,0,0,0,0,0,0,0,none,3,10,10,10,0,0,-1,0,64,0,2,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
10135,하이리자드만(6 셀 원거리 특수 공격),0,0,4,0,0,0,0,0,attack,3,10,8,5,0,0,-1,0,64,0,6,0,0,0,,30,1606,-1,0,0,0,0,0,0,\N
10136,파이어 볼(act30),0,0,20,0,0,0,0,0,attack,3,4,8,3,0,0,-1,2,64,0,6,3,0,0,,30,171,-1,0,0,0,0,0,0,\N
10137,테베니호스 (6 셀 원거리 특수 공격),0,0,10,0,0,0,0,0,attack,3,25,10,5,0,0,-1,2,64,0,6,0,0,0,,18,6668,-1,0,0,0,0,0,0,\N
10138,테베 호루스 (6 셀 원거리 특수 공격),0,0,10,0,0,0,0,0,attack,3,100,20,5,0,0,-1,2,64,0,6,0,0,0,,18,6572,-1,0,0,0,0,0,0,\N
10139,테베 아누비스 (6 셀 원거리 특수 공격),0,0,10,0,0,0,0,0,attack,3,100,20,5,0,0,-1,2,64,0,6,0,0,0,,18,6598,-1,0,0,0,0,0,0,\N
10140,테베 호루스 (4 셀 특수 공격),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,2,64,0,4,3,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10141,테베 아누비스 (4 셀 특수 공격),0,0,0,0,0,0,0,0,none,3,80,10,10,0,0,-1,1,64,0,4,3,0,0,,19,2510,-1,0,0,0,0,0,0,\N
10142,케르베로스(불길),0,0,0,0,0,0,0,0,attack,2,10,8,5,0,0,-1,2,64,0,2,2,0,0,,30,2510,-1,0,0,0,0,0,0,\N
10143,혼케르베로스의 불길,0,0,0,0,0,0,0,0,attack,2,10,8,3,0,0,-1,2,64,0,2,2,0,0,,18,1783,-1,0,0,0,0,0,0,\N
10144,혼케르베로스의 불길(넓은 하늘동),0,0,0,0,0,0,0,0,attack,2,10,8,3,0,0,-1,2,64,0,2,2,0,0,,1,1783,-1,0,0,0,0,0,0,\N
10145,Heine 가이드(10 셀 원거리 공격),0,0,0,0,0,0,0,0,attack,3,8,5,3,0,0,-1,0,64,0,10,0,0,0,,18,1662,-1,0,0,0,0,0,0,\N
10146,체이서 (테베 무기),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10147,체이서 (쿠 쿨칸 무기),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,4,64,0,1,0,0,1,$1436,18,7179,-1,0,0,0,0,0,0,\N
10148,낙석 (할로윈 무기),0,0,0,0,0,0,0,0,attack,3,10,10,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,2750,-1,0,0,0,0,0,0,\N
10149,프로즌 클라우드 (프리 징 계약자 용),0,0,0,0,0,0,0,0,attack,3,10,15,5,0,0,-1,4,64,0,1,0,0,1,$1436,18,1804,-1,0,0,0,0,0,0,\N
10150,사파이어 키 링크,0,0,0,0,0,0,0,0,attack,3,16,5,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10151,흑요석 키 링크,0,0,0,0,0,0,0,0,attack,3,14,5,2,0,0,-1,1,64,0,1,0,0,1,$1436,18,7025,-1,0,0,0,0,0,0,\N
10152,슈퍼 멍키 (원거리 마법),0,0,10,0,0,0,0,0,attack,3,10,5,5,0,0,-1,0,64,0,6,0,0,0,,18,7288,-1,0,0,0,0,0,0,\N
10153,세루만 (8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,50,10,5,0,0,-1,0,64,0,8,0,0,0,,1,5773,-1,0,0,0,0,0,0,\N
10154,세루만 (12 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,50,10,5,0,0,-1,4,64,0,12,0,0,0,,18,5771,-1,0,0,0,0,0,0,\N
10155,자이언트 히드라 (8 셀 원거리 특수 공격),0,0,0,0,0,0,0,0,attack,3,30,10,5,0,0,-1,4,64,0,8,0,0,0,,18,5806,-1,0,0,0,0,0,0,\N
10156,파사 즈 (녹색 토네이도),0,0,10,0,0,0,0,0,none,3,20,10,5,0,0,-1,8,64,0,0,4,0,0,,18,5893,-1,0,0,0,0,0,0,\N
10157,데몬의 분신 (6 셀 원거리 특수 공격),0,0,10,0,0,0,0,0,attack,3,30,10,5,0,0,-1,0,64,0,6,0,0,0,,18,4848,-1,0,0,0,0,0,0,\N
10158,발록의 분신 (4 셀 특수 공격),0,0,10,0,0,0,0,0,none,3,30,10,5,0,0,-1,0,64,0,0,4,0,0,,18,5902,-1,0,0,0,0,0,0,\N
10159,하딘의 분신 (6 셀 원거리 마법),0,0,10,0,0,0,0,0,attack,0,30,10,10,0,0,-1,0,0,0,6,0,0,0,,18,7467,-1,0,0,0,0,0,0,\N
10160,하딘의 분신 (4 셀 범위 마법),0,0,10,0,0,0,0,0,none,0,20,10,10,0,0,-1,0,0,0,0,4,0,0,,19,7468,-1,0,0,0,0,0,0,\N
10161,악마의 역,0,0,0,0,0,0,0,0,attack,3,0,2,3,0,0,-1,4,64,0,1,0,0,1,,18,8150,-1,0,0,0,0,0,0,\N
10162,골드 드래곤 (근거리 마법),0,0,20,0,0,0,0,0,attack,3,7,4,4,0,0,-1,2,64,0,2,0,0,0,,18,6398,-1,0,0,0,0,0,0,\N
10163,골드 드래곤 (원거리 마법),0,0,45,0,0,0,0,0,attack,3,7,4,4,0,0,-1,2,64,0,6,0,0,0,,18,171,-1,0,0,0,0,0,0,\N
11001,紅蓮(火炎魔方陣),0,0,5,0,0,0,0,0,none,3,20,3,3,0,0,-1,2,64,0,0,2,0,0,,18,2527,-1,0,0,0,0,0,0,\N
11002,ファイアー ボール(最果てMOB),0,0,5,0,0,0,0,0,attack,3,20,3,3,0,0,-1,2,64,0,6,3,0,0,,18,171,-1,0,0,0,0,0,0,\N
11003,業火(炎),0,0,5,0,0,0,0,0,attack,3,20,3,3,0,0,-1,2,64,0,2,2,0,0,,18,2510,-1,0,0,0,0,0,0,\N
