id,name,unidentified_name_id,identified_name_id,type,is_twohanded,material,weight,inv_gfx_id,grd_gfx_id,item_desc_id,dmg_small,dmg_large,range,safe_enchant,use_royal,use_knight,use_wizard,use_elf,use_darkelf,use_dragonknight,use_illusionist,hit_modifier,dmg_modifier,str,con,dex,int,wis,cha,hp,mp,hpr,mpr,sp,mr,is_haste,double_dmg_chance,weakness_exposure,magic_dmg_modifier,can_be_dmg,min_level,max_level,bless,tradable,deletable,charge_time,expiration_time
242,歴戦のクロスボウ,$9048,$9048,bow,0,orichalcum,50000,1873,4761,0,3,2,-1,-1,0,0,0,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
243,歴戦の スタッフ,歴戦の $88,歴戦の $88,staff,0,orichalcum,15000,291,75,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
244,歴戦の クロウ,歴戦の $372,歴戦の $372,claw,1,steel,30000,1065,2910,0,17,15,1,-1,0,0,0,0,1,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,0,\N
245,幸せの小槌,$4962,$4962,blunt,0,leather,50000,2509,6008,0,1,1,1,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
246,試練の剣,$4046,$4046,sword,0,iron,40000,932,3963,1866,10,10,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
247,試練の剣,$4046,$4046,sword,0,iron,40000,932,3963,1867,10,10,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
248,試練の剣,$4046,$4046,sword,0,iron,40000,932,3963,1868,10,10,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
249,試練の剣,$4046,$4046,sword,0,iron,40000,932,3963,1869,10,10,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
250,イリュージョン ダガー,イリュージョン $70,イリュージョン $70,dagger,0,iron,5000,1317,3370,0,16,4,1,4,1,1,1,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
251,イリュージョン ツヴァイハンダー,イリュージョン ツヴァイハンダー,イリュージョン ツヴァイハンダー,twohandsword,1,steel,5000,1016,4764,0,14,26,1,4,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
252,イリュージョン スピアー,イリュージョン スピアー,イリュージョン スピアー,spear,0,steel,5000,50,5,0,10,10,2,4,1,1,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
253,イリュージョン アックス,イリュージョン $1,イリュージョン $1,blunt,0,steel,5000,1658,4257,0,12,15,1,4,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
254,イリュージョン デュアルブレード,イリュージョン デュアルブレード,イリュージョン デュアルブレード,dualsword,1,steel,5000,1656,4256,0,15,10,1,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,1,1,0,\N
255,イリュージョン スタッフ,イリュージョン $88,イリュージョン $88,staff,0,steel,5000,1654,4255,0,13,13,1,4,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
256,ハロウィン パンプキン ロングソード,$5254,$5254,sword,0,wood,35000,2651,6401,2791,10,10,1,6,1,1,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
257,ハロウィン ロングソード,$9064,$9064,sword,0,wood,35000,2651,6401,6028,10,10,1,6,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
258,アルティメット ハロウィン ソード,$9066,$9066,sword,0,wood,35000,3233,6401,6030,8,8,1,6,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
259,マナ バゼラード,$5486,$5486,dagger,0,mithril,30000,2913,6736,3015,6,4,1,6,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
260,レイジング ウィンド,$5487,$5487,blunt,1,steel,130000,2909,6734,3016,23,23,1,6,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
261,エンジェル スタッフ,$13819,$13819,staff,0,silver,20000,2915,6737,3018,12,12,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
262,ディストラクション,$5488,$5488,twohandsword,1,steel,150000,2917,6738,3017,25,25,1,6,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
263,フリージング ランサー,$5490,$5490,spear,0,steel,80000,2919,6739,3019,15,15,2,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
264,ライトニング エッジ,$5491,$5491,sword,0,blackmithril,40000,2911,6735,3020,13,12,1,6,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
265,テーベ オシリス デュアルブレード,$5718,$5718,dualsword,1,gold,30000,3049,6957,3263,16,11,1,6,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,0,\N
266,テーベ オシリス ツーハンドソード,$5719,$5719,twohandsword,1,gold,100000,3047,6956,3264,21,26,1,6,1,1,0,0,0,1,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
267,テーベ オシリス ボウ,$5720,$5720,bow,1,gold,5000,3053,6959,3265,3,3,-1,6,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
268,テーベ オシリス スタッフ,$5721,$5721,staff,1,gold,5000,3051,6958,3266,20,18,1,6,0,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,1,0,\N
269,イリュージョニストのバトル スティック,$5661,$5661,staff,0,wood,15000,3016,6966,0,10,10,1,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
270,サファイア キーリンク,$5662,$5662,kiringku,0,gemstone,10000,3018,6939,0,26,26,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,1,1,0,\N
271,ダーク ストーン キーリンク,$5663,$5663,kiringku,0,gemstone,10000,3020,6967,0,24,24,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,\N
272,消滅者のチェーンソード,$5668,$5668,chainsword,1,silver,100000,3033,6940,0,17,10,2,6,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,50,0,0,1,1,0,\N
273,破滅者のチェーンソード,$5669,$5669,chainsword,1,iron,110000,3056,6962,0,21,17,2,6,0,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,1,0,\N
274,ケンラウヘルのゴールデン スティック,$5631,$5631,staff,0,gold,40000,1020,781,3173,16,12,1,-1,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
275,ドラゴンナイトのツーハンドソード,$5664,$5664,twohandsword,1,iron,80000,3022,6940,3219,19,17,1,6,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,\N
276,マリス エレメント キーリンク,$7941,$7941,kiringku,0,blackmithril,35000,3717,6939,0,28,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
277,マリス エレメント チェーンソード,$7940,$7940,chainsword,0,blackmithril,35000,3713,6940,0,24,16,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,1,1,0,\N
278,マリス エレメント クロウ,$7939,$7939,claw,1,blackmithril,35000,3715,3850,0,27,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,0,0,0,0,1,1,0,\N
279,マリス エレメント スタッフ,$7938,$7938,staff,0,blackmithril,3500,3719,6737,0,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,1,0,\N
280,マリス エレメント ボウ,$7937,$7937,bow,1,blackmithril,25000,3711,5402,0,3,3,-1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
281,マリス エレメント ソード,$7936,$7936,sword,0,blackmithril,35000,3709,26,0,17,19,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
282,ククルカン スピアー,$6428,$6428,spear,1,iron,100000,3330,5607,0,24,20,2,6,1,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0,\N
283,ククルカン ガントレット,$6429,$6429,gauntlet,0,wood,20000,3324,2921,0,3,3,-1,6,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,30,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,\N
284,エルモア ダガー,$5828,$5828,dagger,0,mithril,30000,3139,4118,0,5,6,1,-1,1,1,1,1,1,0,0,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100h
285,エルモア ソード,$5829,$5829,sword,0,iron,40000,3133,26,0,13,15,1,-1,1,1,0,1,0,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100h
286,エルモア ツーハンド ソード,$5830,$5830,twohandsword,1,iron,60000,3135,82,0,17,20,1,-1,1,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100h
287,エルモア クロウ,$5832,$5832,claw,1,iron,60000,3145,2914,0,17,16,1,-1,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,100h
288,エルモア スタッフ,$5833,$5833,staff,1,blackmithril,60000,3143,75,0,7,4,1,-1,0,0,1,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,100h
289,エルモア ボウガン,$5831,$5831,bow,0,wood,30000,3141,12,0,3,2,-1,-1,0,0,0,1,1,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100h
290,エルモア チェーンソード,$6405,$6405,chainsword,1,iron,60000,3301,6940,0,18,15,2,-1,0,0,0,0,0,1,0,5,9,0,0,1,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,1,0,100h
291,エルモア キーリンク,$6406,$6406,kiringku,1,blackmithril,20000,3303,6967,0,33,33,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,100h
292,9周年 アニバーサリーソード,$10738,$10738,sword,0,platinum,35000,4681,8996,0,11,14,1,6,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
293,9周年 アニバーサリークロウ,$10741,$10741,claw,1,platinum,35000,4687,8999,0,20,18,1,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,1,0,\N
294,9周年 アニバーサリーチェーンソード,$10740,$10740,chainsword,1,platinum,35000,4693,9239,0,16,11,2,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,\N
295,9周年 アニバーサリースタッフ,$10739,$10739,staff,0,platinum,35000,4685,8998,0,9,9,1,6,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,\N
296,9周年 アニバーサリーボウ,$10743,$10743,bow,0,platinum,35000,4683,8997,0,3,3,-1,6,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
297,9周年 アニバーサリーキーリング,$10742,$10742,kiringku,0,platinum,35000,4695,9238,0,21,21,1,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,\N
298,10周年 ツーハンドソード,$12562,$12562,twohandsword,1,platinum,40000,2750,3266,0,23,24,1,-1,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
299,10周年 スピアー,$12563,$12563,spear,1,platinum,20000,2758,3265,0,25,25,2,-1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
300,10周年 デュアルブレード,$12566,$12566,dualsword,1,platinum,20000,2764,4256,0,16,14,1,-1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,\N
301,10周年 スタッフ,$12565,$12565,staff,0,platinum,20000,2756,3314,0,12,12,1,-1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,\N
302,10周年 ボウ,$12564,$12564,bow,1,platinum,10000,2761,3313,0,3,3,-1,-1,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N
303,幸運のアックス,$14384,$14384,blunt,1,platinum,150000,5534,4257,0,30,28,1,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
304,隠された魔族のソード,$8824,$8824,sword,0,blackmithril,35000,3709,7811,0,23,25,1,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
305,隠された魔族のボウ,$8825,$8825,bow,0,blackmithril,35000,3711,7808,0,2,2,-1,0,1,0,1,1,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,\N
306,隠された魔族のスタッフ,$8826,$8826,staff,0,blackmithril,35000,3719,7814,0,15,16,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,\N
307,隠された魔族のクロウ,$8827,$8827,claw,0,blackmithril,35000,3715,7802,0,24,26,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,1,1,0,\N
308,隠された魔族のチェーンソード,$8828,$8828,chainsword,1,blackmithril,35000,3713,7820,0,25,26,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0,\N
309,隠された魔族のキーリンク,$8829,$8829,kiringku,0,blackmithril,35000,3717,7817,0,28,28,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,\N
701,冷寒のキーリンク,$12902,$12902,kiringku,0,blackmithril,35000,5125,10342,0,25,25,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,\N
702,極寒のチェーンソード,$12901,$12901,chainsword,1,blackmithril,80000,5123,10341,0,23,20,2,6,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0,\N
703,アイスクイーンスタッフ,$2990,$2990,staff,0,steel,80000,1239,3262,1094,2,3,1,6,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
704,エンジェル スレイヤー,$3736,$3736,bow,1,gold,3000,2005,6959,0,3,4,-1,6,0,0,0,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
705,破壊のデュアルブレード,$13893,$13893,dualsword,1,platinum,40000,3172,2928,0,16,10,1,6,0,0,0,0,1,0,0,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,0,\N
706,破壊のクロウ,$13887,$13887,claw,1,platinum,35000,3178,7802,0,19,18,1,6,0,0,0,0,1,0,0,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,0,\N
707,破壊のロングボウ,$13780,$13780,bow,1,gold,5000,3146,6959,3265,4,3,-1,6,0,0,0,1,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
708,ハロウィンパンプキンスタッフ,ハロウィンパンプキンスタッフ,ハロウィンパンプキンスタッフ,staff,0,wood,5000,3737,7839,0,14,12,1,6,0,0,1,0,0,0,1,2,2,1,0,0,2,0,0,50,20,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,\N
709,ハロウィンパンプキンツーハンドソード,ハロウィンパンプキンツーハンドソード,ハロウィンパンプキンツーハンドソード,twohandsword,1,wood,5000,3233,6401,0,19,22,1,6,1,1,0,0,0,1,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
710,ハロウィンパンプキンロングボウ,ハロウィンパンプキンロングボウ,ハロウィンパンプキンロングボウ,bow,1,wood,5000,4963,7808,0,3,3,-1,6,1,0,1,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
721,パンプキン ソード 2012,パンプキン ソード 2012,パンプキン ソード 2012,sword,0,wood,35000,3233,6401,0,12,10,1,6,1,1,1,1,1,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
722,パンプキン グレートソード 2012,パンプキン グレートソード 2012,パンプキン グレートソード 2012,twohandsword,1,wood,5000,4994,6401,0,20,23,1,6,1,1,0,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
723,パンプキン ロングボウ 2012,パンプキン ロングボウ 2012,パンプキン ロングボウ 2012,bow,1,wood,5000,4963,7808,0,3,3,-1,6,1,0,1,1,0,0,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
724,パンプキン スタッフ 2012,パンプキン スタッフ 2012,パンプキン スタッフ 2012,staff,0,wood,5000,5549,7839,0,8,8,1,6,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
725,パンプキン チェーンソード 2012,パンプキン チェーンソード 2012,パンプキン チェーンソード 2012,chainsword,1,wood,5000,5530,10218,0,13,19,1,6,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,1,0,\N
726,パンプキン キーリンク 2012,パンプキン キーリンク 2012,パンプキン キーリンク 2012,kiringku,0,wood,5000,5532,7817,0,26,26,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,30,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
727,パンプキン クロウ 2012,パンプキン クロウ 2012,パンプキン クロウ 2012,claw,1,wood,5000,4961,10167,0,20,19,1,6,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,0,\N
728,瞑想のスタッフ,$13926,$13926,staff,0,wood,35000,294,10862,0,1,1,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
730,幸運のダガー,幸運のダガー,幸運のダガー,dagger,0,silver,50000,2748,68,0,5,5,1,6,1,1,1,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N
729,ブラッド サッカー,$13928,$13928,chainsword,1,platinum,35000,5438,10864,0,21,20,2,6,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,1,0,\N
100004,ダガー,$70,$70,dagger,0,iron,10000,35,68,0,4,2,1,6,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100005,エルヴン ダガー,$12,$12,dagger,0,mithril,10000,33,68,0,4,3,1,6,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100008,ミスリル ダガー,$3248,$3248,dagger,0,mithril,50000,1629,4112,1283,6,5,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,\N
100009,オリハルコン ダガー,$3247,$3247,dagger,0,orichalcum,50000,1635,4118,1282,7,7,1,6,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
100011,クリスタル ショートソード,$3867,$3867,dagger,0,silver,45000,1921,4982,0,10,4,1,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100025,シルバー ソード,$1148,$1148,sword,0,silver,40000,156,26,0,7,7,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100026,ドワヴィッシュ ソード,$97,$97,sword,0,iron,40000,103,26,0,7,8,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100027,シミター,$92,$92,sword,0,iron,40000,90,76,0,8,8,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100028,エルヴン ソード,$98,$98,sword,0,mithril,20000,325,26,284,8,8,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100029,シルバー ロング ソード,$1147,$1147,sword,0,silver,50000,163,356,0,8,12,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100037,ダマスカス ソード,$598,$598,sword,0,iron,45000,298,3,235,10,11,1,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
100041,刀,$16,$16,sword,0,iron,40000,58,26,0,10,12,1,6,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100042,レイピア,$789,$789,sword,0,orichalcum,60000,104,3,0,11,6,1,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100049,ジェネラル ソード,$3840,$3840,sword,0,iron,120000,1894,4955,0,13,10,1,6,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100052,ツーハンド ソード,$3,$3,twohandsword,1,iron,150000,4,59,0,17,21,1,6,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100057,ツルギ,$17,$17,sword,0,steel,120000,112,3,0,16,10,1,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100062,ジェネラル グレートソード,$3839,$3839,twohandsword,1,iron,150000,1893,4954,0,19,23,1,6,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100064,グレート ソード,$1048,$1048,twohandsword,1,iron,150000,463,3,0,20,17,1,6,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100074,シルバー デュアル ブレード,$656 $2449,$656 $2449,dualsword,1,silver,20000,1085,2926,849,11,8,1,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,1,1,0,\N
100084,ダークネス デュアルブレード,$2455,$2455,dualsword,1,platinum,40000,1078,2928,854,18,14,1,6,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,1,0,\N
100095,ランス,$81,$81,spear,0,steel,180000,60,71,0,6,8,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100098,グレイブ,$75,$75,spear,1,steel,75000,45,5,0,12,16,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100099,エルヴン スピアー,$95,$95,spear,0,mithril,30000,99,5,0,7,8,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,\N
100102,ルチェルン ハンマー,$83,$83,spear,1,steel,150000,66,5,0,15,17,2,6,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
100103,ハルバード,$77,$77,spear,1,steel,150000,50,5,0,16,12,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
100107,クリムゾン ランス,$3250,$3250,spear,1,mithril,100000,38,4119,1285,21,21,2,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,\N
