npc_id,item_id,note,min,max,chance
45610,20248,マイナー 精神のアミュレット,1,1,10000
45610,20267,精神のアミュレット,1,1,10000
45610,20307,マイナー ソウル ベルト,1,1,10000
45610,20314,エンシェント ジャイアント リング,1,1,1000
45610,20316,ソウル ベルト,1,1,10000
45610,20320,タイタン ベルト,1,1,1000
45610,40013,グリーン ポーション,1,1,300000
45610,40014,ブレイブ ポーション,1,1,300000
45610,40015,ブルー ポーション,1,1,300000
45610,40016,ウィズダム ポーション,1,1,300000
45610,40018,強化 グリーン ポーション,1,1,300000
45610,40019,濃縮体力回復剤,1,1,300000
45610,40044,ダイアモンド,1,1,300000
45610,40048,高級 ダイアモンド,1,1,300000
45610,40052,最高級 ダイアモンド,1,1,100000
45610,40074,防具強化スクロール,1,1,300000
45610,40087,武器強化スクロール,1,1,300000
45610,40089,復活スクロール,1,1,300000
45610,40093,ブランク スクロール(Lv4),1,1,300000
45610,40094,ブランク スクロール(Lv5),1,1,300000
45610,40165,技術書(リダクション アーマー),1,1,50000
45610,40166,技術書(バウンス アタック),1,1,5000
45610,40175,魔法書(カウンター マジック),1,1,50000
45610,40176,魔法書(メディテーション),1,1,50000
45610,40184,魔法書(マナ ドレイン),1,1,50000
45610,40199,魔法書(グレーター ヘイスト),1,1,50000
45610,40209,魔法書(サイレンス),1,1,50000
45610,40247,精霊の水晶(アース スキン),1,1,50000
45610,40248,精霊の水晶(エンタングル),1,1,10000
45610,40250,精霊の水晶(アース ブレス),1,1,50000
45610,40251,精霊の水晶(アイアン スキン),1,1,50000
45610,40259,精霊の水晶(エレメンタル ファイアー),1,1,50000
45610,40304,マーブルの遺産,1,1,300000
45610,40308,アデナ,10000,20000,1000000
45610,49135,記憶の水晶(イリュージョン[アバター]),1,1,900
45610,100041,刀,1,1,300000
45610,100064,グレート ソード,1,1,200000
45610,120154,プレート メイル,1,1,100000
45610,140074,防具強化スクロール,1,1,100000
45610,140087,武器強化スクロール,1,1,100000
45611,40308,アデナ,529,842,1000000
45611,40549,バルログの剣,1,1,1000000
45611,40550,バルログの眼,1,1,1000000
45611,40551,バルログの爪,1,1,1000000
45611,40552,バルログの心臓,1,1,1000000
45612,132,ビショップ スタッフ,1,1,5000
45612,20030,ビショップ サークレット,1,1,5000
45612,20176,ビショップ グローブ,1,1,5000
45612,20208,ビショップ ブーツ,1,1,5000
45612,40013,グリーン ポーション,1,1,300000
45612,40635,魔霊軍のバッジ,1,1,10000
45612,40636,魔霊軍の壺,1,1,10000
45612,40675,闇の鉱石,1,1,10000
45612,41147,技術書(ソリッド キャリッジ),1,1,5000
45614,41,刀,1,1,30000
45614,44,古代のダークエルフソード,1,1,10000
45614,164,ダークネス クロウ,1,1,500
45614,179,古代のエルヴン ボウガン,1,1,10000
45614,20015,魔法のヘルム：力,1,1,50000
45614,20049,アントクイーン ゴールデンウィング,1,1,300
45614,20050,アントクイーン シルバーウィング,1,1,300
45614,20110,マジック チェーン メイル,1,1,30000
45614,20154,プレート メイル,1,1,100000
45614,20198,デスナイト ブーツ,1,1,1000
45614,20268,体力のアミュレット,1,1,10000
45614,20300,アース リング,1,1,10000
45614,20306,マイナー ボディ ベルト,1,1,10000
45614,20312,ボディ ベルト,1,1,10000
45614,40013,グリーン ポーション,1,1,300000
45614,40014,ブレイブ ポーション,1,1,300000
45614,40016,ウィズダム ポーション,1,1,300000
45614,40018,強化 グリーン ポーション,1,1,300000
45614,40045,ルビー,1,1,300000
45614,40047,エメラルド,1,1,300000
45614,40049,高級 ルビー,1,1,300000
45614,40051,高級 エメラルド,1,1,300000
45614,40053,最高級 ルビー,1,1,300000
45614,40055,最高級 エメラルド,1,1,300000
45614,40074,防具強化スクロール,1,1,300000
45614,40087,武器強化スクロール,1,1,300000
45614,40093,ブランク スクロール(Lv4),1,1,300000
45614,40094,ブランク スクロール(Lv5),1,1,300000
45614,40177,魔法書(アース ジェイル),1,1,50000
45614,40180,魔法書(グレーター ヒール),1,1,50000
45614,40181,魔法書(テイミング モンスター),1,1,50000
45614,40185,魔法書(ダークネス),1,1,50000
45614,40190,魔法書(イラプション),1,1,50000
45614,40194,魔法書(ヒール オール),1,1,50000
45614,40199,魔法書(グレーター ヘイスト),1,1,50000
45614,40216,魔法書(ディケイ ポーション),1,1,50000
45614,40242,精霊の水晶(イレース マジック),1,1,50000
45614,40248,精霊の水晶(エンタングル),1,1,10000
45614,40250,精霊の水晶(アース ブレス),1,1,50000
45614,40251,精霊の水晶(アイアン スキン),1,1,50000
45614,40252,精霊の水晶(エキゾチック バイタライズ),1,1,50000
45614,40261,精霊の水晶(ウィンド ウォーク),1,1,50000
45614,40304,マーブルの遺産,1,1,10000
45614,40308,アデナ,30000,60000,1000000
45614,100041,刀,1,1,300000
45614,120154,プレート メイル,1,1,10000
45614,140074,防具強化スクロール,1,1,100000
45614,140087,武器強化スクロール,1,1,100000
45615,132,ビショップ スタッフ,1,1,5000
45615,20030,ビショップ サークレット,1,1,5000
45615,40013,グリーン ポーション,1,1,300000
45615,40640,冥法軍の壺,1,1,10000
45615,40642,冥法軍のバッジ,1,1,10000
45615,40675,闇の鉱石,1,1,10000
45615,41147,技術書(ソリッド キャリッジ),1,1,5000
45615,49135,記憶の水晶(イリュージョン[アバター]),1,1,1300
45615,49164,諜報報告文書,1,1,50000
45616,20285,ウォーター リング,1,1,5000
45616,20300,アース リング,1,1,5000
45616,20302,ウィンド リング,1,1,5000
45616,20304,ファイアー リング,1,1,5000
45616,40013,グリーン ポーション,1,1,100000
45616,40018,強化 グリーン ポーション,1,1,50000
45616,40211,魔法書(フォグ オブ スリーピング),1,1,10000
45616,40246,精霊の水晶(カウンター ミラー),1,1,10000
45616,49135,記憶の水晶(イリュージョン[アバター]),1,1,1100
45616,240074,防具強化スクロール,1,1,10000
45616,240087,武器強化スクロール,1,1,10000
45617,20077,インビジビリティ クローク,1,1,450
45617,20256,機敏のアミュレット,1,1,50000
45617,20281,変身 コントロール リング,1,1,10000
45617,120304,ファイアー リング,1,1,3000
45617,20304,ファイアー リング,1,1,50000
45617,120077,インビジビリティ クローク,1,1,50
45617,240074,防具強化スクロール,8,15,200000
45617,240087,武器強化スクロール,8,15,200000
45617,40049,高級 ルビー,20,60,100000
45617,40053,最高級 ルビー,10,40,50000
45617,40045,ルビー,30,80,150000
45617,120308,マイナー マインド ベルト,1,1,100000
45617,120319,マインド ベルト,1,1,50000
45617,120307,マイナー ソウル ベルト,1,1,100000
45617,120316,ソウル ベルト,1,1,50000
45617,120281,変身 コントロール リング,1,1,1000
45617,120256,機敏のアミュレット,1,1,5000
45617,40219,魔法書(メテオ ストライク),1,1,10000
45617,40308,アデナ,80000,400000,80000
45617,41149,精霊の水晶(ソウル オブ フレイム),1,1,1000
45617,140074,防具強化スクロール,8,15,200000
45617,140087,武器強化スクロール,8,15,200000
45618,57,ツルギ,1,1,5000
45618,59,ナイトバルドのツーハンド ソード,1,1,750
45618,20187,パワー グローブ,1,1,50000
45618,20284,サモンコントロール リング,1,1,50000
45618,40013,グリーン ポーション,1,1,300000
45618,40166,技術書(バウンス アタック),1,1,50000
45618,40074,防具強化スクロール,1,1,300000
45618,40087,武器強化スクロール,1,1,300000
45618,40164,技術書(ショック スタン),1,1,50000
45618,40165,技術書(リダクション アーマー),1,1,50000
45618,40287,封印された傲慢の塔81階テレポートアミュレット,1,1,50000
45618,40111,傲慢の塔81階テレポート スクロール,5,15,1000000
45618,49110,ドラゴンナイトの書板(マグマ アロー),1,1,1000
45618,140074,防具強化スクロール,1,1,300000
45618,140087,武器強化スクロール,1,1,300000
45619,20300,アース リング,1,1,1000
45619,20319,マインド ベルト,1,1,5000
45619,40025,オペイク ポーション,1,1,100000
45619,40087,武器強化スクロール,1,1,10000
45619,40093,ブランク スクロール(Lv4),1,1,100000
45619,40094,ブランク スクロール(Lv5),1,1,100000
45619,40304,マーブルの遺産,1,1,10000
45620,20110,マジック チェーン メイル,1,1,5000
45620,20285,ウォーター リング,1,1,1000
45620,20319,マインド ベルト,1,1,5000
45620,40006,パイン ワンド,1,1,500
45620,40007,エボニー ワンド,1,1,5000
45620,40008,メイプル ワンド,1,1,5000
45620,40013,グリーン ポーション,1,1,100000
45620,40014,ブレイブ ポーション,1,1,50000
45620,40016,ウィズダム ポーション,1,1,50000
45620,40018,強化 グリーン ポーション,1,1,50000
45620,40025,オペイク ポーション,1,1,100000
45620,40074,防具強化スクロール,1,1,10000
45620,40093,ブランク スクロール(Lv4),1,1,100000
45620,40094,ブランク スクロール(Lv5),1,1,100000
45620,40306,エヴァの遺産,1,1,10000
45620,140089,復活スクロール,1,1,100000
45621,20110,マジック チェーン メイル,1,1,5000
45621,20302,ウィンド リング,1,1,1000
45621,20319,マインド ベルト,1,1,5000
45621,40006,パイン ワンド,1,1,500
45621,40007,エボニー ワンド,1,1,5000
45621,40008,メイプル ワンド,1,1,5000
45621,40013,グリーン ポーション,1,1,100000
45621,40014,ブレイブ ポーション,1,1,50000
45621,40016,ウィズダム ポーション,1,1,50000
45621,40018,強化 グリーン ポーション,1,1,50000
45621,40025,オペイク ポーション,1,1,100000
45621,40074,防具強化スクロール,1,1,10000
45621,40093,ブランク スクロール(Lv4),1,1,100000
45621,40094,ブランク スクロール(Lv5),1,1,100000
45621,40307,サイハの遺産,1,1,10000
45621,140089,復活スクロール,1,1,100000
45622,20304,ファイアー リング,1,1,1000
45622,20319,マインド ベルト,1,1,5000
45622,40025,オペイク ポーション,1,1,100000
45622,40074,防具強化スクロール,1,1,5000
45622,40087,武器強化スクロール,1,1,5000
45622,40305,ファアグリオの遺産,1,1,10000
45623,40014,ブレイブ ポーション,1,1,100000
45623,40015,ブルー ポーション,1,1,100000
45623,40443,ブラック ミスリル,1,1,10000
45623,40444,ブラック ミスリルの原石,1,1,10000
45623,40524,黒い血痕,1,1,30000
45623,40678,ソウルクリスタルの欠片,1,1,10000
45624,40014,ブレイブ ポーション,1,1,100000
45624,40015,ブルー ポーション,1,1,100000
45624,40443,ブラック ミスリル,1,1,10000
45624,40444,ブラック ミスリルの原石,1,1,10000
45624,40524,黒い血痕,1,1,30000
45624,40678,ソウルクリスタルの欠片,1,1,10000
45625,14,混沌の爪,1,1,5000
45625,20048,混沌のヘルム,1,1,5000
45625,20078,混沌のマント,1,1,5000
45625,20158,混沌のローブ,1,1,5000
45625,20190,混沌のグローブ,1,1,5000
45625,40014,ブレイブ ポーション,5,15,300000
45625,40015,ブルー ポーション,5,15,300000
45625,40443,ブラック ミスリル,1,5,300000
45625,40444,ブラック ミスリルの原石,1,5,300000
45625,40524,黒い血痕,5,15,500000
45625,40678,ソウルクリスタルの欠片,10,20,1000000
45625,40719,混沌の頭,1,1,200000
45625,49123,記憶の水晶(マインド ブレイク),1,1,20000
45626,40014,ブレイブ ポーション,1,1,100000
45626,40015,ブルー ポーション,1,1,100000
45626,40443,ブラック ミスリル,1,1,10000
45626,40444,ブラック ミスリルの原石,1,1,10000
45626,40524,黒い血痕,1,1,30000
45626,40678,ソウルクリスタルの欠片,1,1,10000
45628,40014,ブレイブ ポーション,1,1,100000
45628,40015,ブルー ポーション,1,1,100000
45628,40443,ブラック ミスリル,1,1,10000
45628,40444,ブラック ミスリルの原石,1,1,10000
45628,40524,黒い血痕,1,1,30000
45628,40678,ソウルクリスタルの欠片,1,1,10000
45629,40014,ブレイブ ポーション,1,1,100000
45629,40015,ブルー ポーション,1,1,100000
45629,40443,ブラック ミスリル,1,1,10000
45629,40444,ブラック ミスリルの原石,1,1,10000
45629,40524,黒い血痕,1,1,30000
45629,40678,ソウルクリスタルの欠片,1,1,10000
45630,40014,ブレイブ ポーション,1,1,100000
45630,40015,ブルー ポーション,1,1,100000
45630,40443,ブラック ミスリル,1,1,10000
45630,40444,ブラック ミスリルの原石,1,1,10000
45630,40524,黒い血痕,1,1,30000
45630,40678,ソウルクリスタルの欠片,1,1,10000
45631,40014,ブレイブ ポーション,1,1,100000
45631,40015,ブルー ポーション,1,1,100000
45631,40443,ブラック ミスリル,1,1,10000
45631,40444,ブラック ミスリルの原石,1,1,10000
45631,40524,黒い血痕,1,1,30000
45631,40678,ソウルクリスタルの欠片,1,1,10000
45632,40014,ブレイブ ポーション,1,1,100000
45632,40015,ブルー ポーション,1,1,100000
45632,40443,ブラック ミスリル,1,1,10000
45632,40444,ブラック ミスリルの原石,1,1,10000
45632,40524,黒い血痕,1,1,30000
45632,40678,ソウルクリスタルの欠片,1,1,10000
45641,41,刀,1,1,30000
45641,20077,インビジビリティ クローク,1,1,100
45641,20110,マジック チェーン メイル,1,1,30000
45641,20266,知力のアミュレット,1,1,10000
45641,20281,変身 コントロール リング,1,1,5000
45641,20284,サモンコントロール リング,1,1,5000
45641,20319,マインド ベルト,1,1,10000
45641,40006,パイン ワンド,1,1,3000
45641,40007,エボニー ワンド,1,1,30000
45641,40008,メイプル ワンド,1,1,30000
45641,40013,グリーン ポーション,1,1,300000
45641,40014,ブレイブ ポーション,1,1,300000
45641,40015,ブルー ポーション,1,1,300000
45641,40016,ウィズダム ポーション,1,1,300000
45641,40018,強化 グリーン ポーション,1,1,300000
45641,40025,オペイク ポーション,1,1,300000
45641,40033,エリクサー：腕力,1,1,100
45641,40034,エリクサー：体力,1,1,100
45641,40035,エリクサー：俊敏,1,1,100
45641,40036,エリクサー：知力,1,1,100
45641,40037,エリクサー：魔力,1,1,100
45641,40038,エリクサー：魅力,1,1,100
45641,40046,サファイア,1,1,300000
45641,40050,高級 サファイア,1,1,300000
45641,40074,防具強化スクロール,1,1,10000
45641,40087,武器強化スクロール,1,1,10000
45641,40089,復活スクロール,1,1,300000
45641,40093,ブランク スクロール(Lv4),1,1,300000
45641,40094,ブランク スクロール(Lv5),1,1,300000
45641,40308,アデナ,409,654,1000000
45641,41352,神聖なユニコーンの角,1,1,10000
45641,140074,防具強化スクロール,1,1,10000
45641,140087,武器強化スクロール,1,1,10000
45641,140089,復活スクロール,1,1,300000
45641,200041,刀,1,1,30000
45641,200052,ツーハンド ソード,1,1,30000
45642,20110,マジック チェーン メイル,1,1,30000
45642,20300,アース リング,1,1,10000
45642,20319,マインド ベルト,1,1,10000
45642,40006,パイン ワンド,1,1,3000
45642,40007,エボニー ワンド,1,1,30000
45642,40008,メイプル ワンド,1,1,30000
45642,40013,グリーン ポーション,1,1,300000
45642,40014,ブレイブ ポーション,1,1,300000
45642,40015,ブルー ポーション,1,1,300000
45642,40016,ウィズダム ポーション,1,1,300000
45642,40018,強化 グリーン ポーション,1,1,300000
45642,40025,オペイク ポーション,1,1,300000
45642,40033,エリクサー：腕力,1,1,100
45642,40034,エリクサー：体力,1,1,100
45642,40035,エリクサー：俊敏,1,1,100
45642,40036,エリクサー：知力,1,1,100
45642,40037,エリクサー：魔力,1,1,100
45642,40038,エリクサー：魅力,1,1,100
45642,40074,防具強化スクロール,1,1,300000
45642,40087,武器強化スクロール,1,1,300000
45642,40089,復活スクロール,1,1,300000
45642,40093,ブランク スクロール(Lv4),1,1,300000
45642,40094,ブランク スクロール(Lv5),1,1,300000
45642,40308,アデナ,700,15000,500000
45642,140074,防具強化スクロール,1,1,100000
45642,140087,武器強化スクロール,1,1,100000
45642,140089,復活スクロール,1,1,300000
45643,20110,マジック チェーン メイル,1,1,30000
45643,20285,ウォーター リング,1,1,10000
45643,20319,マインド ベルト,1,1,10000
45643,40006,パイン ワンド,1,1,3000
45643,40007,エボニー ワンド,1,1,30000
45643,40008,メイプル ワンド,1,1,30000
45643,40013,グリーン ポーション,1,1,300000
45643,40014,ブレイブ ポーション,1,1,300000
45643,40015,ブルー ポーション,1,1,300000
45643,40016,ウィズダム ポーション,1,1,300000
45643,40018,強化 グリーン ポーション,1,1,300000
45643,40025,オペイク ポーション,1,1,300000
45643,40033,エリクサー：腕力,1,1,100
45643,40034,エリクサー：体力,1,1,100
45643,40035,エリクサー：俊敏,1,1,100
45643,40036,エリクサー：知力,1,1,100
45643,40037,エリクサー：魔力,1,1,100
45643,40038,エリクサー：魅力,1,1,100
45643,40074,防具強化スクロール,1,1,300000
45643,40087,武器強化スクロール,1,1,300000
45643,40089,復活スクロール,1,1,300000
45643,40093,ブランク スクロール(Lv4),1,1,300000
45643,40094,ブランク スクロール(Lv5),1,1,300000
45643,40308,アデナ,700,15000,500000
45643,140074,防具強化スクロール,1,1,100000
45643,140087,武器強化スクロール,1,1,100000
45643,140089,復活スクロール,1,1,300000
45644,20110,マジック チェーン メイル,1,1,30000
45644,20302,ウィンド リング,1,1,10000
45644,20319,マインド ベルト,1,1,10000
45644,40006,パイン ワンド,1,1,3000
45644,40007,エボニー ワンド,1,1,30000
45644,40008,メイプル ワンド,1,1,30000
45644,40013,グリーン ポーション,1,1,300000
45644,40014,ブレイブ ポーション,1,1,300000
45644,40015,ブルー ポーション,1,1,300000
45644,40016,ウィズダム ポーション,1,1,300000
45644,40018,強化 グリーン ポーション,1,1,300000
45644,40025,オペイク ポーション,1,1,300000
45644,40033,エリクサー：腕力,1,1,100
45644,40034,エリクサー：体力,1,1,100
45644,40035,エリクサー：俊敏,1,1,100
45644,40036,エリクサー：知力,1,1,100
45644,40037,エリクサー：魔力,1,1,100
45644,40038,エリクサー：魅力,1,1,100
45644,40074,防具強化スクロール,1,1,300000
45644,40087,武器強化スクロール,1,1,300000
45644,40089,復活スクロール,1,1,300000
45644,40093,ブランク スクロール(Lv4),1,1,300000
45644,40094,ブランク スクロール(Lv5),1,1,300000
45644,40308,アデナ,700,15000,500000
45644,140074,防具強化スクロール,1,1,100000
45644,140087,武器強化スクロール,1,1,100000
45644,140089,復活スクロール,1,1,300000
45645,20110,マジック チェーン メイル,1,1,30000
45645,20304,ファイアー リング,1,1,10000
45645,20319,マインド ベルト,1,1,10000
45645,40006,パイン ワンド,1,1,3000
45645,40007,エボニー ワンド,1,1,30000
45645,40008,メイプル ワンド,1,1,30000
45645,40013,グリーン ポーション,1,1,300000
45645,40014,ブレイブ ポーション,1,1,300000
45645,40015,ブルー ポーション,1,1,300000
45645,40016,ウィズダム ポーション,1,1,300000
45645,40018,強化 グリーン ポーション,1,1,300000
45645,40025,オペイク ポーション,1,1,300000
45645,40033,エリクサー：腕力,1,1,100
45645,40034,エリクサー：体力,1,1,100
45645,40035,エリクサー：俊敏,1,1,100
45645,40036,エリクサー：知力,1,1,100
45645,40037,エリクサー：魔力,1,1,100
45645,40038,エリクサー：魅力,1,1,100
45645,40074,防具強化スクロール,1,1,300000
45645,40087,武器強化スクロール,1,1,300000
45645,40089,復活スクロール,1,1,300000
45645,40093,ブランク スクロール(Lv4),1,1,300000
45645,40094,ブランク スクロール(Lv5),1,1,300000
45645,40308,アデナ,700,15000,500000
45645,140074,防具強化スクロール,1,1,100000
45645,140087,武器強化スクロール,1,1,100000
45645,140089,復活スクロール,1,1,300000
45646,107,クリムゾン ランス,1,1,10000
45646,151,デーモン アックス,1,1,10000
45646,20289,アビス リング,1,1,10000
45646,40013,グリーン ポーション,1,1,300000
45646,40048,高級 ダイアモンド,1,1,300000
45646,40049,高級 ルビー,1,1,300000
45646,40050,高級 サファイア,1,1,300000
45646,40051,高級 エメラルド,1,1,300000
45646,40052,最高級 ダイアモンド,1,1,10000
45646,40053,最高級 ルビー,1,1,10000
45646,40054,最高級 サファイア,1,1,10000
45646,40055,最高級 エメラルド,1,1,10000
45646,40164,技術書(ショック スタン),1,1,10000
45646,40209,魔法書(サイレンス),1,1,10000
45646,40216,魔法書(ディケイ ポーション),1,1,10000
45646,40219,魔法書(メテオ ストライク),1,1,1000
45646,40308,アデナ,5000,10000,1000000
45646,40524,黒い血痕,1,1,100000
45646,100008,ミスリル ダガー,1,1,10000
45646,100009,オリハルコン ダガー,1,1,1000
45646,100107,クリムゾン ランス,1,1,5000
45646,100151,デーモン アックス,1,1,10000
45646,120289,アビス リング,1,1,10000
45647,16,リベンジ ソード,1,1,1000
45647,108,魔力を失ったデーモン スタッフ,1,1,100
45647,166,ヘイトリッド クロウ,1,1,300
45647,40014,ブレイブ ポーション,1,3,50000
45647,40015,ブルー ポーション,1,3,50000
45647,40052,最高級 ダイアモンド,1,1,10000
45647,40443,ブラック ミスリル,1,1,5000
45647,40444,ブラック ミスリルの原石,1,1,50000
45647,40524,黒い血痕,1,1,50000
45647,40718,ブラッドクリスタルの欠片,1,1,50000
45647,49164,諜報報告文書,1,1,50000
45648,78,暗殺軍王のデュアルブレード,1,1,5000
45648,20020,ジェネラル ヘルム,1,1,5000
45648,20168,ジェネラル グローブ,1,1,5000
45648,20178,暗殺軍王のグローブ,1,1,5000
45648,20201,ジェネラル ブーツ,1,1,5000
45648,20313,ダーク ベルト,1,1,10000
45648,40013,グリーン ポーション,1,1,300000
45648,40429,大空洞スクロールの切れ端,1,1,300000
45648,40667,暗殺軍のバッジ,1,1,10000
45648,40668,暗殺軍の壺,1,1,10000
45648,40675,闇の鉱石,1,1,10000
45648,40962,暗殺軍王の印章,1,1,50000
45649,2,ダイス ダガー,1,1,30000
45649,16,リベンジ ソード,1,1,1000
45649,41,刀,1,1,30000
45649,52,ツーハンド ソード,1,1,30000
45649,57,ツルギ,1,1,5000
45649,84,ダークネス デュアルブレード,1,1,100
45649,108,魔力を失ったデーモン スタッフ,1,1,100
45649,166,ヘイトリッド クロウ,1,1,300
45649,20009,デーモン ヘルム,1,1,100
45649,20077,インビジビリティ クローク,1,1,100
45649,20099,デーモン アーマー,1,1,1000
45649,20125,チェーン メイル,1,1,30000
45649,20128,クリスタル プレート メイル,1,1,5000
45649,20154,プレート メイル,1,1,100000
45649,20187,パワー グローブ,1,1,10000
45649,20264,腕力のアミュレット,1,1,10000
45649,20266,知力のアミュレット,1,1,10000
45649,20304,ファイアー リング,1,1,10000
45649,20307,マイナー ソウル ベルト,1,1,300000
45649,20308,マイナー マインド ベルト,1,1,300000
45649,20316,ソウル ベルト,1,1,10000
45649,20319,マインド ベルト,1,1,10000
45649,40006,パイン ワンド,1,1,3000
45649,40008,メイプル ワンド,1,1,30000
45649,40013,グリーン ポーション,1,1,300000
45649,40014,ブレイブ ポーション,1,1,300000
45649,40015,ブルー ポーション,1,1,300000
45649,40016,ウィズダム ポーション,1,1,300000
45649,40025,オペイク ポーション,1,1,300000
45649,40048,高級 ダイアモンド,1,1,300000
45649,40052,最高級 ダイアモンド,1,1,100000
45649,40053,最高級 ルビー,1,1,100000
45649,40074,防具強化スクロール,1,1,300000
45649,40087,武器強化スクロール,1,1,300000
45649,40094,ブランク スクロール(Lv5),1,1,300000
45649,40164,技術書(ショック スタン),1,1,50000
45649,40200,魔法書(バーサーカー),1,1,50000
45649,40215,魔法書(ファイアー ストーム),1,1,50000
45649,40219,魔法書(メテオ ストライク),1,1,1000
45649,40308,アデナ,20000,40000,1000000
45649,40444,ブラック ミスリルの原石,1,1,50000
45649,49114,ドラゴンナイトの書板(ホラー オブ デス),1,1,1000
45649,49116,ドラゴンナイトの書板(覚醒[ヴァラカス]),1,1,5000
45649,120154,プレート メイル,1,1,100000
45649,140074,防具強化スクロール,1,1,100000
45649,140087,武器強化スクロール,1,1,100000
45649,140089,復活スクロール,1,1,300000
45650,84,ダークネス デュアルブレード,1,1,800
45650,20284,サモンコントロール リング,1,1,25000
45650,20285,ウォーター リング,1,1,25000
45650,20300,アース リング,1,1,25000
45650,20302,ウィンド リング,1,1,25000
45650,20304,ファイアー リング,1,1,25000
45650,40013,グリーン ポーション,1,1,300000
45650,40014,ブレイブ ポーション,1,1,300000
45650,40016,ウィズダム ポーション,1,1,300000
45650,40018,強化 グリーン ポーション,1,1,300000
45650,40074,防具強化スクロール,1,1,300000
45650,40087,武器強化スクロール,1,1,300000
45653,40251,精霊の水晶(アイアン スキン),1,1,50000
45653,40249,精霊の水晶(アース バインド),1,1,2000
45650,40283,封印された傲慢の塔41階テレポートアミュレット,1,1,50000
45653,120017,マミーロード クラウン,1,1,50
45650,20063,プロテクション クローク,1,1,100000
45650,140074,防具強化スクロール,1,1,200000
45650,140087,武器強化スクロール,1,1,200000
45650,20266,知力のアミュレット,1,1,50000
45651,155,魔獣軍王のクロウ,1,1,10000
45651,163,バランカ クロウ,1,1,500
45651,20020,ジェネラル ヘルム,1,1,10000
45651,20022,バランカ ヘルム,1,1,300
45651,20113,ジェネラル アーマー,1,1,10000
45651,20116,バランカ アーマー,1,1,300
45651,20168,ジェネラル グローブ,1,1,10000
45651,20169,バランカ グローブ,1,1,100
45651,20200,魔獣軍王のブーツ,1,1,100
45651,20201,ジェネラル ブーツ,1,1,10000
45651,20202,バランカ ブーツ,1,1,300
45651,20313,ダーク ベルト,1,1,50000
45651,40013,グリーン ポーション,1,1,300000
45651,40429,大空洞スクロールの切れ端,1,1,300000
45651,40638,魔獣軍のバッジ,1,1,10000
45651,40675,闇の鉱石,1,1,50000
45650,40107,傲慢の塔41階テレポート スクロール,5,15,1000000
45652,20264,腕力のアミュレット,1,1,50000
45652,164,ダークネス クロウ,1,1,800
45652,40013,グリーン ポーション,1,1,300000
45652,40018,強化 グリーン ポーション,1,1,300000
45652,240074,防具強化スクロール,1,1,200000
45652,240087,武器強化スクロール,1,1,200000
45652,40284,封印された傲慢の塔51階テレポートアミュレット,1,1,50000
45652,40108,傲慢の塔51階テレポート スクロール,5,15,1000000
45652,140074,防具強化スクロール,1,1,200000
45652,140087,武器強化スクロール,1,1,200000
45653,20017,マミーロード クラウン,1,1,750
45653,20285,ウォーター リング,1,1,25000
45653,20300,アース リング,1,1,25000
45653,20302,ウィンド リング,1,1,25000
45653,20304,ファイアー リング,1,1,25000
45653,40013,グリーン ポーション,1,1,300000
45653,40248,精霊の水晶(エンタングル),1,1,10000
45653,40074,防具強化スクロール,1,1,200000
45653,40087,武器強化スクロール,1,1,200000
45653,40109,傲慢の塔61階テレポート スクロール,5,15,1000000
45653,40211,魔法書(フォグ オブ スリーピング),1,1,10000
45653,40216,魔法書(ディケイ ポーション),1,1,10000
45653,40285,封印された傲慢の塔61階テレポートアミュレット,1,1,50000
45653,49135,記憶の水晶(イリュージョン[アバター]),1,1,10000
45653,140074,防具強化スクロール,1,1,200000
45653,140087,武器強化スクロール,1,1,200000
45653,240074,防具強化スクロール,1,1,200000
45653,240087,武器強化スクロール,1,1,200000
45654,20187,パワー グローブ,1,1,30000
45654,120260,アイリスのアミュレット,1,1,50
45654,20260,アイリスのアミュレット,1,1,750
45654,20264,腕力のアミュレット,1,1,50000
45618,41148,技術書(カウンター バリア),1,1,300
45654,40013,グリーン ポーション,1,1,300000
45654,40014,ブレイブ ポーション,1,1,300000
45654,40015,ブルー ポーション,1,1,300000
45654,40016,ウィズダム ポーション,1,1,300000
45654,40018,強化 グリーン ポーション,1,1,300000
45618,41147,技術書(ソリッド キャリッジ),1,1,25000
45654,40053,最高級 ルビー,10,30,200000
45654,40074,防具強化スクロール,1,1,200000
45654,40087,武器強化スクロール,1,1,200000
45618,100059,ナイトバルドのツーハンド ソード,1,1,50
45654,40109,傲慢の塔61階テレポート スクロール,5,15,1000000
45654,40202,魔法書(フル ヒール),1,1,25000
45654,40210,魔法書(ライトニング ストーム),1,1,25000
45654,40225,魔法書(フリージング ブリザード),1,1,25000
45654,40286,封印された傲慢の塔71階テレポートアミュレット,1,1,50000
45654,49116,ドラゴンナイトの書板(覚醒[ヴァラカス]),1,1,25000
45654,140074,防具強化スクロール,1,1,200000
45654,140087,武器強化スクロール,1,1,200000
45664,57,ツルギ,1,1,1000
45664,20187,パワー グローブ,1,1,1000
45664,20284,サモンコントロール リング,1,1,3000
45664,40013,グリーン ポーション,1,1,100000
45664,40018,強化 グリーン ポーション,1,1,50000
45664,40164,技術書(ショック スタン),1,1,10000
45664,40206,魔法書(リザレクション),1,1,10000
45664,40899,鋼鉄の原石,1,1,100000
45668,49134,記憶の水晶(ジョイ オブ ペイン),1,1,10000
