id,npc_id,note,count,loc_x,loc_y,random_x,random_y,heading,respawn_delay,map_id,movement_distance
88029,60515,ケント 傭兵隊,1,33126,32786,0,0,5,0,4,100
88030,60515,ケント 傭兵隊,1,33125,32786,0,0,5,0,4,100
88031,60516,ケント 傭兵隊,1,33125,32784,0,0,5,0,4,100
88032,60516,ケント 傭兵隊,1,33126,32784,0,0,5,0,4,100
88033,60515,ケント 傭兵隊,1,33126,32783,0,0,5,0,4,100
88034,60515,ケント 傭兵隊,1,33125,32783,0,0,5,0,4,100
88035,60560,オーク近衛兵,1,32783,32314,0,0,4,0,4,100
88036,60560,オーク近衛兵,1,32784,32314,0,0,4,0,4,100
88037,60560,オーク近衛兵,1,32793,32314,0,0,4,0,4,100
88038,60560,オーク近衛兵,1,32794,32314,0,0,4,0,4,100
88039,60560,オーク近衛兵,1,32778,32330,0,0,5,0,4,100
88040,70600,キーパー,1,32788,32324,0,0,4,0,4,100
88041,70831,ケント ネルガ,1,32774,32305,0,0,5,0,4,100
88042,60528,ガード,1,32725,32792,0,0,5,0,52,0
88043,60528,ガード,1,32725,32796,0,0,5,0,52,0
88044,60528,ガード,1,32725,32803,0,0,5,0,52,0
88045,60528,ガード,1,32725,32807,0,0,5,0,52,0
88046,60528,ガード,1,32732,32792,0,0,5,0,52,0
88047,60528,ガード,1,32732,32796,0,0,5,0,52,0
88048,60528,ガード,1,32732,32803,0,0,5,0,52,0
88049,60528,ガード,1,32732,32807,0,0,5,0,52,0
88050,60529,近衛兵,1,33636,32741,0,0,4,0,4,100
88051,60529,近衛兵,1,33626,32741,0,0,4,0,4,100
88052,60529,近衛兵,1,33575,32674,0,0,6,0,4,100
88053,60529,近衛兵,1,33575,32682,0,0,6,0,4,100
88054,60529,近衛兵,1,33603,32674,0,0,6,0,4,100
88055,60529,近衛兵,1,33603,32682,0,0,6,0,4,100
88056,60529,近衛兵,1,33628,32707,0,0,4,0,4,100
88057,60529,近衛兵,1,33635,32707,0,0,4,0,4,100
88058,60529,近衛兵,1,33660,32674,0,0,2,0,4,100
88059,60529,近衛兵,1,33660,32681,0,0,2,0,4,100
88060,70800,キーパー,1,33634,32736,0,0,4,0,4,100
88061,70988,キーパー,1,33578,32675,0,0,6,0,4,100
88062,70989,キーパー,1,33607,32679,0,0,6,0,4,100
88063,70990,キーパー,1,33635,32704,0,0,6,0,4,100
88064,70991,キーパー,1,33657,32679,0,0,2,0,4,100
88065,70817,キーパー,1,33633,32662,0,0,4,0,4,100
88066,70633,コルバート,1,33669,32694,0,0,5,0,4,100
88067,60527,ギラン 傭兵隊,1,33641,32660,0,0,4,0,4,100
88068,60527,ギラン 傭兵隊,1,33642,32660,0,0,4,0,4,100
88069,60526,ギラン 傭兵隊,1,33649,32661,0,0,4,0,4,100
88070,60526,ギラン 傭兵隊,1,33648,32661,0,0,4,0,4,100
88071,60527,ギラン 傭兵隊,1,33643,32660,0,0,4,0,4,100
88072,60527,ギラン 傭兵隊,1,33644,32660,0,0,4,0,4,100
88073,60526,ギラン 傭兵隊,1,33647,32661,0,0,4,0,4,100
88074,60526,ギラン 傭兵隊,1,33646,32661,0,0,4,0,4,100
88075,60527,ギラン 傭兵隊,1,33646,32660,0,0,4,0,4,100
88076,60527,ギラン 傭兵隊,1,33647,32660,0,0,4,0,4,100
88077,60526,ギラン 傭兵隊,1,33644,32661,0,0,4,0,4,100
88078,60526,ギラン 傭兵隊,1,33643,32661,0,0,4,0,4,100
88079,60527,ギラン 傭兵隊,1,33648,32660,0,0,4,0,4,100
88080,60527,ギラン 傭兵隊,1,33649,32660,0,0,4,0,4,100
88081,60526,ギラン 傭兵隊,1,33642,32661,0,0,4,0,4,100
88082,60526,ギラン 傭兵隊,1,33641,32661,0,0,4,0,4,100
88083,60551,ウィンダウッド城 ガード,1,32732,32789,0,0,5,0,29,0
88084,60551,ウィンダウッド城 ガード,1,32732,32794,0,0,5,0,29,0
88085,60551,ウィンダウッド城 ガード,1,32732,32798,0,0,5,0,29,0
88086,60551,ウィンダウッド城 ガード,1,32732,32802,0,0,5,0,29,0
88087,60551,ウィンダウッド城 ガード,1,32737,32789,0,0,5,0,29,0
88088,60551,ウィンダウッド城 ガード,1,32737,32794,0,0,5,0,29,0
88089,60551,ウィンダウッド城 ガード,1,32737,32798,0,0,5,0,29,0
88090,60551,ウィンダウッド城 ガード,1,32737,32802,0,0,5,0,29,0
88091,60552,近衛兵,1,32622,33441,0,0,4,0,4,100
88092,60552,近衛兵,1,32627,33441,0,0,4,0,4,100
88093,60552,近衛兵,1,32585,33407,0,0,6,0,4,100
88094,60552,近衛兵,1,32585,33411,0,0,6,0,4,100
88095,60552,近衛兵,1,32616,33401,0,0,4,0,4,100
88096,60552,近衛兵,1,32625,33401,0,0,4,0,4,100
88097,60552,近衛兵,1,32673,33400,0,0,4,0,4,100
88098,60552,近衛兵,1,32678,33400,0,0,4,0,4,100
88099,70986,キーパー,1,32830,32291,0,0,2,0,4,100
88103,70687,キーパー,1,32626,33438,0,0,4,0,4,100
88104,70987,キーパー,1,32588,33407,0,0,6,0,4,100
88105,70778,キーパー,1,32679,33393,0,0,4,0,4,100
88106,70789,傭兵隊長^ハルト,1,32644,33426,0,0,5,0,4,100
88107,60553,ウィンダウッド 傭兵隊,1,32643,33417,0,0,4,0,4,100
88108,60553,ウィンダウッド 傭兵隊,1,32642,33417,0,0,4,0,4,100
88109,60554,ウィンダウッド 傭兵隊,1,32639,33418,0,0,4,0,4,100
88110,60554,ウィンダウッド 傭兵隊,1,32640,33418,0,0,4,0,4,100
88111,60553,ウィンダウッド 傭兵隊,1,32640,33417,0,0,4,0,4,100
88112,60553,ウィンダウッド 傭兵隊,1,32639,33417,0,0,4,0,4,100
88113,60554,ウィンダウッド 傭兵隊,1,32642,33418,0,0,4,0,4,100
88114,60554,ウィンダウッド 傭兵隊,1,32643,33418,0,0,4,0,4,100
88115,60553,ウィンダウッド 傭兵隊,1,32643,33414,0,0,4,0,4,100
88116,60553,ウィンダウッド 傭兵隊,1,32642,33414,0,0,4,0,4,100
88117,60554,ウィンダウッド 傭兵隊,1,32639,33415,0,0,4,0,4,100
88118,60554,ウィンダウッド 傭兵隊,1,32640,33415,0,0,4,0,4,100
88119,60553,ウィンダウッド 傭兵隊,1,32640,33414,0,0,4,0,4,100
88120,60553,ウィンダウッド 傭兵隊,1,32639,33414,0,0,4,0,4,100
88121,60554,ウィンダウッド 傭兵隊,1,32642,33415,0,0,4,0,4,100
88122,60554,ウィンダウッド 傭兵隊,1,32643,33415,0,0,4,0,4,100
88123,60563,近衛兵,1,32574,32842,0,0,4,0,64,0
88124,60563,近衛兵,1,32570,32842,0,0,4,0,64,0
88125,60563,近衛兵,1,32583,32829,0,0,6,0,64,0
88126,60563,近衛兵,1,32583,32835,0,0,6,0,64,0
88127,60563,近衛兵,1,32561,32829,0,0,2,0,64,0
88128,60563,近衛兵,1,32561,32835,0,0,2,0,64,0
88129,60563,近衛兵,1,32570,32818,0,0,4,0,64,0
88130,70857,ハイネ ガード,0,32579,32837,0,0,2,0,64,0
88131,60563,近衛兵,1,33522,33325,0,0,0,0,4,15
88132,60563,近衛兵,1,33527,33325,0,0,0,0,4,15
88133,60563,近衛兵,1,33515,33434,0,0,2,0,4,15
88134,60563,近衛兵,1,33528,33434,0,0,6,0,4,15
88135,60563,近衛兵,1,33520,33389,0,0,4,0,4,15
88136,60563,近衛兵,1,33526,33389,0,0,4,0,4,15
88137,60563,近衛兵,1,33520,33482,0,0,4,0,4,15
88138,60563,近衛兵,1,33526,33483,0,0,4,0,4,15
88139,60563,近衛兵,1,33493,33370,0,0,4,0,4,15
88140,60563,近衛兵,1,33552,33370,0,0,4,0,4,15
88141,70862,キーパー,1,33526,33332,0,0,0,0,4,15
88142,70862,キーパー,1,33526,33350,0,0,4,0,4,15
88143,70863,キーパー,1,33520,33387,0,0,4,0,4,15
88144,70992,キーパー,1,33526,33479,0,0,4,0,4,15
88145,70992,キーパー,1,33524,33458,0,0,0,0,4,15
88146,70882,傭兵隊長^バイガー,1,33515,33444,0,0,6,0,4,100
88147,70881,ハイネ 傭兵隊,1,33496,33403,0,0,4,0,4,100
88148,70881,ハイネ 傭兵隊,1,33496,33402,0,0,4,0,4,100
88149,70881,ハイネ 傭兵隊,1,33496,33401,0,0,4,0,4,100
88150,70881,ハイネ 傭兵隊,1,33496,33400,0,0,4,0,4,100
88151,70881,ハイネ 傭兵隊,1,33496,33399,0,0,4,0,4,100
88152,70881,ハイネ 傭兵隊,1,33496,33398,0,0,4,0,4,100
88153,70881,ハイネ 傭兵隊,1,33495,33403,0,0,4,0,4,100
88154,70881,ハイネ 傭兵隊,1,33495,33402,0,0,4,0,4,100
88155,70881,ハイネ 傭兵隊,1,33495,33401,0,0,4,0,4,100
88156,70881,ハイネ 傭兵隊,1,33495,33400,0,0,4,0,4,100
88157,70881,ハイネ 傭兵隊,1,33495,33399,0,0,4,0,4,100
88158,70881,ハイネ 傭兵隊,1,33495,33398,0,0,4,0,4,100
88159,70881,ハイネ 傭兵隊,1,33498,33403,0,0,4,0,4,100
88160,70881,ハイネ 傭兵隊,1,33498,33402,0,0,4,0,4,100
88161,70881,ハイネ 傭兵隊,1,33498,33401,0,0,4,0,4,100
88162,70881,ハイネ 傭兵隊,1,33498,33400,0,0,4,0,4,100
88163,70881,ハイネ 傭兵隊,1,33498,33399,0,0,4,0,4,100
88164,70881,ハイネ 傭兵隊,1,33498,33398,0,0,4,0,4,100
88165,70881,ハイネ 傭兵隊,1,33499,33403,0,0,4,0,4,100
88166,70881,ハイネ 傭兵隊,1,33499,33402,0,0,4,0,4,100
88167,70881,ハイネ 傭兵隊,1,33499,33401,0,0,4,0,4,100
88168,70881,ハイネ 傭兵隊,1,33499,33400,0,0,4,0,4,100
88169,70881,ハイネ 傭兵隊,1,33499,33399,0,0,4,0,4,100
88170,70881,ハイネ 傭兵隊,1,33499,33398,0,0,4,0,4,100
88171,70993,キーパー,1,32814,32889,0,0,4,0,66,0
88172,70994,キーパー,1,32778,32856,0,0,6,0,66,0
88173,70995,キーパー,1,32843,32815,0,0,6,0,66,0
88174,70993,キーパー,1,32810,32880,0,0,4,0,66,0
88175,70994,キーパー,1,32787,32859,0,0,6,0,66,0
88176,70995,キーパー,1,32851,32812,0,0,6,0,66,0
88185,60531,ドワーフ ガード,1,33627,32367,0,0,6,0,4,100
88186,60531,ドワーフ ガード,1,33627,32374,0,0,6,0,4,100
88187,60531,ドワーフ ガード,1,33671,32413,0,0,4,0,4,100
88188,60531,ドワーフ ガード,1,33678,32413,0,0,4,0,4,100
88189,70666,フレックソン,1,32864,32804,0,0,5,0,66,0
88190,70695,傭兵隊長^ビウスト,1,32892,32524,0,0,4,0,300,0
88191,70996,キーパー,1,34092,33205,0,0,4,0,4,100
88192,60533,ガード,1,34096,33206,0,0,4,0,4,100
88193,60534,ガード,1,34094,33323,0,0,4,0,4,100
88194,60534,ガード,1,34084,33306,0,0,4,0,4,100
88195,60534,ガード,1,34018,33237,0,0,6,0,4,100
88196,60534,ガード,1,34034,33236,0,0,2,0,4,100
88197,60534,ガード,1,34154,33253,0,0,2,0,4,100
88198,60534,ガード,1,34140,33254,0,0,6,0,4,100
88199,60534,ガード,1,34081,33252,0,0,7,0,4,100
88200,60534,ガード,1,34096,33214,0,0,4,0,4,100
88201,60534,ガード,1,34060,33227,0,0,5,0,4,100
88202,60534,ガード,1,34126,33288,0,0,5,0,4,100
88203,60533,ガード,1,34080,33323,0,0,4,0,4,100
88204,60533,ガード,1,34094,33306,0,0,4,0,4,100
88205,60533,ガード,1,34018,33259,0,0,6,0,4,100
88206,60533,ガード,1,34034,33251,0,0,2,0,4,100
88207,60533,ガード,1,34154,33265,0,0,2,0,4,100
88208,60533,ガード,1,34140,33266,0,0,6,0,4,100
88209,60533,ガード,1,34098,33269,0,0,3,0,4,100
88210,60533,ガード,1,34082,33214,0,0,4,0,4,100
88211,60533,ガード,1,34060,33288,0,0,5,0,4,100
88212,60533,ガード,1,34126,33227,0,0,5,0,4,100
88213,60539,アデン 傭兵隊,1,34111,33207,0,0,5,0,4,100
88214,60539,アデン 傭兵隊,1,34112,33207,0,0,5,0,4,100
88215,60540,アデン 傭兵隊,1,34111,33209,0,0,4,0,4,100
88216,60540,アデン 傭兵隊,1,34112,33209,0,0,4,0,4,100
88217,60539,アデン 傭兵隊,1,34113,33207,0,0,5,0,4,100
88218,60539,アデン 傭兵隊,1,34114,33207,0,0,5,0,4,100
88219,60540,アデン 傭兵隊,1,34113,33209,0,0,4,0,4,100
88220,60540,アデン 傭兵隊,1,34114,33209,0,0,4,0,4,100
88221,60539,アデン 傭兵隊,1,34116,33207,0,0,5,0,4,100
88222,60539,アデン 傭兵隊,1,34117,33207,0,0,5,0,4,100
88223,60540,アデン 傭兵隊,1,34116,33209,0,0,4,0,4,100
88224,60540,アデン 傭兵隊,1,34117,33209,0,0,4,0,4,100
88225,60539,アデン 傭兵隊,1,34118,33207,0,0,5,0,4,100
88226,60539,アデン 傭兵隊,1,34119,33207,0,0,5,0,4,100
88227,60540,アデン 傭兵隊,1,34118,33209,0,0,4,0,4,100
88228,60540,アデン 傭兵隊,1,34119,33209,0,0,4,0,4,100
89001,70809,ガード,1,32672,32788,0,0,4,0,3,0
89002,70809,ガード,1,32668,32788,0,0,4,0,3,0
89003,60558,ゲラド 傭兵隊,1,33099,33351,0,0,4,0,4,100
89004,60559,ゲラド 傭兵隊,1,33097,33351,0,0,4,0,4,100
89005,60501,ガード,1,33067,33422,0,0,4,0,4,100
89006,60501,ガード,1,33061,33422,0,0,4,0,4,100
89007,60502,ガード,1,33080,33361,0,0,6,0,4,100
89008,60501,ガード,1,33080,33367,0,0,6,0,4,100
89009,60502,ガード,1,33120,33350,0,0,1,0,4,100
89010,60501,ガード,1,33123,33353,0,0,1,0,4,100
89011,60501,ガード,1,33111,33400,0,0,4,0,4,100
89012,60502,ガード,1,33115,33400,0,0,4,0,4,100
89013,60510,ガード,1,32582,33191,0,0,6,0,4,100
89014,60517,ガード,1,32582,33197,0,0,6,0,4,100
89015,60510,ガード,1,32610,33152,0,0,0,0,4,100
89016,60517,ガード,1,32619,33153,0,0,0,0,4,100
89017,60510,ガード,1,32645,33168,0,0,2,0,4,100
89018,60517,ガード,1,32645,33175,0,0,2,0,4,100
89019,60510,ガード,1,32645,33220,0,0,4,0,4,100
89020,60517,ガード,1,32638,33222,0,0,4,0,4,100
89021,60508,ガード,1,33030,32771,0,0,6,0,4,100
89022,60509,ガード,1,33030,32763,0,0,6,0,4,100
89023,60501,ガード,1,32565,32930,0,0,6,0,0,0
89024,60502,ガード,1,32565,32925,0,0,6,0,0,0
89025,60502,ガード,1,32591,32905,0,0,0,0,0,0
89026,60501,ガード,1,32596,32906,0,0,0,0,0,0
89027,60501,ガード,1,32607,32947,0,0,2,0,0,0
89028,60502,ガード,1,32607,32941,0,0,2,0,0,0
89029,60501,ガード,1,32574,32980,0,0,4,0,0,0
89030,60502,ガード,1,32569,32980,0,0,4,0,0,0
89031,60501,ガード,1,32543,32962,0,0,6,0,0,0
89032,60502,ガード,1,32543,32955,0,0,6,0,0,0
89033,60502,ガード,1,32561,33086,0,0,5,0,0,0
89034,60501,ガード,0,32588,32758,0,0,6,0,4,100
89035,60502,ガード,0,32588,32764,0,0,6,0,4,100
89036,60501,ガード,0,32618,32708,0,0,0,0,4,100
89037,60502,ガード,0,32613,32709,0,0,0,0,4,100
89038,60501,ガード,0,32637,32745,0,0,2,0,4,100
89039,60502,ガード,0,32637,32750,0,0,2,0,4,100
89040,60501,ガード,0,32629,32830,0,0,4,0,4,100
89041,60502,ガード,0,32625,32830,0,0,4,0,4,100
89042,60530,ドワーフ ガード,1,33680,32513,0,0,6,0,4,100
89043,60530,ドワーフ ガード,1,33680,32515,0,0,6,0,4,100
89044,60530,ドワーフ ガード,1,33718,32470,0,0,0,0,4,100
89045,60530,ドワーフ ガード,1,33723,32470,0,0,0,0,4,100
89046,60530,ドワーフ ガード,1,33727,32521,0,0,4,0,4,100
89047,60530,ドワーフ ガード,1,33732,32521,0,0,4,0,4,100
89048,60530,ドワーフ ガード,1,33664,32479,0,0,6,0,4,100
89050,70857,ハイネ ガード,1,33589,33194,0,0,0,0,4,15
89051,70857,ハイネ ガード,1,33597,33194,0,0,0,0,4,15
89052,70857,ハイネ ガード,1,33657,33221,0,0,2,0,4,15
89053,70857,ハイネ ガード,1,33657,33230,0,0,2,0,4,15
89054,70857,ハイネ ガード,1,33618,33321,0,0,2,0,4,15
89055,70857,ハイネ ガード,1,33618,33330,0,0,2,0,4,15
89056,70857,ハイネ ガード,1,33644,33429,0,0,4,0,4,15
89057,70857,ハイネ ガード,1,33653,33427,0,0,4,0,4,15
89058,70857,ハイネ ガード,1,33607,33449,0,0,5,0,4,15
89059,70857,ハイネ ガード,1,33602,33445,0,0,5,0,4,15
89060,60523,ガード,1,34029,32276,0,0,6,0,4,100
89061,60522,ガード,1,34029,32288,0,0,6,0,4,100
89062,60523,ガード,1,34064,32330,0,0,4,0,4,100
89063,60522,ガード,1,34053,32330,0,0,4,0,4,100
89064,60537,アデン ガード,1,34039,33434,0,0,4,0,4,100
89065,60538,アデン ガード,1,34044,33434,0,0,4,0,4,100
89066,60537,アデン ガード,1,33856,33359,0,0,6,0,4,100
89067,60538,アデン ガード,1,33856,33366,0,0,6,0,4,100
89068,60537,アデン ガード,1,33853,33246,0,0,6,0,4,100
89069,60538,アデン ガード,1,33853,33254,0,0,6,0,4,100
89070,60537,アデン ガード,1,33856,33136,0,0,6,0,4,100
89071,60538,アデン ガード,1,33856,33143,0,0,6,0,4,100
89072,60537,アデン ガード,1,34164,33151,0,0,2,0,4,100
89073,60538,アデン ガード,1,34164,33158,0,0,2,0,4,100
89074,60525,近衛兵,1,33513,32784,0,0,2,0,4,100
89075,60524,近衛兵,1,33513,32791,0,0,2,0,4,100
89076,60525,近衛兵,1,33362,32886,0,0,5,0,4,100
89077,60524,近衛兵,1,33365,32890,0,0,5,0,4,100
89078,60525,近衛兵,1,33346,32825,0,0,6,0,4,100
89079,60524,近衛兵,1,33344,32835,0,0,6,0,4,100
89080,60525,近衛兵,1,33338,32742,0,0,6,0,4,100
89081,60524,近衛兵,1,33339,32751,0,0,6,0,4,100
89082,60525,近衛兵,1,33332,32689,0,0,6,0,4,100
89083,60524,近衛兵,1,33332,32698,0,0,6,0,4,100
89084,60525,近衛兵,1,33358,32642,0,0,0,0,4,100
89085,60524,近衛兵,1,33366,32643,0,0,0,0,4,100
89086,60525,近衛兵,1,33407,32635,0,0,0,0,4,100
89087,60524,近衛兵,1,33416,32636,0,0,0,0,4,100
89091,60501,ガード,1,32619,32957,0,0,6,0,0,0
89092,60502,ガード,1,32619,32963,0,0,6,0,0,0
89093,70857,ハイネ ガード,1,33657,33250,0,0,2,0,4,15
89094,70857,ハイネ ガード,1,33651,33259,0,0,2,0,4,15
89095,70857,ハイネ ガード,1,33533,33283,0,0,6,0,4,15
89096,70857,ハイネ ガード,1,33533,33278,0,0,6,0,4,15
89097,60502,ガード,1,33123,33352,0,0,2,0,4,100
89098,60501,ガード,1,33125,33353,0,0,5,0,4,100
89501,70511,イーブルマン,1,32682,32866,0,0,4,0,69,0
89502,70503,グッドマン,1,32678,32866,0,0,4,0,69,0
89503,70504,ニュートラルマン,1,32680,32866,0,0,4,0,69,0
89504,70511,イーブルマン,1,32819,32748,0,0,4,0,68,0
89505,70503,グッドマン,1,32815,32748,0,0,4,0,68,0
89506,70504,ニュートラルマン,1,32817,32748,0,0,4,0,68,0
89507,70796,ダンハム,1,33087,33385,0,0,6,0,4,100
89537,81111,ガーディアンタワー,1,32798,32291,0,0,0,0,4,100
89538,81111,ガーディアンタワー,1,33139,32768,0,0,0,0,4,100
89539,81111,ガーディアンタワー,1,32623,33379,0,0,0,0,4,100
89540,81111,ガーディアンタワー,1,33631,32678,0,0,0,0,4,100
89541,81111,ガーディアンタワー,1,33524,33396,0,0,0,0,4,100
89542,81111,ガーディアンタワー,1,32829,32818,0,0,0,0,66,0
89543,81189,ガーディアンタワー,1,34090,33260,0,0,0,0,4,100
89544,81111,ガーディアンタワー,1,33033,32895,0,0,0,0,320,0
89545,81112,レイダー,1,32782,32785,0,0,4,0,25,0
89546,81114,ヤヒの分身,1,32732,32796,0,0,4,0,12,0
89547,81115,ブラック ナイト サブ チーフ,1,32750,32735,0,0,4,0,28,0
89548,81113,アイテム製作師^ハグティン,0,32966,32923,0,0,6,0,320,0
89551,81118,束縛された魂,1,32734,32796,0,0,5,0,12,0
89552,70614,防具製作師^アントン,1,33447,32743,0,0,6,0,4,100
89553,81119,レリーの補佐官,1,33798,32230,0,0,6,0,4,100
89554,81120,カルバスの下人,1,32775,32990,0,0,6,0,400,0
89555,81121,古代の精霊,1,32731,32804,0,0,4,0,444,0
89556,50625,古代人,1,32746,32875,0,0,6,0,2001,0
89557,50625,古代人,1,32812,32793,0,0,6,0,2001,0
89558,50625,古代人,1,32742,32721,0,0,4,0,2001,0
89559,50625,古代人,1,32658,32809,0,0,2,0,2001,0
89561,80047,ヤヒの召使,1,32741,32865,0,0,4,0,522,0
89562,80048,空間の歪み,1,34267,32188,0,0,6,0,4,0
89563,80049,揺らぐ者,1,32734,32923,0,0,0,0,522,0
89564,80050,執政官,1,32734,32865,0,0,4,0,522,0
89565,81000,船着場管理人,0,32652,32953,0,0,4,0,0,0
89566,80051,ヤヒ,1,32684,32871,0,0,6,0,608,0
89567,80052,ヤヒの軍師,1,32733,32891,0,0,6,0,608,0
89568,80053,ヤヒの鍛冶屋,1,32703,32889,0,0,0,0,608,0
89569,80054,研究員,1,32709,32895,0,0,2,0,608,0
89570,80055,ヤヒの補佐官,1,32702,32900,0,0,4,0,608,0
89571,80056,業の管理者,1,32697,32895,0,0,6,0,608,0
89572,80057,放浪者^アルフォンス,1,33453,32848,0,0,6,0,4,0
89573,80058,次元の扉,1,32760,33459,0,0,4,0,4,0
89574,80059,次元の扉,1,32743,32858,0,0,4,0,601,0
89575,80060,次元の扉,1,32754,32786,0,0,4,0,601,0
89576,80061,次元の扉,1,32839,32870,0,0,4,0,601,0
89577,80062,次元の扉,1,32832,32787,0,0,4,0,601,0
89578,80063,次元の扉,1,32868,32834,0,0,4,0,601,0
89579,80064,執政官,1,32848,32826,0,0,4,0,601,0
89580,80065,バルログの密偵,1,32852,32838,0,0,0,0,601,0
89581,80066,揺らぐ者,1,32848,32838,0,0,0,0,601,0
89582,80067,諜報員,1,32831,32793,0,0,2,0,778,0
89583,80068,バルログの分身,1,32730,32831,0,0,6,0,602,0
89584,80069,レッサー デーモン,1,32728,32828,0,0,4,0,602,0
89585,80070,レッサー デーモン,1,32728,32834,0,0,0,0,602,0
89586,80071,バルログの補佐官,1,32724,32834,0,0,0,0,602,0
89587,80072,バルログの鍛冶屋,1,32724,32828,0,0,4,0,602,0
89588,80073,バルログの軍師,1,32721,32830,0,0,6,0,602,0
89589,80074,業の管理者,1,32722,32823,0,0,6,0,602,0
89590,80075,雑貨商人^ベヒーク,1,32831,32695,0,0,6,0,550,0
89591,80076,倒れた航海士,1,32756,32852,0,0,5,0,550,0
89592,80077,アルドラン,1,32846,32691,0,0,6,0,550,0
89593,80078,マジックドール製作師^アルカ,1,32614,32728,0,0,2,0,4,0
89594,80079,占星術師^ケプリシャ,1,32609,32744,0,0,0,0,4,0
89595,80080,釣り場商人^マルコ,1,32812,32786,0,0,6,0,5124,0
89596,80081,釣り場ガイド^レディア,1,32815,32794,0,0,6,0,5124,0
89597,80082,釣り場ガイド^ポール,1,32608,32769,0,0,4,0,4,0
89598,80083,釣り場ガイド^ポール,1,32815,32808,0,0,6,0,5124,0
89599,80084,怪しいオーク商人^パルーム,1,32634,32821,0,0,6,0,4,0
89600,80087,デスマッチ管理人^ダトゥ,1,32620,32769,0,0,4,0,4,0
89601,80085,お化け屋敷の管理人^デュオ,1,32631,32772,0,0,6,0,4,0
89602,80086,デスマッチ管理人^クサン,1,32619,32759,0,0,6,0,4,0
89603,80088,ペットマッチ管理人^ドンコ,1,32630,32738,0,0,4,0,4,0
89604,80089,メダル管理人^ドンジュー,1,32635,32741,0,0,6,0,4,0
89605,80090,料理の材料商人^ラクッキ,1,32607,32712,0,0,4,0,4,0
89606,80091,料理人^ラフォンス,1,32600,32717,0,0,4,0,4,0
89607,80092,アジトの商人^ジェイント,1,32594,32728,0,0,4,0,4,0
89608,80093,ジータ,1,32621,32730,0,0,6,0,4,0
89609,80094,祭壇,1,32616,32670,0,0,0,0,4,0
89610,80095,ペット管理人^オースティン,1,32626,32729,0,0,6,0,4,0
89611,80096,花束商人^シャロン,1,32623,32713,0,0,4,0,4,0
89612,80097,リマン,1,32632,32759,0,0,4,0,4,0
89613,80098,ファルボ,1,32625,32816,0,0,4,0,4,0
89614,80099,治安団長^ラルソン,1,32616,32788,0,0,4,0,4,0
89615,80100,花火商人^マイジン,1,32633,32808,0,0,6,0,4,0
89616,80101,鍛冶屋^クエン,1,32633,32801,0,0,6,0,4,0
89617,80102,アジト剥製商人^フィリス,1,32593,32735,0,0,6,0,4,0
89618,80103,競売管理者,1,32613,32775,0,0,4,0,4,0
89619,81161,競売掲示板,1,32611,32775,0,0,0,0,4,0
89620,80104,アデン騎馬団員,1,33942,33360,0,0,6,0,4,0
89621,80105,アデン騎馬団員,1,33942,33367,0,0,6,0,4,0
89622,80127,アデンの王宮シェフ^オリーブ,1,32596,32717,0,0,4,0,4,0
89624,80128,アイテム交換人^印章販売人,1,33061,33360,0,0,5,0,4,0
89625,80128,アイテム交換人^印章販売人,1,32575,32750,0,0,5,0,4,0
89626,80128,アイテム交換人^印章販売人,1,33752,32526,0,0,5,0,4,0
89627,80128,アイテム交換人^印章販売人,1,33513,32761,0,0,4,0,4,0
89628,50626,アジト管理人^ミシェル,1,32565,32676,0,0,6,0,4,0
89629,50627,アジト管理人^フォビー,1,32548,32706,0,0,4,0,4,0
89630,50628,アジト管理人^エリシャ,1,32537,32781,0,0,4,0,4,0
89631,50629,アジト管理人^ドロシー,1,32559,32787,0,0,6,0,4,0
89632,50630,アジト管理人^ナターシャ,1,32535,32808,0,0,4,0,4,0
89633,50631,アジト管理人^ミノエル,1,32553,32820,0,0,0,0,4,0
89634,50025,テレポーター^市場ガード,1,32725,32816,0,0,2,0,340,0
89635,50025,テレポーター^市場ガード,1,32725,32812,0,0,2,0,340,0
89636,50025,テレポーター^市場ガード,1,32765,32792,0,0,4,0,340,0
89637,50025,テレポーター^市場ガード,1,32768,32792,0,0,4,0,340,0
89638,50025,テレポーター^市場ガード,1,32811,32818,0,0,6,0,340,0
89639,50025,テレポーター^市場ガード,1,32811,32822,0,0,6,0,340,0
89640,50025,テレポーター^市場ガード,1,32757,32871,0,0,0,0,340,0
89641,50025,テレポーター^市場ガード,1,32760,32871,0,0,0,0,340,0
89642,50026,市場テレポーター,1,32731,32807,0,0,4,0,340,0
89643,50026,市場テレポーター,1,32770,32796,0,0,6,0,340,0
89644,50026,市場テレポーター,1,32804,32821,0,0,4,0,340,0
89645,50026,市場テレポーター,1,32755,32867,0,0,2,0,340,0
89646,70023,よろず商人^アデン商団,1,32796,32812,0,0,6,0,340,0
89647,70023,よろず商人^アデン商団,1,32789,32846,0,0,6,0,340,0
89648,70023,よろず商人^アデン商団,1,32754,32831,0,0,4,0,340,0
89649,60006,倉庫番^ジャンク,1,32783,32818,0,0,5,0,340,0
89650,60005,ルーク,1,32778,32853,0,0,5,0,340,0
89651,60004,倉庫番^デニッツ,1,32745,32842,0,0,5,0,340,0
89652,50032,テレポーター^市場ガード,1,32704,32807,0,0,4,0,350,0
89653,50032,テレポーター^市場ガード,1,32707,32807,0,0,4,0,350,0
